Year,<= 0,Lo 30,Med 40,Hi 30,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,2-Dec,3-Dec,4-Dec,5-Dec,6-Dec,7-Dec,8-Dec,9-Dec,Hi 10
1971,,0.13673874248271245,0.19130504665668568,0.11274186389958496,0.1358178431242718,0.1897924036642118,0.17164064625720532,0.18269335370779238,0.10586214782316561,0.12298311528881811,0.15087099249711722,0.13765534084129594,0.23121130428091918,0.18084288814492533,0.16440507070992472,0.19730347428030948,0.17244128892254817,0.0993551252487892,0.10747914429661498
1972,,-0.019018283722967766,0.05456632653224047,0.14891690777485556,-0.03146071019541263,0.022675488027418478,0.056078720907593915,0.05069171041369036,0.1615125542891509,-0.03136945775551192,-0.031954261132784656,0.006590611978355865,0.03576145142822296,0.044135674237612665,0.06445433383920207,0.058295141848860865,0.042192623120389294,0.08325512074167851,0.17932122355313562
1973,,-0.4216236967816138,-0.35832389680054244,-0.2189728855868246,-0.4350233605431846,-0.3975344578990513,-0.35933257189286794,-0.30697305140602216,-0.2124778346945272,-0.4371116103867049,-0.4252136226126051,-0.38957748537182757,-0.4036860135544629,-0.3751642905258429,-0.34720938271845425,-0.34169694094867886,-0.28471594771579123,-0.2632591140729479,-0.20240030655307373
1974,,-0.3553448047131299,-0.368249075626891,-0.35547886571940956,-0.35355718268154,-0.35442807912524366,-0.35865521951987234,-0.36345595777831097,-0.35592871587345076,-0.3492812332721925,-0.3616277279476501,-0.3628038308255013,-0.3467996869363996,-0.3700497395278274,-0.3497515561443585,-0.38644701709560814,-0.3495990019120462,-0.3407628878318796,-0.35877430453293824
1975,,0.47704330409227347,0.40647011362699126,0.2665693781343994,0.49529815683273015,0.420509376151913,0.3790406164731104,0.3971809613002164,0.25570953031325616,0.49312126365397413,0.4990167868932138,0.4386380736589033,0.40221168754768555,0.38373222895674997,0.37718639613929783,0.44332043088366024,0.37078087624189715,0.3060600051863205,0.2454673423560092
1976,,0.41005848103292575,0.35440181292345363,0.17641037709233442,0.4193504630311726,0.39179361272897917,0.3733781318690561,0.2975833581627225,0.16432871246558656,0.41746250718642197,0.4240995313658007,0.38678859440481483,0.3956051257305069,0.41129735465944917,0.3436237609431103,0.3151870059950561,0.2868936999098983,0.23410563053930766,0.14874328422546124
1977,,0.1663380565903818,0.029092918963723458,-0.13095618308596724,0.1911820895666736,0.09774718335213017,0.054581013733036476,-0.043513001238449145,-0.14024870685698443,0.22103111523617036,0.14665639911747674,0.10887653115793339,0.08859605591661901,0.08389502535051685,0.03133330232664888,-0.027224750992917546,-0.053638551533998546,-0.09969550519118742,-0.14967594889222813
1978,,0.12515175741885698,0.0366810363176584,-0.027079909207381125,0.1449305024777401,0.08639078556946012,0.04127443832274258,-0.007875860578154259,-0.028797549257435495,0.18227427033859755,0.08964761432396373,0.07866640133354963,0.09223162352404057,0.05962669117490349,0.026287056418063504,0.005616504861716942,-0.016542719593018673,-0.03753674025719034,-0.026603128855068103
1979,,0.24158274518016487,0.2149592929441293,0.05055115835916646,0.24448112150855006,0.24497046132787248,0.21014992909460384,0.16806113025332214,0.038336609593171644,0.2505231350876096,0.23575774390189852,0.2348037202693971,0.25382726672640854,0.26554536658674355,0.16284264840816065,0.20236853455614456,0.14642872436933518,0.14716726734896568,0.012183512338848956
1980,,0.23568131662418623,0.19530427941541229,0.17874101124532404,0.2446989178332637,0.22534865373915292,0.16913725195222407,0.17391020717456018,0.1834123278091726,0.26144869992822106,0.2240405181751084,0.21779880549933583,0.23240232100436886,0.15892591762994335,0.17872359750108768,0.21228426007097045,0.14662521817003316,0.18158715110862222,0.18327860382454486
1981,,-0.0867311984251331,-0.05158512813511629,-0.12893339300076134,-0.0996432481427798,-0.040228027628685714,-0.049765078091263626,-0.05475863078199805,-0.13945421054564477,-0.12116584869740032,-0.07068665811209651,-0.059500750268690394,-0.025487696988716224,-0.03741293137724644,-0.059931978810287334,-0.06632425509303441,-0.046088339244156895,-0.09351576495597036,-0.15191160398485692
1982,,0.220656581280245,0.22967148447052876,0.15022303022893357,0.22604198930706665,0.22333681463426047,0.24567699926006958,0.20632665011610696,0.14293984879033195,0.22160184662204063,0.2325562459803625,0.20882949689953856,0.23395388137713335,0.242421363507475,0.24984998562708194,0.207027126683325,0.2063863323023727,0.12134812654268834,0.1493620061453267
1983,,0.2907787083049913,0.22346328166263119,0.15892064505034464,0.2933839315418285,0.2648592640438816,0.22492142962230344,0.18338554500173343,0.15808972784056574,0.29957740683700207,0.28203874151095576,0.2798340704528639,0.2527577477630094,0.2301426578629271,0.22052276493230827,0.20400752253729637,0.1684421105982643,0.15728567633679713,0.15841750521763864
1984,,-0.11691150042826348,-0.049721274391766546,0.034557687115515545,-0.13771291835613064,-0.062211637027931865,-0.036060725827506634,-0.03649389000568093,0.0415825737642066,-0.177494783730048,-0.08499306358296066,-0.07104391836454094,-0.05539191089507378,-0.014234886679229009,-0.05325968385951996,-0.06540212441878301,-0.01605325899758059,0.028733681118044974,0.0445206972058767
1985,,0.25713702863330523,0.27612446180917183,0.2793648248036147,0.24157390347398922,0.30211129359578304,0.2645690272522385,0.2776777607553276,0.2793402105481453,0.19955982857904653,0.29389066234863437,0.28964258327541015,0.31261857337383425,0.2942843144781344,0.23958821781064343,0.2737120115231684,0.2798440109695719,0.29730021865531997,0.2747705971117327
1986,,0.03394709814027563,0.13394419851442207,0.16825123839819534,0.024563132292849454,0.07525919578828355,0.12935267290011443,0.1512124567098745,0.17182312649696696,0.009716879466370454,0.04123111879291819,0.0521106776341167,0.09178998434518082,0.09363356310941628,0.15693272720689344,0.16207177993459587,0.14314723993631628,0.17161490562643755,0.17187210737601122
1987,,-0.15602952434420791,-0.055546244891845564,-0.005365340359654525,-0.17809787352174378,-0.11566653284524164,-0.06512202136556344,-0.02387269052262153,-0.0015962729222399608,-0.17653709252623984,-0.1792216948973191,-0.10797763844736519,-0.1206985755532537,-0.075420471909728,-0.057323026345636796,-0.011972463052200122,-0.03216741805763712,-0.026197409520399284,0.006030667040397342
1988,,0.16043305297855914,0.16102503749459451,0.11881679844272397,0.13689371457187938,0.19817238708568863,0.1557463919477029,0.14898998311522527,0.11572014998106694,0.12199408390683852,0.1574891156155387,0.20269059514715604,0.19246942549347712,0.1527028729321922,0.15793479704651814,0.15358141768220213,0.14636625317720098,0.11810954362880288,0.11454963302892152
1989,,0.0776787195285975,0.17084137481019246,0.25701602642302346,0.03982437854904153,0.12706846305662745,0.16538769838790746,0.21153301625253462,0.2623935608485961,0.022073436430476656,0.06270940105792033,0.1423246995505718,0.11450767823315888,0.15645321636583276,0.17187546675119258,0.20120472100583853,0.21839424739564328,0.23711690583046208,0.2696789590732711
1990,,-0.2765276408454773,-0.18230248052195652,-0.09024836039587725,-0.3147764394534278,-0.2353296064611684,-0.1920952428129884,-0.15677741125607858,-0.07971443822270408,-0.3192176684326957,-0.31124980911894984,-0.2187275573216232,-0.25016187197124073,-0.21427817795948645,-0.17527828927504085,-0.1382222934210272,-0.16886510550910694,-0.13862296558523712,-0.06279864664227475
