Year,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM
1969,-0.37029779217331316,-0.37353173728431155,-0.3328018567487214,-0.3392867748977073,-0.3722079115172163,-0.25951675929363305,-0.2966082167355011,-0.27152857171922196,-0.2862098584088254,-0.23275035853283765,-0.22856667083607918,-0.21885219065480732,-0.22414247146468336,-0.2265182945293911,-0.2761156322936169,-0.06859012648819762,-0.25264152989154753,-0.1534153830347852,-0.25136331154682756,-0.28863343675045927,0.015277248684091305,-0.14808691461819323,-0.18218294868552098,-0.2235692366305474,-0.23186616430847107
1970,-0.36743581410075066,-0.23168941940529864,-0.17439315901963626,-0.0452403146827518,-0.05869198570785583,-0.2571984343054775,-0.13917728432481624,-0.11585925169162092,0.06773732096515928,0.009975892328446312,-0.2414051166438338,-0.1321941251566181,-0.10565196423332357,0.03482308713676008,-0.01351556672215215,-0.15787262823307613,-0.10502373368283235,-0.0013659426169594369,0.08468041983748242,0.0016172875655358077,-0.13923534713569985,0.003679317644972091,0.006238422296616308,0.08878684293851036,0.03397294109681748
1971,0.1769241574039433,0.13247424288395027,0.1443092551734,0.15940036407428937,0.09865736936529412,0.24209620276992827,0.2086936875451928,0.2086848538668713,0.09697094102272774,0.1274588870529294,0.24366277296018501,0.2193037629990593,0.1543507705008944,0.06592908728418112,0.18911599991305983,0.32934848192760935,0.16951899501193401,0.08743696156617053,0.13671834540844552,0.14916857470492562,0.19424548380566464,0.0724116448158485,0.01982033629104407,0.0028492358974949727,0.1749235619330647
1972,-0.09124983947368537,-0.04334719007002841,-0.06492104122750109,-0.0172843551807228,0.04954463058613534,-0.027795234442336336,-0.03920609929761132,0.09180387182449268,0.0004497696901069048,0.12087871126704663,0.11114275006272156,0.019995921143515227,0.05250875405500888,0.07395410541554948,-0.019450706662093697,0.044474511195186084,-0.029085064953622397,0.06836101600320843,0.10928069480590974,0.07244737570338122,0.20547017991034666,0.0853774755622041,0.08304257173142005,0.14966309906709463,0.07079449785432357
1973,-0.5571028443801855,-0.46088179785900607,-0.42925475769187704,-0.3766101317225705,-0.363323643069666,-0.5343089226939441,-0.46016564584875497,-0.3741533099189772,-0.3299372982795835,-0.3295415907483189,-0.4835267005961953,-0.40498710627961265,-0.3079953294253994,-0.25460028131721535,-0.2639264971463612,-0.4185250182817487,-0.39122282228478733,-0.20393014758293826,-0.212147862342437,-0.15659761457574206,-0.2575024353635089,-0.21530904939040196,-0.13866613249729498,-0.12964694949758138,-0.07776264397587807
1974,-0.39323200563421434,-0.37893705978589964,-0.33335867043580225,-0.31851628766454,-0.2750945509766156,-0.4170409675212351,-0.34153849311734463,-0.34332995584742243,-0.30913432742905356,-0.24876568051150671,-0.42573285188135923,-0.3690971040458766,-0.30333886306025715,-0.3398948671951951,-0.21019445927762104,-0.43535938150786857,-0.3604632550970347,-0.30841029238557494,-0.2783073653637699,-0.33373464369443717,-0.38149108383813335,-0.31109750788672597,-0.29175318604365463,-0.2944776103493445,-0.37681159815229537
1975,0.5084551131604846,0.6852542064756293,0.5368917472452615,0.5399385057758992,0.56165740839094,0.5155764491396868,0.5398318925130117,0.4099597664850596,0.48628592277576543,0.3715438086342404,0.32506460143530247,0.46692596841249534,0.4074138377728782,0.4792381957541296,0.2995604991580869,0.32892948228271557,0.40412887239079676,0.4426251042464606,0.5373830493383702,0.5777280982836563,0.22446185845985056,0.37490084777392774,0.1948778794453756,0.3960776908148711,0.29013169763361524
1976,0.3967312904050133,0.330477738688278,0.4117596259032481,0.4627041875253677,0.5268836512466855,0.2680098093302248,0.3237113785094594,0.37841654086357046,0.4594095800623341,0.6143604805625387,0.23991052900071197,0.3603787721578531,0.41058314877816726,0.4521265483281738,0.5099034313766215,0.15969116157894914,0.3126529669791469,0.42564051524076185,0.39980206095849735,0.4653394491558924,0.0712417327412922,0.268292840586398,0.3313673074662036,0.29321553230072794,0.3837401686666668
1977,0.16218690718519202,0.1640187173720029,0.17572332981285443,0.1737820361119633,0.22108809372305838,0.08375025530857783,0.09764099450206754,0.07697964894312115,0.11614580508516936,0.10691021988910854,0.038461996789362685,0.06839254958644303,0.05271297223204874,0.04988727810992244,0.04026527192494145,-0.0854717705637017,-0.05331883648628677,-0.013646017389852494,-0.01353165106272236,-0.01771072957996922,-0.1710103795607394,-0.1555070055308394,-0.06966375283661663,-0.07512156805486736,-0.08528033035728733
1978,0.16192745427396193,0.12827367103262954,0.14996544091655672,0.10743422795596214,0.16975510497881152,0.08765666564020114,0.02623756611883743,0.09973767451368443,0.1292479605124781,0.0995058794125856,0.04167398570521752,0.04518524067278884,0.0565335787150838,-0.009334561671319852,0.07613582635426264,-0.003737708293376829,-0.015197614176730267,-0.032281901958191916,0.004448706059456242,0.026927411649701805,-0.021194373493763075,-0.05144160596095837,0.009259204842382296,-0.04817300141716019,-0.10562306739686522
1979,0.37208307719163947,0.29487484308040157,0.15518921245058048,0.21043200572076715,0.2295593754128129,0.3712498504715014,0.24079144893762572,0.1330984363653489,0.15590608819613871,0.23764748013629244,0.2564911633808653,0.14334505218637061,0.1751405691727923,0.16685754730441338,0.29200992123178904,0.2042868879625197,0.1621740159313647,0.13876677070321053,0.10974557280403219,0.13317299616377176,-0.0488806436078244,0.1581544716798886,0.06681464941268533,0.051614328590945835,0.03827603085011577
1980,0.4647746798807373,0.2399587310751954,0.17802462906003425,0.12405194805767517,0.13275145628855411,0.3540510457121979,0.2909134242346547,0.1068382979857112,0.13368134979139779,0.09603284345689977,0.31447231811520315,0.17296847259920312,0.12107672278373993,0.07438204558137151,-0.006064465067589286,0.33514375870246815,0.2659521625755852,0.13687866812248228,-0.03287078738732496,0.01692191021407541,0.18483083362072983,0.23108091645246365,0.26359290218252784,0.08098865788997167,0.05359576758809115
1981,-0.3107113081694973,-0.04318035641165041,0.04628094864409005,0.08052613161739575,0.07233639263284086,-0.1817404427735182,-0.028078928774266765,0.03798185669747345,0.09216643775519406,0.10225479349364242,-0.14012719798799866,-0.02672164652532283,0.005818094205725766,0.02875896008730061,0.08121744243259355,-0.11169279341061078,-0.09221702647734742,0.0018903339819176246,0.01901979684676447,0.0367830088036909,-0.1625183752891045,-0.16067547990444608,-0.23954155287820478,-0.029139384205471908,0.06973878707382264
1982,0.12324799259595354,0.2571854391449453,0.36204066250818023,0.28256159234957146,0.36180883646836137,0.08532814537924138,0.27946864509519,0.26610386188782087,0.29373089188076995,0.35753150123930055,0.14403368195014887,0.33662944316375953,0.24239460700947424,0.225857312772886,0.4247976665148361,0.11655174951522751,0.12363771069181828,0.24915735903479108,0.23409693758675743,0.36480808827760547,0.19198053033982387,0.10399007346801681,0.11989023095317397,0.19572800342736918,0.20179318384787592
1983,0.09710365804494026,0.3274778709484947,0.3969406642340869,0.40324915472573997,0.5282022192717626,0.11152387575921274,0.2409181883446474,0.348513254671049,0.43291820110968127,0.3977412064364534,0.12763354858445375,0.24957827335616178,0.3420389376889976,0.323275152110595,0.373813589275376,0.12772335149002734,0.18785800404632647,0.2357594637768956,0.22444961891841486,0.2716053315934355,0.11663669207688976,0.11096259500299754,0.1819051087929513,0.1942968057904737,0.23592020318509666
1984,-0.27530503836885967,-0.12548306596597458,-0.09944743359351182,-0.031138063963069396,0.0024159532540926065,-0.21911639506429903,-0.05762327792740962,0.012902508823714909,0.024561150869544024,0.07647668197230706,-0.11075108226528851,-0.007204607961649456,-0.021547274916812742,0.009123098155971565,0.07173170817906471,-0.1013051045766653,-0.042576865070477976,-0.025818613420910186,-0.00751180963543463,0.09290939200329906,-0.035547451272097574,0.04071741070453827,0.012983340648070163,0.051217960186002776,0.1766011468122799
1985,0.15620959060061979,0.27003100451852546,0.2664179144146508,0.2343877296546526,0.1854165195543589,0.2501018817277483,0.2691105028037557,0.3571382168011177,0.36738279011400565,0.24208637455944615,0.25249940023897355,0.2844526663034239,0.24399131758718262,0.2674595103082984,0.3381188489036797,0.2785747768257363,0.23958888267058898,0.3104003744707533,0.2594129072875142,0.32020204123934404,0.26635388623010936,0.3313660418909685,0.2773376971353627,0.24166624034751893,0.2700705409271249
