date,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM
198311,0.036777000000000004,0.03545,0.034749,0.027067,0.042102,0.058085000000000005,0.051286,0.04851,0.052134,0.049958999999999996,0.06414500000000001,0.040797,0.046959,0.041353999999999995,0.039432999999999996,0.05596,0.022469000000000003,0.050661,0.044371999999999995,0.038104,0.012175,0.033292,0.027902999999999997,0.016184,0.007164
198312,-0.050747,-0.011535,-0.0077339999999999996,-0.003205,0.007956,-0.031221000000000002,-0.011311,0.0009260000000000001,-0.000184,0.0023380000000000002,-0.032042,-0.012214000000000001,-0.004242,-0.010597,0.011591,-0.034077,-0.004784,-0.023526,-0.015483,-0.005417,-0.0012280000000000001,0.000139,-0.022160000000000003,-0.010524,0.004981
198401,-0.019223,-0.009381,0.005153,0.013567000000000001,0.031213,-0.062534,-0.012964999999999999,-0.005547,0.00123,0.036471,-0.069204,-0.044016,-0.021204999999999998,0.002858,-0.0010040000000000001,-0.073965,-0.034325,-0.021144,-0.0046700000000000005,0.0047139999999999994,-0.057405,-0.00787,0.011458999999999999,0.016451,0.065189
198402,-0.074225,-0.067713,-0.051536,-0.042664999999999995,-0.046513,-0.071185,-0.059782,-0.038943,-0.033498,-0.03725,-0.068874,-0.07138,-0.048361999999999995,-0.045992,-0.02257,-0.054485,-0.06277300000000001,-0.055979,-0.031198999999999998,-0.04701399999999999,-0.037705,-0.060683,-0.041700999999999995,-0.025236,0.009154
198403,-0.009332,0.013432999999999999,0.005961999999999999,0.018606,0.021599,-0.00266,0.012349,0.011852,0.012525,0.02116,0.006679000000000001,0.012665,0.021621,0.013268,0.032957,0.001669,0.016759,0.023937,0.017071,0.042472,0.017911,0.030839,0.001381,0.01646,-0.012535000000000001
198404,-0.038483,-0.017586,-0.005434,-0.00018800000000000002,-0.009184,-0.012414000000000001,0.014881,0.006234,0.00086,-0.011701999999999999,0.001943,0.009622,-0.0022,-0.012553000000000002,0.001613,-0.014823999999999999,0.0011200000000000001,-0.0048709999999999995,-0.023060999999999998,-0.018441,0.01462,-0.006651000000000001,0.012532000000000001,0.016357,0.023354
198405,-0.061652,-0.042768,-0.052781,-0.033908,-0.034884,-0.060136,-0.048236,-0.04995599999999999,-0.040822000000000004,-0.040421,-0.059980000000000006,-0.0552,-0.05864,-0.039991,-0.066229,-0.039971,-0.041666999999999996,-0.060325,-0.053509,-0.075699,-0.05212,-0.033410999999999996,-0.062987,-0.04045,-0.06287899999999999
198406,0.013763000000000001,0.034405,0.021429,0.016227000000000002,0.012213,0.040913000000000005,0.042527,0.019654,0.028045,0.010190999999999999,0.063658,0.052976999999999996,0.008053,0.015477000000000001,-0.00376,0.059445,0.045353000000000004,0.017937,0.015424,0.025492,0.034855,0.053136,0.020284,-0.010171,0.047439
198407,-0.072116,-0.050641,-0.046529999999999995,-0.018119,-0.021716000000000003,-0.052851,-0.053894000000000004,-0.014898,-0.036035,-0.037826,-0.034704,-0.033443,-0.031187999999999997,-0.029375,-0.009739,-0.037639,-0.046826999999999994,-0.025166,-0.044684,-0.008606,0.003627,-0.015271,-3e-05,-0.030188000000000003,-0.023083999999999997
198408,0.114334,0.117429,0.08693400000000001,0.067951,0.087243,0.159092,0.10552,0.099556,0.091424,0.10394,0.154313,0.128551,0.108139,0.120645,0.094725,0.128418,0.132351,0.124291,0.114683,0.100304,0.10680899999999999,0.103348,0.100344,0.116498,0.125151
198409,-0.026131,-0.015669,0.004091,0.014747,0.024417,-0.055642,0.003675,0.018485,0.014530000000000001,0.032094,-0.038775,0.013614,0.016292,0.019914,0.036093,-0.016354,-0.012851999999999999,0.006653,0.014409,0.04457,-0.027173,-0.015250999999999999,-0.005154,0.01899,0.031276
198410,-0.039839,-0.013912,-0.021739,-0.015629999999999998,-0.014071,-0.029523999999999998,-0.015047999999999999,-0.001616,0.009621,0.007489,-0.016737,-0.0038179999999999998,0.013672,-0.016574,0.021322999999999998,-0.003703,0.001328,0.006972000000000001,0.000613,0.017319,0.008735,0.026730999999999998,0.012607,-0.004424,-0.014979
198411,-0.056356,-0.039881,-0.013788,-0.013635,-0.009926,-0.058522,-0.020495,-0.0031630000000000004,-0.00048800000000000004,0.012197,-0.038501,0.00245,0.011333,0.016448,0.013935999999999999,-0.032829000000000004,-0.00636,-0.010143,0.006548000000000001,0.019842,-0.024506999999999998,-0.009892999999999999,-0.016451,-0.007365,0.013551
198412,0.003578,0.009953,0.010399,0.00477,0.007621,0.021304,0.022349,0.017339,0.022501000000000004,0.025329,0.044428,0.035104,0.009204,0.013627,0.019159,0.032751,0.017239,0.022417,0.029788000000000002,0.034811,0.025979000000000002,0.023902,0.02799,0.030817999999999998,0.013580000000000002
198501,0.157035,0.150685,0.105991,0.100879,0.084746,0.160494,0.12834199999999998,0.089653,0.096403,0.09060700000000001,0.137077,0.105137,0.096221,0.09107699999999999,0.081962,0.122266,0.126443,0.08430199999999999,0.080397,0.063004,0.09649200000000001,0.07695199999999999,0.075339,0.069001,0.044841
198502,0.038199000000000004,0.047299,0.033690000000000005,0.027589000000000002,0.03818,0.028988999999999997,0.031936,0.024811,0.02016,0.012258999999999999,0.021026,0.009171,0.011407,0.013996,-0.005712,0.026122999999999997,-0.008341,0.020002,0.024900000000000002,0.011111,0.003417,0.02469,0.015316000000000001,0.025124,0.027597
198503,-0.026482000000000002,-0.029405,-0.013539,-0.011512,-0.004248,-0.045568,-0.034433,-0.007772,0.003918,0.0301,-0.04314199999999999,-0.010716000000000002,-0.021977000000000003,0.005943,0.036181,-0.028412000000000003,-0.020947,0.001043,0.008024,0.046277,-0.016106,0.010331,-0.0067859999999999995,0.010751,0.015803
198504,-0.022749000000000002,-0.016760999999999998,0.002735,0.00497,-0.007477,-0.031638,-0.012148,-0.003019,0.024846,0.006674,-0.012843,-0.017068,-0.00312,0.027323,0.013762000000000002,-0.012714000000000001,-0.031145,0.005084,0.009454,0.008969,-0.017039,-0.023032,-0.012797000000000001,0.012474,0.029046
198505,0.025719,0.041281,0.036837,0.026072,0.010915,0.039384,0.040044,0.031269,0.053817000000000004,0.029486,0.061684,0.054948,0.033014999999999996,0.043092,0.039404,0.066611,0.059056,0.05519,0.042969,0.063053,0.058044000000000005,0.075565,0.086701,0.055579,0.045944000000000006
198506,0.004302,0.005559,0.010283,0.012352,0.021224,0.008559,0.025048,0.024173,0.029171999999999997,0.035033,0.026341,0.019192,0.040222,0.024022,0.033666,0.019388000000000002,0.019044000000000002,0.0227,0.035954,0.009125,0.006533,0.028900000000000002,0.013836,0.003612,0.023318
198507,0.025607,0.027879,0.024289,0.015135000000000001,0.021856,0.032306,0.034291,0.045804,0.00031600000000000004,0.008853,0.012439,0.02779,0.014339999999999999,0.009911999999999999,0.018966,-0.005639999999999999,0.0039000000000000003,0.011739,-0.021193,0.009037,0.006327,-0.004757,-0.016575,-0.015117,-0.023638
198508,-0.016569,-0.009916000000000001,-0.00659,-0.000315,-0.0072050000000000005,-0.019542999999999998,-0.00988,0.00997,0.004032,0.003158,-0.024533,-0.00819,-0.000235,-0.006991000000000001,0.005459,-0.018298000000000002,-0.002354,0.009979,0.003911,0.002453,-0.018467,-7e-06,-0.005404,0.003208,0.007733
198509,-0.080644,-0.058677,-0.049226,-0.040126,-0.040769,-0.074361,-0.061973,-0.03366,-0.03522,-0.055253,-0.06772700000000001,-0.044135,-0.031657000000000005,-0.038647999999999995,-0.035373999999999996,-0.050435999999999995,-0.040714,-0.045928000000000004,-0.06504599999999999,-0.045968,-0.036542,-0.013081,-0.031397,-0.031344,-0.041367
198510,0.0067859999999999995,0.019497,0.035702,0.032012,0.018546,0.041113,0.036255,0.041395999999999995,0.057844,0.032777,0.039681,0.044385,0.043535000000000004,0.023098,0.033521999999999996,0.057234,0.053606999999999995,0.042588,0.055173,0.052327000000000005,0.037155999999999995,0.042180999999999996,0.048352000000000006,0.05838599999999999,0.064049
198511,0.054154999999999995,0.064722,0.06360400000000001,0.05012,0.045515,0.093635,0.072187,0.078192,0.06912,0.06722299999999999,0.076452,0.075463,0.058051000000000005,0.063642,0.063681,0.087119,0.066973,0.08365500000000001,0.055119,0.050513,0.10019,0.079823,0.078667,0.039867,0.047188999999999995
198512,0.035877,0.052765000000000006,0.041272,0.039742,0.033359,0.051416,0.042423999999999996,0.053512000000000004,0.037701,0.00292,0.055851,0.044749,0.025265,0.02681,0.05296,0.037185,0.041775,0.028359000000000002,0.049828000000000004,0.055328999999999996,0.068206,0.037154,0.04929,0.029889000000000002,0.04421
198601,0.038107,0.020436,0.025692,0.02167,0.031219999999999998,0.01022,0.021732,0.007398,0.002156,0.024772,0.017716,0.030872,0.016371,0.021478,0.026065,0.011351,0.005037000000000001,0.01965,0.027291,0.0348,0.004246,0.013219000000000002,0.017331,-0.013781000000000002,0.014209000000000001
198602,0.058456,0.06492300000000001,0.065104,0.078458,0.054909,0.074547,0.071148,0.07106799999999999,0.09273999999999999,0.050557,0.067664,0.095758,0.077429,0.071936,0.063926,0.07868699999999999,0.094778,0.070236,0.072683,0.075316,0.075733,0.100511,0.08765,0.065332,0.072164
198603,0.04624399999999999,0.054280999999999996,0.050816,0.045244,0.06512,0.036535000000000005,0.051407,0.057927,0.050182000000000004,0.063238,0.049975,0.073619,0.050898000000000006,0.059101999999999995,0.053785999999999994,0.059696,0.053,0.058745000000000006,0.039722,0.049128,0.060031999999999995,0.072801,0.053411999999999994,0.047774000000000004,0.047372
198604,0.02746,0.023361,0.008821,0.0052910000000000006,0.004177,0.023746,0.019488000000000002,-0.0010730000000000002,0.010471999999999999,-0.015139,0.019919,0.023235000000000002,0.009502,0.011314,-0.011367,0.017790999999999998,-0.00117,-0.010739,-0.023909,-0.047139,0.004383000000000001,-0.009615,-0.022038000000000002,-0.02826,-0.027227
198605,0.041267,0.034979,0.045105000000000006,0.038415,0.036892999999999995,0.032633999999999996,0.024009,0.055709999999999996,0.044363,0.022869,0.059758,0.042291999999999996,0.060247999999999996,0.051761,0.034575,0.060579999999999995,0.037986,0.057467,0.044165,0.043133,0.051848,0.062676,0.03401,0.065845,0.055465
198606,0.0016300000000000002,-0.016257999999999998,0.001716,0.013758999999999999,0.020652,0.006975,0.00168,0.024061,0.018004,0.022872,0.012846999999999999,-0.007698,0.023083999999999997,0.006124000000000001,0.023214000000000002,0.017664,0.010228,0.000994,0.037787,0.012601,0.02249,0.020836999999999998,0.0105,0.0062380000000000005,0.029181
198607,-0.10112600000000001,-0.085706,-0.08396,-0.061577,-0.087,-0.114024,-0.098122,-0.088791,-0.049591,-0.068577,-0.099697,-0.077158,-0.080166,-0.060447,-0.056213,-0.085716,-0.07554,-0.069197,-0.04713199999999999,-0.044764,-0.07148,-0.058547,-0.04874799999999999,-0.025072,-0.025713
198608,0.002984,0.0055910000000000005,0.022654999999999998,0.018007,0.017033,0.024980000000000002,0.042329,0.042935999999999995,0.054715,0.04558500000000001,0.04221,0.038149999999999996,0.059252,0.07330300000000001,0.08480800000000001,0.042744,0.063162,0.072281,0.102022,0.09506600000000001,0.043237,0.065204,0.061205999999999997,0.103436,0.107372
198609,-0.08143800000000001,-0.062529,-0.052936,-0.044472,-0.032748,-0.08741,-0.057332,-0.048155,-0.024337,-0.056665,-0.079378,-0.075691,-0.04321,-0.047908,-0.04997,-0.092895,-0.062552,-0.076114,-0.067321,-0.06046700000000001,-0.104026,-0.10927300000000001,-0.075847,-0.079058,-0.064421
198610,0.01923,0.028513999999999998,0.01836,0.030977,0.007873,0.064162,0.044562,0.031337000000000004,0.027999,0.015149999999999999,0.057477,0.026385000000000002,0.012114,0.020401,0.026121,0.058207,0.06626599999999999,0.051319,0.05826800000000001,0.042394999999999995,0.049311,0.070161,0.067606,0.046103,0.059328000000000006
198611,-0.022803,0.002845,0.0032740000000000004,0.004079999999999999,0.011878,0.002596,0.0028870000000000002,-0.003569,-0.021446999999999997,1e-05,-2.1e-05,0.0035299999999999997,-0.010799000000000001,0.012121999999999999,-0.004077,0.013001,0.011996,0.015137000000000001,-0.012459,0.012962,0.02634,0.018538,0.027437999999999997,0.024864999999999998,0.017048
198612,-0.055711000000000004,-0.020968,-0.035863,-0.021616,-0.032494,-0.031097,-0.016995,-0.033467,-0.02947,0.008561,-0.025751,-0.016881999999999998,-0.038492,-0.020701,-0.005198,-0.044595,-0.033497,-0.028727999999999997,-0.026261999999999997,-0.03354,-0.018012,-0.025306000000000002,-0.04222000000000001,-0.02826,-0.029740000000000003
198701,0.10988300000000001,0.102204,0.105302,0.096776,0.096077,0.13565,0.124261,0.10510199999999999,0.095289,0.10742800000000001,0.141495,0.129934,0.087987,0.10508800000000001,0.101479,0.140593,0.122056,0.105908,0.12306900000000001,0.11710599999999999,0.13563599999999998,0.164911,0.115736,0.124854,0.119064
198702,0.104375,0.083574,0.06920799999999999,0.071948,0.064314,0.097091,0.090711,0.063423,0.060328999999999994,0.055754,0.08696,0.080112,0.052951,0.042300000000000004,0.044821,0.069893,0.07008600000000001,0.066144,0.031993,0.026728000000000002,0.08278,0.058675,0.029539,-0.004466,-0.010931
198703,0.016124,0.038668999999999995,0.019327,0.033769999999999994,0.045072,0.010898000000000001,0.030472000000000003,0.016395,0.027660999999999998,0.034826,0.0046300000000000004,0.013831,0.015996999999999997,0.02614,0.032646,0.019699,0.014979,0.016694,0.018477,-0.013033,0.014406,0.022091,0.0063349999999999995,0.029849,0.048029
198704,-0.023139,-0.023106,-0.023585,-0.005565,-0.013276,-0.039445,-0.023954,-0.02943,-0.042926,-0.047638999999999994,-0.021873999999999998,-0.021278000000000002,-0.045038,-0.018945,-0.027991000000000002,-0.03587,-0.021751999999999997,-0.025078,-0.017911,-0.01603,-0.012356,-0.011941,-0.020903,-0.007104,-0.004874
198705,-0.003297,-0.012771999999999999,-0.000697,0.005761,0.032911,-0.008964999999999999,-0.00048300000000000003,0.000494,0.002127,0.00509,0.006846,0.004477999999999999,-0.008165,0.00233,0.006177,0.019353,0.004393,-0.005094,-0.004917,0.007685,0.018663,-0.005502,-0.002477,0.007645,0.005314
198706,-0.00158,0.014610000000000001,0.030642,0.018911,0.046098999999999994,0.017176,0.030520000000000002,0.035293,0.022793,0.039962,0.023263,0.017362,0.057835,0.055561,0.024014,0.051005,0.031926,0.042241,0.041037,0.037693,0.04622899999999999,0.054154999999999995,0.061321,0.051447,0.051784
198707,0.015626,0.021386,0.019181,0.028919,0.053957,0.022092999999999998,0.020171,0.037855,0.033783,0.059600999999999994,0.024698,0.044389000000000005,0.037879,0.035841,0.081446,0.041565000000000005,0.048846,0.048302,0.040216,0.049189,0.059149,0.031686,0.061699000000000004,0.026667999999999997,0.030083000000000002
198708,0.008083,0.020692,0.027462,0.024512,0.007235,0.025468,0.037877999999999995,0.039453,0.025175,0.040289,0.038336,0.034177,0.047693000000000006,0.035691,0.005425999999999999,0.046630000000000005,0.040799,0.038091,0.038290000000000005,0.01638,0.049457,0.052966,0.034716,0.046284,0.025956
198709,-0.027683,-0.00247,-0.011236,-0.0044729999999999995,-0.010095,-0.019769000000000002,-0.024959,-0.0064470000000000005,-0.0065639999999999995,-0.025741,-0.032841999999999996,-0.022382,-0.022879,-0.023724,-0.010337,-0.018861000000000003,-0.013662,-0.019006000000000002,-0.015909,-0.001554,-0.022247,-0.040473,-0.00227,-0.021032000000000002,-0.026789
198710,-0.34165300000000004,-0.306779,-0.28593,-0.283583,-0.284843,-0.32484900000000005,-0.319413,-0.286601,-0.246616,-0.292541,-0.296956,-0.284764,-0.249113,-0.22459700000000002,-0.270598,-0.255471,-0.286858,-0.240245,-0.184999,-0.23468,-0.21651299999999998,-0.224499,-0.220284,-0.154467,-0.18701399999999999
198711,-0.083473,-0.04901900000000001,-0.048334999999999996,-0.044222000000000004,-0.036106,-0.071902,-0.053777,-0.036533,-0.032558,-0.029023,-0.06847500000000001,-0.024483,-0.027821,-0.030749,-0.042514,-0.064134,-0.06366100000000001,-0.059722,-0.043853,-0.024112,-0.096122,-0.083866,-0.08266,-0.077546,-0.072662
198712,0.027267,0.053592,0.054135,0.04826,0.034174,0.11808199999999999,0.093387,0.067582,0.072973,0.050938,0.123088,0.09666000000000001,0.062682,0.048318,0.066058,0.13023099999999999,0.10830999999999999,0.091547,0.039266999999999996,0.039424,0.083148,0.074149,0.08031,0.032887,0.062951
198801,0.060319000000000005,0.06964000000000001,0.044944,0.049831,0.062215999999999994,0.018609,0.033566,0.051186999999999996,0.041139999999999996,0.06537799999999999,0.012670999999999998,0.035602999999999996,0.038789,0.075263,0.064408,0.0005319999999999999,0.04689600000000001,0.049726,0.054078,0.048429,0.022403,0.015523,0.051184,0.09046,0.087797
198802,0.060389,0.07442599999999999,0.07664699999999999,0.076149,0.075975,0.086803,0.12242800000000001,0.08057600000000001,0.088604,0.083993,0.086843,0.078625,0.070395,0.072114,0.064883,0.085938,0.094131,0.06379,0.04742,0.062161999999999995,0.045771,0.05493699999999999,0.047217,0.018113,0.030609
198803,0.043074,0.053648999999999995,0.061687000000000006,0.051527,0.047400000000000005,0.020708999999999998,0.068687,0.04101,0.029425,0.044913999999999996,0.027698,0.010257,0.011929,-0.000344,0.012587,-0.009663,0.014049,-0.000317,-0.002832,0.034565,-0.045994,-0.042419000000000005,-0.039845,-0.038124,-0.003902
198804,0.009058,0.012214000000000001,0.026531,0.009377,0.038302,0.021640000000000003,0.046140999999999995,0.026543,0.021204,0.021064,-0.008144,0.002356,0.019123,0.004455,0.023526,-0.0023380000000000002,0.006535999999999999,0.018557999999999998,-0.006418,0.0071519999999999995,-0.007468,0.011248000000000001,0.011106,0.024639,0.020338
198805,-0.03624,-0.019474,-0.011538999999999999,-0.016696,-0.008722,-0.044324,-0.023332000000000002,-0.025817,-0.01038,-0.005019,-0.006991000000000001,-0.01755,-0.010653999999999999,0.014008,0.008733,-0.011265,-0.006642,-0.004235,0.022826,0.012137,0.0011229999999999999,0.002983,-0.002657,0.025255,0.020945000000000002
198806,0.064487,0.067027,0.059327,0.062989,0.047497,0.073027,0.11064199999999999,0.080147,0.055461,0.084565,0.07003,0.075026,0.065443,0.059777,0.049836,0.075049,0.06404499999999999,0.064769,0.039721,0.083846,0.041727,0.07058500000000001,0.055746000000000004,0.030829,0.030081000000000004
198807,-0.009257999999999999,-0.006494,-0.0071589999999999996,0.011099000000000001,-0.011529000000000001,-0.027347999999999997,-0.021949,-7.7e-05,0.003975,0.009014,-0.041304,-0.020655999999999997,-0.016738,0.0010090000000000001,-0.003676,-0.031556,-0.031814,-0.0072699999999999996,0.000681,0.002879,-0.009992,-0.008908000000000001,0.004092,0.000383,0.008872
198808,-0.040758,-0.025584,-0.010319,-0.014882,-0.020143,-0.042831,-0.042992999999999996,-0.020232999999999998,-0.008056,-0.007618000000000001,-0.04077600000000001,-0.02634,-0.021772999999999997,0.001235,-0.010016,-0.036067,-0.031034000000000003,-0.011772,0.001727,0.01357,-0.028421,-0.05174,-0.024979,-0.013521,-0.031745999999999996
198809,0.009328,0.032451,0.024683,0.019477,0.025737,0.028166000000000004,0.027753,0.028129,0.029447,0.02759,0.036286,0.022917,0.02732,0.015186999999999999,0.030535,0.045687,0.015545,0.039021,0.019898,0.046020000000000005,0.057496,0.054294,0.020259999999999997,0.04073,0.040313
198810,-0.03016,-0.019232,-0.010456,-0.023548,-0.008135,-0.022288000000000002,-0.004616,0.003767,0.001704,-0.005586,-0.016776,0.001696,0.008225,0.008423,0.02508,-0.013426,0.00701,0.00849,0.01052,0.02573,0.018429,0.055025000000000004,0.016125,0.024157,0.041992
198811,-0.048943,-0.045507,-0.033379,-0.033825,-0.042408,-0.040431999999999996,-0.032929,-0.017315,-0.031105999999999998,-0.021061999999999997,-0.028965,-0.026854,-0.038188,-0.009052,-0.014684999999999998,-0.016687,-0.023842,-0.034775,-0.016541,-0.0113,-0.018879,-0.010499000000000001,-0.018589,-0.0050349999999999995,0.003435
198812,0.017273,0.044822,0.03174,0.048186,0.025059,0.052121,0.043598,0.039917,0.045223000000000006,0.026211,0.043665,0.039613,0.032119,0.024592999999999997,0.026713,0.031319,0.032848,0.015395,0.020762999999999997,-0.007267,0.02603,0.020635,0.018137,0.005443,0.000206
198901,0.0506,0.058582999999999996,0.04517,0.044993,0.054504000000000004,0.038418,0.048665,0.047611,0.036069,0.072897,0.047653999999999995,0.053077,0.050838,0.040832,0.053175,0.048454,0.055691,0.058523,0.056769,0.085102,0.077253,0.068098,0.065596,0.063987,0.08218
198902,-0.010525,0.00052,0.008456,0.014252,0.016319,0.010417000000000001,0.017417000000000002,0.014443999999999999,0.009793,0.015749,0.001172,0.006549,0.001769,0.014549000000000001,0.001895,-0.003302,7.3e-05,-0.009874,0.0033689999999999996,0.013955,-0.030898,-0.027628,-0.026185,-0.016959,-0.025674000000000002
198903,0.011495,0.031448000000000004,0.047995,0.024302,0.029296000000000003,0.016641,0.021112000000000002,0.024172,0.015859,0.032846,0.023214000000000002,0.016123000000000002,0.0144,0.032012,0.027228,-0.002526,0.017889,0.031438,0.006397000000000001,0.034532,0.029154,0.005425,0.039884,0.027160000000000004,0.011432
198904,0.026714,0.031799,0.038454,0.027357999999999997,0.027565,0.047283,0.048171,0.050011,0.026521,0.053366,0.055725,0.03979,0.046457,0.039762,0.038186,0.062484000000000005,0.053007,0.040954,0.054452999999999994,0.055708,0.061189,0.051362,0.049833999999999996,0.04431,0.036392
198905,0.026471,0.058114,0.024411000000000002,0.035171,0.03501,0.050522,0.022761999999999998,0.04472400000000001,0.036722000000000005,0.036668,0.057885,0.04578,0.038154,0.040873999999999994,0.040017,0.045729,0.02866,0.034186,0.040004,0.059809,0.0472,0.028686,0.044969,0.043522,0.03288
198906,-0.033378,-0.016977,-0.025781000000000002,0.007772,0.005580000000000001,-0.04535,-0.01389,-0.007673,-0.005293,-0.017878,-0.033170000000000005,-0.015074,-0.012679000000000001,0.0033889999999999997,0.021948,-0.01939,-0.015341,0.0020369999999999997,0.02085,0.032801,-0.006685,-0.002562,-0.013384,-0.0058330000000000005,0.008856000000000001
198907,0.027303,0.047316000000000004,0.023852,0.031269,0.016378,0.054497,0.049911000000000004,0.032952,0.039166,0.030958,0.052991,0.048594,0.031931,0.050084,0.033035999999999996,0.084678,0.085664,0.06254,0.059907,0.06510200000000001,0.11539300000000001,0.095053,0.06760100000000001,0.07816200000000001,0.066859
198908,0.023010000000000003,0.000727,0.006723,0.023961999999999997,0.016911,0.032104,0.028811,0.034793,0.036675,0.025917,0.030971000000000002,0.026965,0.051412000000000006,0.030851000000000003,0.021543,0.036324999999999996,0.040138,0.034869,0.036029,0.012493,-0.001183,0.022847,0.029731999999999998,0.016656,0.029557000000000003
198909,0.011873,-0.005997,-0.002909,0.005229,-0.005128000000000001,0.023389000000000004,0.0020399999999999997,0.006788,0.007897,-0.010011,0.015016,-0.015300000000000001,-0.013321000000000001,-0.0024129999999999998,-0.008467,0.0034200000000000003,-0.0313,-0.034447,-0.007724,0.006437000000000001,0.010341,-0.008629,0.0013950000000000002,0.007300999999999999,-0.0056040000000000005
198910,-0.050704,-0.055675999999999996,-0.049729,-0.045247,-0.066495,-0.051608,-0.068204,-0.049482,-0.056769999999999994,-0.078125,-0.037174,-0.059358,-0.064486,-0.048897,-0.052281,-0.028216,-0.04273,-0.06954500000000001,-0.030998,-0.044764,0.0017299999999999998,-0.03497,-0.027170999999999997,-0.032296,-0.002334
198911,-0.005721,1.7e-05,-0.006324,-0.002423,-0.0097,0.003239,0.014825,0.007141,0.016892,-0.008631,0.016033,0.022806000000000003,-0.0025440000000000003,0.00935,0.02536,0.023153999999999997,0.018662,0.0038469999999999997,0.006694,0.006934,0.019133,0.024142999999999998,0.027205,0.01232,0.008203
198912,-0.006367,-0.01008,-0.010589,-0.008125,-0.016902999999999998,0.010025,-0.001258,0.008811,0.007154000000000001,0.0032440000000000004,0.003608,0.00507,-0.014869,0.019106,0.002735,0.025303,0.020303,0.015839000000000002,0.013222000000000001,0.021198,0.006937,0.010035,0.045545,0.048917999999999996,0.010475000000000002
199001,-0.08236399999999999,-0.07397999999999999,-0.051087,-0.066322,-0.063022,-0.091557,-0.096597,-0.071938,-0.075154,-0.09014699999999999,-0.09632999999999999,-0.09210800000000001,-0.0797,-0.065611,-0.07696,-0.070273,-0.053589000000000005,-0.085868,-0.085147,-0.099603,-0.076333,-0.057648000000000005,-0.071512,-0.073211,-0.058932000000000005
199002,0.019141,0.020787,0.011086,0.034487000000000004,0.015144999999999999,0.033179,0.036562000000000004,0.028742,0.033203,0.023794,0.032730999999999996,0.035761,0.022408,0.012576,0.031374,0.016269,0.015777,0.014873,0.018295,0.035317,-0.000828,0.017983,0.023749,0.014147,0.020562999999999998
199003,0.042962999999999994,0.022911,0.024861,0.037168,0.013777999999999999,0.046401000000000005,0.04766,0.049896,0.031619,0.015408,0.051161000000000005,0.027948,0.030015999999999998,0.010625,-0.0018659999999999998,0.037276,0.043154000000000005,0.019621,0.019239,-0.004494000000000001,0.038536,0.038098,0.004402,0.005368,0.012022999999999999
199004,-0.024945,-0.026501999999999998,-0.018765,-0.025562,-0.035554,-0.040346,-0.035767,-0.019634,-0.030309,-0.055878,-0.023506999999999997,-0.018241,-0.034562,-0.053848,-0.059545,-0.028151000000000002,-0.04173,-0.058558000000000006,-0.054794999999999996,-0.05941,0.00402,-0.013307,-0.037774,-0.041593,-0.041409
199005,0.085047,0.064747,0.059255,0.041918,0.03674,0.106511,0.08768100000000001,0.055876999999999996,0.055192,0.036412,0.093967,0.08823700000000001,0.075443,0.045683,0.064514,0.11015599999999999,0.078249,0.102134,0.074323,0.086495,0.116552,0.11121700000000001,0.077203,0.064604,0.076916
199006,0.010482,0.019821,0.026986,0.0038640000000000002,-0.003098,0.001356,0.008545,-0.010585,0.000984,-0.0061129999999999995,0.019148000000000002,0.004718,-0.004066,-0.015806,-0.006125,0.005701,-0.017862,-0.019148000000000002,-0.017995,-0.000235,0.034340999999999997,-0.021376,-0.023266,-0.034862000000000004,-0.003006
199007,-0.047439999999999996,-0.050232,-0.034949,-0.030361,-0.045499,-0.054577999999999995,-0.038577,-0.044573,-0.025719,-0.046044999999999996,-0.045129999999999997,-0.014347,-0.032212,-0.048545,-0.04253199999999999,-0.023517999999999997,-0.008425,-0.042728999999999996,-0.022639,-0.028179,-0.008405000000000001,-0.014978,0.021151,-0.014011000000000001,-0.020358
199008,-0.16288699999999998,-0.147542,-0.126509,-0.11055,-0.12233100000000001,-0.145432,-0.13433299999999998,-0.125463,-0.10446,-0.111668,-0.138314,-0.13398,-0.10802300000000001,-0.08906599999999999,-0.09837699999999999,-0.094743,-0.108971,-0.11043900000000001,-0.094744,-0.10554999999999999,-0.086877,-0.10120100000000001,-0.066029,-0.095419,-0.10594300000000001
199009,-0.10508699999999999,-0.09233599999999999,-0.08103400000000001,-0.06900400000000001,-0.086792,-0.098345,-0.090022,-0.08762299999999999,-0.069499,-0.085706,-0.094358,-0.071756,-0.067005,-0.081735,-0.0818,-0.058495,-0.062793,-0.097384,-0.065355,-0.079525,-0.052159000000000004,-0.05252,-0.015149999999999999,-0.066357,-0.074339
199010,-0.066088,-0.0665,-0.063207,-0.055214,-0.07287099999999999,-0.063134,-0.052704,-0.043569000000000004,-0.041345,-0.075258,-0.050715,-0.049835000000000004,-0.041651,-0.025148999999999998,-0.048608000000000005,-0.006855,-0.033469,-0.073204,-0.012544999999999999,-0.023798,0.015293000000000001,-0.01631,-0.00972,0.00432,0.009094999999999999
