target_success,upper_guardrail,lower_guardrail,adjustment_pct,adjustment_mode,min_remaining_years,n_complete,success_rate,median_funded,p10_funded,median_cr,p10_cr,median_fr,p10_fr,median_cv,median_min_wd,p10_min_wd,median_adj,score
0.700000,0.990000,0.300000,1.000000,amount,15,36,1.000000,1.000000,1.000000,2.536596,1.778947,1.000000,1.000000,0.382273,30000.000000,30000.000000,6.000000,2.051760
0.750000,0.950000,0.600000,0.500000,amount,15,36,1.000000,1.000000,1.000000,2.524623,1.814411,1.000000,0.988379,0.374704,30000.000000,29651.365984,15.500000,2.051630
0.600000,0.950000,0.400000,0.100000,success_rate,15,36,1.000000,1.000000,1.000000,2.475892,1.768319,1.000000,1.000000,0.342827,30000.000000,30000.000000,22.000000,2.051491
0.750000,0.950000,0.600000,0.500000,success_rate,20,36,1.000000,1.000000,1.000000,2.491411,1.746049,1.000000,0.979913,0.353190,30000.000000,29397.381359,14.500000,2.051440
0.850000,0.950000,0.200000,1.000000,success_rate,20,36,1.000000,1.000000,1.000000,2.427317,1.585316,1.000000,0.813673,0.309733,30000.000000,24410.185014,10.000000,2.051406
0.850000,0.950000,0.200000,1.000000,amount,20,36,1.000000,1.000000,1.000000,2.427317,1.585316,1.000000,0.813673,0.309733,30000.000000,24410.185014,10.000000,2.051406
0.600000,0.950000,0.400000,1.000000,amount,5,36,0.694444,1.000000,1.000000,2.588675,1.758370,1.000000,0.946584,0.415109,30000.000000,28397.525466,9.000000,2.051384
0.600000,0.950000,0.400000,1.000000,success_rate,5,36,0.694444,1.000000,1.000000,2.588675,1.758370,1.000000,0.946584,0.415109,30000.000000,28397.525466,9.000000,2.051384
0.850000,0.990000,0.600000,1.000000,amount,20,36,1.000000,1.000000,1.000000,2.678474,1.869858,1.000000,0.828877,0.468370,30000.000000,24866.313148,8.000000,2.051215
0.850000,0.990000,0.600000,1.000000,success_rate,20,36,1.000000,1.000000,1.000000,2.678474,1.869858,1.000000,0.828877,0.468370,30000.000000,24866.313148,8.000000,2.051215
0.750000,0.990000,0.300000,1.000000,amount,10,36,1.000000,1.000000,1.000000,2.702797,1.869267,1.000000,1.000000,0.482188,30000.000000,30000.000000,7.000000,2.051169
0.750000,0.990000,0.300000,1.000000,success_rate,10,36,1.000000,1.000000,1.000000,2.702797,1.869267,1.000000,1.000000,0.482188,30000.000000,30000.000000,7.000000,2.051169
0.800000,0.990000,0.700000,0.500000,success_rate,20,36,1.000000,1.000000,1.000000,2.601364,1.834884,1.000000,0.920080,0.423014,30000.000000,27602.401822,11.000000,2.051157
0.900000,0.950000,0.600000,0.500000,amount,20,36,1.000000,1.000000,1.000000,2.564198,1.816476,1.000000,0.957223,0.400219,30000.000000,28716.701550,19.000000,2.051078
0.800000,0.990000,0.400000,0.500000,success_rate,20,36,1.000000,1.000000,1.000000,2.516562,1.786566,1.000000,1.000000,0.370002,30000.000000,30000.000000,6.000000,2.050996
0.750000,0.990000,0.600000,0.500000,amount,15,36,1.000000,1.000000,1.000000,2.648595,1.902176,1.000000,1.000000,0.451279,30000.000000,30000.000000,10.000000,2.050967
0.750000,0.990000,0.200000,0.500000,success_rate,15,36,1.000000,1.000000,1.000000,2.539562,1.791479,1.000000,1.000000,0.385213,30000.000000,30000.000000,6.000000,2.050425
0.600000,0.990000,0.300000,1.000000,success_rate,15,36,1.000000,1.000000,1.000000,2.529812,1.714751,1.000000,1.000000,0.379013,30000.000000,30000.000000,6.500000,2.050396
0.600000,0.990000,0.300000,1.000000,amount,15,36,1.000000,1.000000,1.000000,2.529812,1.714751,1.000000,1.000000,0.379013,30000.000000,30000.000000,6.500000,2.050396
0.700000,0.990000,0.200000,0.750000,amount,15,36,1.000000,1.000000,1.000000,2.535019,1.760321,1.000000,1.000000,0.382352,30000.000000,30000.000000,6.000000,2.050384
0.700000,0.950000,0.400000,0.750000,success_rate,10,36,1.000000,1.000000,1.000000,2.509955,1.745978,1.000000,1.000000,0.366246,30000.000000,30000.000000,10.000000,2.050324
0.800000,0.990000,0.400000,0.750000,success_rate,15,36,1.000000,1.000000,1.000000,2.621759,1.861957,1.000000,1.000000,0.436353,30000.000000,30000.000000,7.000000,2.049752
0.950000,0.990000,0.700000,0.500000,success_rate,20,36,1.000000,1.000000,1.000000,2.727933,2.021402,1.000000,0.848034,0.497279,30000.000000,25441.032705,13.500000,2.049661
0.850000,0.990000,0.300000,0.250000,success_rate,20,36,1.000000,1.000000,1.000000,2.586181,1.884323,1.000000,1.000000,0.414921,30000.000000,30000.000000,8.000000,2.049652
0.850000,0.950000,0.200000,0.500000,success_rate,10,36,1.000000,1.000000,1.000000,2.440361,1.694730,1.000000,1.000000,0.320222,30000.000000,30000.000000,12.000000,2.049632
0.600000,0.950000,0.500000,0.100000,success_rate,15,36,1.000000,1.000000,1.000000,2.481284,1.791007,1.000000,1.000000,0.348211,30000.000000,30000.000000,26.500000,2.049279
0.750000,0.990000,0.400000,1.000000,success_rate,15,36,1.000000,1.000000,1.000000,2.604382,1.820980,1.000000,0.961651,0.426382,30000.000000,28849.516755,7.500000,2.049151
0.750000,0.990000,0.400000,1.000000,amount,15,36,1.000000,1.000000,1.000000,2.604382,1.820980,1.000000,0.961651,0.426382,30000.000000,28849.516755,7.500000,2.049151
0.700000,0.950000,0.600000,1.000000,amount,10,36,1.000000,1.000000,1.000000,2.606423,1.862860,1.000000,0.897071,0.427703,30000.000000,26912.136304,15.000000,2.049035
0.700000,0.950000,0.600000,1.000000,success_rate,10,36,1.000000,1.000000,1.000000,2.606423,1.862860,1.000000,0.897071,0.427703,30000.000000,26912.136304,15.000000,2.049035
0.800000,0.950000,0.400000,0.750000,amount,15,36,1.000000,1.000000,1.000000,2.514459,1.820566,1.000000,1.000000,0.370209,30000.000000,30000.000000,10.000000,2.049021
0.700000,0.990000,0.400000,0.750000,success_rate,15,36,1.000000,1.000000,1.000000,2.558174,1.732758,1.000000,1.000000,0.398172,30000.000000,30000.000000,7.000000,2.048878
0.800000,0.950000,0.500000,0.250000,success_rate,15,36,1.000000,1.000000,1.000000,2.503263,1.805954,1.000000,1.000000,0.363163,30000.000000,30000.000000,18.000000,2.048718
0.750000,0.990000,0.400000,0.750000,success_rate,15,36,1.000000,1.000000,1.000000,2.597866,1.798444,1.000000,1.000000,0.422792,30000.000000,30000.000000,6.000000,2.048687
0.700000,0.950000,0.600000,0.750000,success_rate,20,36,1.000000,1.000000,1.000000,2.472347,1.723009,1.000000,0.919180,0.342779,30000.000000,27575.403752,11.000000,2.048612
0.800000,0.950000,0.400000,0.250000,success_rate,15,36,1.000000,1.000000,1.000000,2.463332,1.767913,1.000000,1.000000,0.336836,30000.000000,30000.000000,16.000000,2.048463
0.800000,0.950000,0.500000,0.500000,amount,15,36,1.000000,1.000000,1.000000,2.535579,1.775290,1.000000,1.000000,0.384439,30000.000000,30000.000000,14.000000,2.048192
0.600000,0.990000,0.400000,1.000000,amount,20,36,1.000000,1.000000,1.000000,2.465488,1.651085,1.000000,1.000000,0.338718,30000.000000,30000.000000,6.000000,2.047936
0.600000,0.990000,0.400000,1.000000,success_rate,20,36,1.000000,1.000000,1.000000,2.465488,1.651085,1.000000,1.000000,0.338718,30000.000000,30000.000000,6.000000,2.047936
0.900000,0.950000,0.700000,1.000000,amount,20,36,1.000000,1.000000,1.000000,2.699354,1.878917,0.973662,0.698560,0.441885,29209.849182,20956.791931,18.000000,2.047564
0.900000,0.950000,0.700000,1.000000,success_rate,20,36,1.000000,1.000000,1.000000,2.699354,1.878917,0.973662,0.698560,0.441885,29209.849182,20956.791931,18.000000,2.047564
0.800000,0.990000,0.600000,1.000000,amount,20,36,1.000000,1.000000,1.000000,2.661658,1.876994,1.000000,0.908878,0.461520,30000.000000,27266.328751,8.000000,2.047454
0.800000,0.990000,0.600000,1.000000,success_rate,20,36,1.000000,1.000000,1.000000,2.661658,1.876994,1.000000,0.908878,0.461520,30000.000000,27266.328751,8.000000,2.047454
0.900000,0.950000,0.600000,0.750000,success_rate,20,36,1.000000,1.000000,1.000000,2.558056,1.814899,1.000000,0.877771,0.399386,30000.000000,26333.117183,17.000000,2.047231
0.700000,0.990000,0.500000,1.000000,success_rate,15,36,1.000000,1.000000,1.000000,2.555915,1.790420,1.000000,0.983902,0.398490,30000.000000,29517.054541,7.000000,2.046662
0.700000,0.990000,0.500000,1.000000,amount,15,36,1.000000,1.000000,1.000000,2.555915,1.790420,1.000000,0.983902,0.398490,30000.000000,29517.054541,7.000000,2.046662
0.750000,0.990000,0.400000,0.500000,success_rate,15,36,1.000000,1.000000,1.000000,2.566656,1.787506,1.000000,1.000000,0.405219,30000.000000,30000.000000,7.000000,2.046628
0.850000,0.990000,0.400000,0.500000,amount,20,36,1.000000,1.000000,1.000000,2.638710,1.820664,1.000000,1.000000,0.448824,30000.000000,30000.000000,8.000000,2.046553
0.850000,0.950000,0.300000,0.750000,success_rate,10,36,1.000000,1.000000,1.000000,2.592820,1.781492,1.000000,1.000000,0.421516,30000.000000,30000.000000,12.000000,2.046362
0.850000,0.990000,0.200000,0.750000,success_rate,10,36,1.000000,1.000000,1.000000,2.601354,1.845984,1.000000,1.000000,0.426908,30000.000000,30000.000000,6.000000,2.046084
0.750000,0.950000,0.200000,0.750000,amount,10,36,1.000000,1.000000,1.000000,2.505006,1.716790,1.000000,1.000000,0.366690,30000.000000,30000.000000,9.000000,2.045726
0.800000,0.950000,0.200000,0.750000,success_rate,15,36,1.000000,1.000000,1.000000,2.468251,1.721591,1.000000,0.940748,0.342415,30000.000000,28222.448457,8.000000,2.045667
0.800000,0.990000,0.500000,0.500000,amount,20,36,1.000000,1.000000,1.000000,2.608454,1.889527,1.000000,1.000000,0.431548,30000.000000,30000.000000,8.000000,2.045618
0.850000,0.950000,0.400000,0.500000,success_rate,15,36,1.000000,1.000000,1.000000,2.482686,1.794721,1.000000,1.000000,0.352102,30000.000000,30000.000000,14.000000,2.045607
0.800000,0.950000,0.300000,0.250000,success_rate,15,36,1.000000,1.000000,1.000000,2.469746,1.743733,1.000000,1.000000,0.343673,30000.000000,30000.000000,13.500000,2.045354
0.750000,0.950000,0.200000,0.250000,success_rate,10,36,1.000000,1.000000,1.000000,2.396711,1.702719,1.000000,1.000000,0.293218,30000.000000,30000.000000,13.000000,2.045331
0.600000,0.990000,0.300000,0.500000,amount,15,36,1.000000,1.000000,1.000000,2.516303,1.771654,1.000000,1.000000,0.374390,30000.000000,30000.000000,8.000000,2.045264
0.700000,0.990000,0.200000,0.500000,amount,15,36,1.000000,1.000000,1.000000,2.535014,1.775237,1.000000,1.000000,0.386572,30000.000000,30000.000000,6.000000,2.045031
0.800000,0.990000,0.500000,1.000000,amount,20,36,1.000000,1.000000,1.000000,2.648971,1.827061,1.000000,0.876886,0.456262,30000.000000,26306.581569,7.000000,2.044659
0.800000,0.990000,0.500000,1.000000,success_rate,20,36,1.000000,1.000000,1.000000,2.648971,1.827061,1.000000,0.876886,0.456262,30000.000000,26306.581569,7.000000,2.044659
0.950000,0.990000,0.700000,0.750000,amount,20,36,1.000000,1.000000,1.000000,2.771164,2.046073,1.000000,0.718921,0.524637,30000.000000,21567.634787,14.000000,2.044236
0.800000,0.950000,0.600000,0.500000,amount,15,36,1.000000,1.000000,1.000000,2.550035,1.820311,1.000000,0.963411,0.396814,30000.000000,28902.330659,16.000000,2.044090
0.600000,0.990000,0.500000,0.250000,success_rate,20,36,1.000000,1.000000,1.000000,2.477290,1.754996,1.000000,1.000000,0.349844,30000.000000,30000.000000,14.000000,2.043958
0.900000,0.950000,0.400000,0.500000,amount,20,36,1.000000,1.000000,1.000000,2.489823,1.731616,1.000000,1.000000,0.358197,30000.000000,30000.000000,17.000000,2.043900
0.850000,0.990000,0.500000,0.750000,amount,20,36,1.000000,1.000000,1.000000,2.613156,1.892221,1.000000,1.000000,0.435706,30000.000000,30000.000000,7.000000,2.043872
0.800000,0.990000,0.600000,0.500000,success_rate,20,36,1.000000,1.000000,1.000000,2.568196,1.798403,1.000000,1.000000,0.408336,30000.000000,30000.000000,9.000000,2.043853
0.900000,0.990000,0.600000,0.500000,success_rate,20,36,1.000000,1.000000,1.000000,2.649894,1.909266,1.000000,1.000000,0.457549,30000.000000,30000.000000,9.000000,2.043666
0.600000,0.990000,0.400000,0.500000,success_rate,15,36,1.000000,1.000000,1.000000,2.524825,1.751200,1.000000,1.000000,0.381322,30000.000000,30000.000000,7.000000,2.043439
0.750000,0.990000,0.500000,0.750000,success_rate,15,36,1.000000,1.000000,1.000000,2.595265,1.761601,1.000000,1.000000,0.425474,30000.000000,30000.000000,7.000000,2.043157
0.600000,0.990000,0.200000,0.750000,success_rate,10,36,1.000000,1.000000,1.000000,2.501724,1.724605,1.000000,1.000000,0.366693,30000.000000,30000.000000,6.000000,2.043042
0.700000,0.990000,0.400000,0.250000,success_rate,15,36,1.000000,1.000000,1.000000,2.592320,1.834543,1.000000,1.000000,0.423774,30000.000000,30000.000000,9.500000,2.043041
0.750000,0.950000,0.600000,1.000000,success_rate,15,36,1.000000,1.000000,1.000000,2.546231,1.799867,1.000000,0.854537,0.395340,30000.000000,25636.111311,11.000000,2.042918
0.750000,0.950000,0.600000,1.000000,amount,15,36,1.000000,1.000000,1.000000,2.546231,1.799867,1.000000,0.854537,0.395340,30000.000000,25636.111311,11.000000,2.042918
0.700000,0.990000,0.200000,0.250000,success_rate,15,36,1.000000,1.000000,1.000000,2.567194,1.739623,1.000000,1.000000,0.408463,30000.000000,30000.000000,7.000000,2.042892
0.800000,0.950000,0.400000,0.500000,amount,15,36,1.000000,1.000000,1.000000,2.497184,1.751699,1.000000,1.000000,0.363922,30000.000000,30000.000000,12.000000,2.042794
0.800000,0.990000,0.300000,0.750000,success_rate,20,36,1.000000,1.000000,1.000000,2.520819,1.826105,1.000000,1.000000,0.379386,30000.000000,30000.000000,5.000000,2.042637
0.850000,0.990000,0.200000,0.750000,amount,15,36,1.000000,1.000000,1.000000,2.529417,1.829504,1.000000,1.000000,0.384918,30000.000000,30000.000000,5.500000,2.042608
0.750000,0.990000,0.700000,0.500000,amount,20,36,1.000000,1.000000,1.000000,2.576353,1.836604,1.000000,0.933402,0.414664,30000.000000,28002.052370,13.000000,2.042193
0.900000,0.990000,0.600000,0.750000,success_rate,20,36,1.000000,1.000000,1.000000,2.659382,1.912352,1.000000,0.982097,0.464255,30000.000000,29462.923780,9.000000,2.042067
0.800000,0.990000,0.200000,0.750000,success_rate,10,36,1.000000,1.000000,1.000000,2.607003,1.906162,1.000000,1.000000,0.433570,30000.000000,30000.000000,7.000000,2.041844
0.600000,0.950000,0.200000,1.000000,success_rate,5,36,0.500000,1.000000,1.000000,2.571971,1.716841,1.000000,0.969581,0.412608,30000.000000,29087.420532,8.000000,2.041363
0.600000,0.950000,0.200000,1.000000,amount,5,36,0.500000,1.000000,1.000000,2.571971,1.716841,1.000000,0.969581,0.412608,30000.000000,29087.420532,8.000000,2.041363
0.800000,0.990000,0.500000,0.750000,success_rate,20,36,1.000000,1.000000,1.000000,2.549113,1.778058,1.000000,1.000000,0.399095,30000.000000,30000.000000,6.000000,2.040444
0.800000,0.990000,0.500000,0.500000,success_rate,20,36,1.000000,1.000000,1.000000,2.563574,1.755133,1.000000,1.000000,0.408276,30000.000000,30000.000000,8.000000,2.040252
0.900000,0.950000,0.300000,0.750000,success_rate,20,36,1.000000,1.000000,1.000000,2.422232,1.695909,1.000000,0.963638,0.315610,30000.000000,28909.151032,13.000000,2.039992
0.600000,0.950000,0.500000,0.500000,amount,10,36,1.000000,1.000000,1.000000,2.468270,1.749069,1.000000,1.000000,0.347218,30000.000000,30000.000000,17.000000,2.039756
0.900000,0.950000,0.200000,0.500000,amount,20,36,1.000000,1.000000,1.000000,2.447193,1.708112,1.000000,1.000000,0.333159,30000.000000,30000.000000,13.000000,2.039540
0.600000,0.990000,0.300000,0.750000,success_rate,15,36,1.000000,1.000000,1.000000,2.481132,1.717197,1.000000,1.000000,0.355977,30000.000000,30000.000000,6.000000,2.039519
0.800000,0.990000,0.300000,0.750000,amount,15,36,1.000000,1.000000,1.000000,2.550408,1.868073,1.000000,1.000000,0.400802,30000.000000,30000.000000,6.000000,2.039304
0.800000,0.950000,0.600000,0.750000,success_rate,20,36,1.000000,1.000000,1.000000,2.490709,1.767089,1.000000,0.933722,0.362488,30000.000000,28011.658174,11.000000,2.039283
0.900000,0.950000,0.400000,0.750000,amount,15,36,1.000000,1.000000,1.000000,2.574326,1.881211,1.000000,0.955514,0.415722,30000.000000,28665.419033,15.500000,2.039224
0.700000,0.950000,0.600000,0.500000,success_rate,15,36,1.000000,1.000000,1.000000,2.490201,1.779032,1.000000,0.999701,0.362384,30000.000000,29991.044435,16.000000,2.038996
0.700000,0.990000,0.400000,1.000000,success_rate,20,36,1.000000,1.000000,1.000000,2.514009,1.752077,1.000000,0.995022,0.377907,30000.000000,29850.667722,6.000000,2.038978
0.700000,0.990000,0.400000,1.000000,amount,20,36,1.000000,1.000000,1.000000,2.514009,1.752077,1.000000,0.995022,0.377907,30000.000000,29850.667722,6.000000,2.038978
0.750000,0.950000,0.700000,0.250000,success_rate,15,36,1.000000,1.000000,1.000000,2.506268,1.810553,1.000000,0.980123,0.372974,30000.000000,29403.689969,29.000000,2.038882
0.850000,0.950000,0.300000,0.750000,amount,10,36,1.000000,1.000000,1.000000,2.574016,1.868233,1.000000,1.000000,0.415941,30000.000000,30000.000000,13.000000,2.038696
0.850000,0.950000,0.500000,0.250000,success_rate,20,36,1.000000,1.000000,1.000000,2.486782,1.787586,1.000000,1.000000,0.360519,30000.000000,30000.000000,19.000000,2.038516
0.700000,0.950000,0.300000,0.500000,amount,10,36,1.000000,1.000000,1.000000,2.467727,1.758335,1.000000,1.000000,0.347998,30000.000000,30000.000000,11.000000,2.038345
0.750000,0.950000,0.400000,1.000000,success_rate,10,36,1.000000,1.000000,1.000000,2.581390,1.808124,1.000000,0.869429,0.420754,30000.000000,26082.866369,10.000000,2.038325
0.750000,0.950000,0.400000,1.000000,amount,10,36,1.000000,1.000000,1.000000,2.581390,1.808124,1.000000,0.869429,0.420754,30000.000000,26082.866369,10.000000,2.038325
0.700000,0.990000,0.300000,0.750000,success_rate,15,36,1.000000,1.000000,1.000000,2.547591,1.736245,1.000000,1.000000,0.399829,30000.000000,30000.000000,6.000000,2.038291
0.900000,0.950000,0.300000,0.750000,amount,10,36,1.000000,1.000000,1.000000,2.554694,1.809037,1.000000,0.962878,0.404410,30000.000000,28886.344396,16.000000,2.038122
0.850000,0.950000,0.500000,1.000000,amount,10,36,1.000000,1.000000,1.000000,2.609878,1.912513,1.000000,0.816829,0.438207,30000.000000,24504.855914,14.000000,2.038045
0.850000,0.950000,0.500000,1.000000,success_rate,10,36,1.000000,1.000000,1.000000,2.609878,1.912513,1.000000,0.816829,0.438207,30000.000000,24504.855914,14.000000,2.038045
0.750000,0.990000,0.200000,1.000000,amount,10,36,1.000000,1.000000,1.000000,2.686623,1.874783,1.000000,1.000000,0.482859,30000.000000,30000.000000,6.500000,2.037993
0.750000,0.990000,0.200000,1.000000,success_rate,10,36,1.000000,1.000000,1.000000,2.686623,1.874783,1.000000,1.000000,0.482859,30000.000000,30000.000000,6.500000,2.037993
0.850000,0.950000,0.400000,1.000000,amount,10,36,1.000000,1.000000,1.000000,2.620459,1.925157,1.000000,0.806016,0.444661,30000.000000,24180.467858,12.500000,2.037852
0.850000,0.950000,0.400000,1.000000,success_rate,10,36,1.000000,1.000000,1.000000,2.620459,1.925157,1.000000,0.806016,0.444661,30000.000000,24180.467858,12.500000,2.037852
0.800000,0.950000,0.500000,1.000000,success_rate,15,36,1.000000,1.000000,1.000000,2.565245,1.832139,1.000000,0.832857,0.411383,30000.000000,24985.705232,12.000000,2.037596
0.800000,0.950000,0.500000,1.000000,amount,15,36,1.000000,1.000000,1.000000,2.565245,1.832139,1.000000,0.832857,0.411383,30000.000000,24985.705232,12.000000,2.037596
0.900000,0.990000,0.400000,0.500000,success_rate,20,36,1.000000,1.000000,1.000000,2.598949,1.823912,1.000000,1.000000,0.432220,30000.000000,30000.000000,7.000000,2.037289
0.750000,0.950000,0.700000,0.750000,amount,20,36,1.000000,1.000000,1.000000,2.497661,1.768671,1.000000,0.899207,0.368955,30000.000000,26976.201506,17.000000,2.036899
0.900000,0.950000,0.300000,0.500000,success_rate,15,36,1.000000,1.000000,1.000000,2.478076,1.760338,1.000000,1.000000,0.356295,30000.000000,30000.000000,15.000000,2.036613
0.700000,0.990000,0.300000,0.500000,amount,15,36,1.000000,1.000000,1.000000,2.545363,1.805218,1.000000,1.000000,0.399954,30000.000000,30000.000000,6.000000,2.036349
0.700000,0.990000,0.300000,0.250000,success_rate,15,36,1.000000,1.000000,1.000000,2.568143,1.783813,1.000000,1.000000,0.414190,30000.000000,30000.000000,7.500000,2.036294
0.700000,0.950000,0.300000,0.250000,success_rate,10,36,1.000000,1.000000,1.000000,2.427596,1.737618,1.000000,1.000000,0.322427,30000.000000,30000.000000,14.000000,2.036235
0.700000,0.990000,0.600000,0.750000,amount,15,36,1.000000,1.000000,1.000000,2.588965,1.818193,1.000000,1.000000,0.427090,30000.000000,30000.000000,10.000000,2.036105
0.600000,0.990000,0.200000,0.500000,success_rate,10,36,1.000000,1.000000,1.000000,2.512293,1.737052,1.000000,1.000000,0.379828,30000.000000,30000.000000,6.000000,2.035174
0.700000,0.990000,0.200000,0.500000,success_rate,10,36,1.000000,1.000000,1.000000,2.550792,1.800507,1.000000,1.000000,0.404475,30000.000000,30000.000000,7.000000,2.034927
0.700000,0.950000,0.500000,0.250000,amount,20,36,1.000000,1.000000,1.000000,2.460806,1.775278,1.000000,1.000000,0.346273,30000.000000,30000.000000,19.500000,2.034751
0.700000,0.950000,0.600000,0.500000,amount,15,36,1.000000,1.000000,1.000000,2.507582,1.805939,1.000000,1.000000,0.377126,30000.000000,30000.000000,16.000000,2.034744
0.750000,0.950000,0.700000,0.500000,success_rate,20,36,1.000000,1.000000,1.000000,2.482847,1.766853,1.000000,0.958770,0.361131,30000.000000,28763.103461,20.000000,2.034530
0.850000,0.950000,0.700000,0.500000,success_rate,20,36,1.000000,1.000000,1.000000,2.520865,1.793402,1.000000,0.885892,0.385849,30000.000000,26576.748517,19.000000,2.034528
0.900000,0.950000,0.300000,0.500000,amount,20,36,1.000000,1.000000,1.000000,2.464373,1.677204,1.000000,1.000000,0.348926,30000.000000,30000.000000,15.000000,2.034431
0.700000,0.950000,0.500000,0.750000,amount,15,36,1.000000,1.000000,1.000000,2.495554,1.722857,1.000000,1.000000,0.369633,30000.000000,30000.000000,11.000000,2.034334
0.750000,0.950000,0.300000,0.750000,amount,10,36,1.000000,1.000000,1.000000,2.486888,1.824193,1.000000,1.000000,0.364011,30000.000000,30000.000000,10.000000,2.034261
0.750000,0.950000,0.400000,0.750000,amount,10,36,1.000000,1.000000,1.000000,2.486888,1.827899,1.000000,1.000000,0.364011,30000.000000,30000.000000,11.000000,2.034261
0.750000,0.950000,0.700000,0.500000,amount,20,36,1.000000,1.000000,1.000000,2.493677,1.771082,1.000000,0.959060,0.368799,30000.000000,28771.798798,20.000000,2.033844
0.700000,0.990000,0.600000,1.000000,amount,15,36,1.000000,1.000000,1.000000,2.623641,1.850796,1.000000,0.991999,0.449713,30000.000000,29759.978650,10.000000,2.033698
0.700000,0.990000,0.600000,1.000000,success_rate,15,36,1.000000,1.000000,1.000000,2.623641,1.850796,1.000000,0.991999,0.449713,30000.000000,29759.978650,10.000000,2.033698
0.600000,0.950000,0.500000,0.100000,success_rate,20,36,1.000000,1.000000,1.000000,2.428527,1.756713,1.000000,1.000000,0.325186,30000.000000,30000.000000,25.500000,2.033666
0.700000,0.990000,0.400000,0.250000,success_rate,20,36,1.000000,1.000000,1.000000,2.526279,1.795018,1.000000,1.000000,0.390132,30000.000000,30000.000000,8.500000,2.033488
0.900000,0.990000,0.600000,1.000000,amount,20,36,1.000000,1.000000,1.000000,2.693933,1.962131,1.000000,0.785169,0.490330,30000.000000,23555.060115,9.000000,2.033475
0.900000,0.990000,0.600000,1.000000,success_rate,20,36,1.000000,1.000000,1.000000,2.693933,1.962131,1.000000,0.785169,0.490330,30000.000000,23555.060115,9.000000,2.033475
0.900000,0.950000,0.500000,1.000000,amount,15,36,1.000000,1.000000,1.000000,2.602498,1.898246,1.000000,0.754739,0.437352,30000.000000,22642.162266,17.000000,2.033395
0.900000,0.950000,0.500000,1.000000,success_rate,15,36,1.000000,1.000000,1.000000,2.602498,1.898246,1.000000,0.754739,0.437352,30000.000000,22642.162266,17.000000,2.033395
0.900000,0.950000,0.500000,0.500000,amount,20,36,1.000000,1.000000,1.000000,2.519955,1.830961,1.000000,1.000000,0.386196,30000.000000,30000.000000,18.000000,2.033357
0.750000,0.950000,0.500000,0.500000,success_rate,15,36,1.000000,1.000000,1.000000,2.469080,1.753911,1.000000,1.000000,0.352963,30000.000000,30000.000000,13.000000,2.033333
0.900000,0.990000,0.500000,0.750000,amount,20,36,1.000000,1.000000,1.000000,2.591122,1.937718,1.000000,0.975772,0.430559,30000.000000,29273.168440,7.000000,2.033306
0.700000,0.950000,0.200000,0.750000,success_rate,5,36,0.666667,1.000000,1.000000,2.547417,1.854854,1.000000,1.000000,0.403669,30000.000000,30000.000000,7.000000,2.033261
0.800000,0.950000,0.600000,0.500000,success_rate,20,36,1.000000,1.000000,1.000000,2.496959,1.788515,1.000000,0.968722,0.371616,30000.000000,29061.660193,13.000000,2.033003
0.750000,0.990000,0.200000,0.500000,amount,20,36,1.000000,1.000000,1.000000,2.509240,1.712353,1.000000,1.000000,0.379717,30000.000000,30000.000000,5.000000,2.032839
0.750000,0.950000,0.200000,0.500000,amount,10,36,1.000000,1.000000,1.000000,2.436222,1.746941,1.000000,1.000000,0.331273,30000.000000,30000.000000,9.000000,2.032695
0.800000,0.950000,0.700000,0.500000,amount,20,36,1.000000,1.000000,1.000000,2.511111,1.785420,1.000000,0.926712,0.381221,30000.000000,27801.374188,18.000000,2.032468
0.700000,0.950000,0.400000,0.250000,success_rate,10,36,1.000000,1.000000,1.000000,2.451216,1.757947,1.000000,1.000000,0.341707,30000.000000,30000.000000,18.000000,2.032417
0.700000,0.950000,0.500000,0.500000,amount,15,36,1.000000,1.000000,1.000000,2.474377,1.760275,1.000000,1.000000,0.357260,30000.000000,30000.000000,12.500000,2.032378
0.750000,0.950000,0.600000,0.750000,amount,20,36,1.000000,1.000000,1.000000,2.469642,1.742373,1.000000,0.978547,0.354239,30000.000000,29356.410314,12.000000,2.032221
0.750000,0.950000,0.700000,0.750000,success_rate,20,36,1.000000,1.000000,1.000000,2.497707,1.768282,1.000000,0.895749,0.372976,30000.000000,26872.455920,16.000000,2.031914
0.850000,0.990000,0.500000,0.500000,amount,20,36,1.000000,1.000000,1.000000,2.584943,1.890880,1.000000,1.000000,0.428063,30000.000000,30000.000000,9.000000,2.031685
0.700000,0.990000,0.300000,0.750000,amount,20,36,1.000000,1.000000,1.000000,2.496412,1.712261,1.000000,1.000000,0.372449,30000.000000,30000.000000,6.000000,2.031519
0.800000,0.990000,0.500000,0.750000,amount,20,36,1.000000,1.000000,1.000000,2.546306,1.811754,1.000000,1.000000,0.404408,30000.000000,30000.000000,7.000000,2.031432
0.900000,0.990000,0.400000,1.000000,amount,20,36,1.000000,1.000000,1.000000,2.554531,1.885042,1.000000,0.826700,0.409706,30000.000000,24801.011200,6.000000,2.031228
0.900000,0.990000,0.400000,1.000000,success_rate,20,36,1.000000,1.000000,1.000000,2.554531,1.885042,1.000000,0.826700,0.409706,30000.000000,24801.011200,6.000000,2.031228
0.800000,0.950000,0.600000,1.000000,amount,15,36,1.000000,1.000000,1.000000,2.568381,1.850764,1.000000,0.803456,0.418466,30000.000000,24103.668377,13.000000,2.030991
