target_success,upper_guardrail,lower_guardrail,adjustment_pct,adjustment_mode,min_remaining_years,initial_rate,initial_wd,n_complete,success_rate,median_funded,p10_funded,median_cr,p10_cr,median_fr,p10_fr,median_avg_wd_ratio,p10_avg_wd_ratio,median_cv,median_downside_cv,median_min_wd,p10_min_wd,median_adj,median_util,p10_util,median_discounted,p10_floor_self,smoothness,score
0.950000,0.990000,0.500000,0.100000,amount,10,0.027034,27034.482759,2000,0.984500,1.000000,1.000000,3.906863,1.343852,1.000000,0.888332,4.335422,1.310673,0.844815,0.000000,27034.482759,24015.604256,39.000000,0.117206,0.035433,0.086892,0.888332,1.000000,1.157589
0.950000,0.990000,0.600000,0.100000,amount,10,0.027034,27034.482759,2000,0.990500,1.000000,1.000000,3.919917,1.374568,1.000000,0.861430,4.342201,1.340274,0.846850,0.000000,27034.482759,23288.322808,39.000000,0.117389,0.036234,0.087395,0.861430,1.000000,1.156206
0.950000,0.990000,0.600000,0.250000,success_rate,5,0.027034,27034.482759,2000,0.931500,1.000000,1.000000,4.228177,1.525703,1.000000,0.776925,4.655957,1.527953,0.827753,0.019425,27034.482759,21003.753844,20.000000,0.125871,0.041307,0.097092,0.776925,0.720203,1.155662
0.950000,0.990000,0.500000,0.250000,success_rate,5,0.027034,27034.482759,2000,0.929500,1.000000,1.000000,4.197001,1.497748,1.000000,0.794824,4.624550,1.484666,0.811089,0.017042,27034.482759,21487.654640,19.000000,0.125022,0.040137,0.096127,0.794824,0.745806,1.155651
0.950000,0.990000,0.700000,0.250000,success_rate,5,0.027034,27034.482759,2000,0.936000,1.000000,1.000000,4.300634,1.554078,1.000000,0.756132,4.703591,1.554955,0.838457,0.021169,27034.482759,20441.649333,21.000000,0.127159,0.042037,0.097469,0.756132,0.702553,1.155575
0.950000,0.990000,0.400000,0.100000,amount,10,0.027034,27034.482759,2000,0.974500,1.000000,1.000000,3.895134,1.337014,1.000000,0.888437,4.322407,1.296114,0.840925,0.000000,27034.482759,24018.443959,38.000000,0.116854,0.035040,0.086892,0.888437,1.000000,1.155405
0.950000,0.990000,0.200000,0.500000,success_rate,5,0.027034,27034.482759,2000,0.837000,1.000000,1.000000,3.927678,1.415995,1.000000,0.760807,4.324617,1.407986,0.746471,0.000000,27034.482759,20568.019638,12.000000,0.116914,0.038064,0.092486,0.760807,1.000000,1.153690
0.950000,0.990000,0.500000,0.050000,amount,1,0.027034,27034.482759,2000,0.964000,1.000000,1.000000,3.875529,1.341668,1.000000,0.947909,4.300650,1.283808,1.041290,0.000000,27034.482759,25626.217047,49.000000,0.116266,0.034707,0.083016,0.947909,1.000000,1.152718
0.950000,0.990000,0.600000,0.250000,amount,1,0.027034,27034.482759,2000,0.988000,1.000000,1.000000,4.353720,1.549563,1.000000,0.773693,4.796005,1.537561,0.915134,0.029099,27034.482759,20916.402952,27.000000,0.129658,0.041567,0.097267,0.773693,0.632122,1.152705
0.950000,0.990000,0.300000,0.250000,amount,1,0.027034,27034.482759,2000,0.957500,1.000000,1.000000,4.261359,1.419980,1.000000,0.844512,4.699651,1.411663,0.873975,0.025798,27034.482759,22830.956698,25.000000,0.127053,0.038164,0.096303,0.844512,0.659647,1.152057
0.950000,0.990000,0.600000,0.050000,amount,1,0.027034,27034.482759,2000,0.970000,1.000000,1.000000,3.877605,1.350654,1.000000,0.928802,4.302955,1.305730,1.042361,0.000000,27034.482759,25109.675027,49.000000,0.116328,0.035300,0.083067,0.928802,1.000000,1.150615
0.900000,0.990000,0.400000,0.100000,amount,1,0.031273,31272.727273,2000,0.925000,1.000000,1.000000,4.016141,1.283421,1.000000,0.753527,3.852693,1.078575,0.891551,0.000253,31272.727273,23564.858128,32.000000,0.120484,0.033730,0.090920,0.753527,0.994959,1.150166
0.900000,0.990000,0.600000,0.100000,amount,5,0.031273,31272.727273,2000,0.951000,1.000000,1.000000,4.032780,1.354899,1.000000,0.724678,3.868655,1.136310,0.881888,0.000000,31272.727273,22662.653178,32.000000,0.120983,0.035536,0.090458,0.724678,1.000000,1.149953
0.950000,0.990000,0.500000,0.250000,amount,1,0.027034,27034.482759,2000,0.984000,1.000000,1.000000,4.312425,1.499145,1.000000,0.789251,4.763188,1.475573,0.895650,0.028196,27034.482759,21336.992068,26.000000,0.128770,0.039891,0.096631,0.789251,0.639419,1.148273
0.950000,0.990000,0.100000,0.250000,amount,1,0.027034,27034.482759,2000,0.876500,1.000000,0.984615,4.249003,1.331907,1.000000,1.000000,4.715092,1.343097,0.851373,0.023028,27034.482759,27034.482759,25.000000,0.127470,0.036310,0.095916,1.000000,0.684665,1.148228
0.950000,0.990000,0.700000,0.050000,amount,1,0.027034,27034.482759,2000,0.975000,1.000000,1.000000,3.890972,1.366225,1.000000,0.895444,4.317788,1.314091,1.046140,0.000000,27034.482759,24207.866714,50.000000,0.116729,0.035526,0.083434,0.895444,1.000000,1.147059
0.950000,0.990000,0.700000,0.100000,amount,10,0.027034,27034.482759,2000,0.994500,1.000000,1.000000,3.929297,1.391145,1.000000,0.835563,4.352983,1.366035,0.848443,0.002115,27034.482759,22589.018530,40.000000,0.117681,0.036930,0.087594,0.835563,0.959419,1.146173
0.900000,0.990000,0.700000,0.100000,amount,5,0.031273,31272.727273,2000,0.963000,1.000000,1.000000,4.048833,1.389172,1.000000,0.708841,3.883341,1.184541,0.896317,0.001815,31272.727273,22167.395039,34.000000,0.121443,0.037044,0.090826,0.708841,0.964978,1.146001
0.950000,0.990000,0.300000,0.050000,amount,5,0.027034,27034.482759,2000,0.952000,1.000000,1.000000,3.766512,1.327488,1.000000,1.000000,4.179676,1.254262,0.992443,0.000000,27034.482759,27034.482759,49.000000,0.112995,0.033908,0.081806,1.000000,1.000000,1.145443
0.900000,0.990000,0.700000,0.100000,amount,1,0.031273,31272.727273,2000,0.965000,1.000000,1.000000,4.106306,1.393761,1.000000,0.704037,3.932354,1.187662,0.924050,0.004259,31272.727273,22017.146279,36.000000,0.122975,0.037141,0.091865,0.704037,0.921511,1.145431
0.950000,0.990000,0.400000,0.050000,amount,5,0.027034,27034.482759,2000,0.956500,1.000000,1.000000,3.766512,1.326332,1.000000,0.995904,4.179676,1.266437,0.992941,0.000000,27034.482759,26923.753095,49.000000,0.112995,0.034237,0.081806,0.995904,1.000000,1.145365
