target_success,upper_guardrail,lower_guardrail,adjustment_pct,adjustment_mode,min_remaining_years,initial_rate,initial_wd,n_complete,success_rate,median_funded,p10_funded,median_cr,p10_cr,median_fr,p10_fr,median_avg_wd_ratio,p10_avg_wd_ratio,median_cv,median_downside_cv,median_min_wd,p10_min_wd,median_adj,median_util,p10_util,median_discounted,p10_floor_self,smoothness,score
0.950000,0.990000,0.700000,0.100000,success_rate,5,0.027034,27034.482759,36,1.000000,1.000000,1.000000,5.724502,2.898195,1.000000,0.918151,6.352445,3.216110,0.888227,0.005790,27034.482759,24821.725719,26.000000,0.171735,0.086946,0.128126,0.918151,0.896217,1.586885
0.950000,0.990000,0.600000,0.250000,amount,5,0.027034,27034.482759,36,1.000000,1.000000,1.000000,5.560409,2.886077,1.000000,0.938490,6.170351,3.202662,0.852385,0.000000,27034.482759,25371.579459,25.500000,0.166812,0.086582,0.125049,0.938490,1.000000,1.583200
0.950000,0.990000,0.200000,0.250000,amount,5,0.027034,27034.482759,36,1.000000,1.000000,1.000000,5.560409,2.702164,1.000000,1.000000,6.170351,2.998574,0.845494,0.000000,27034.482759,27034.482759,25.000000,0.166812,0.081065,0.125049,1.000000,1.000000,1.583088
0.950000,0.990000,0.100000,0.250000,amount,5,0.027034,27034.482759,36,1.000000,1.000000,1.000000,5.560409,2.702164,1.000000,1.000000,6.170351,2.998574,0.845494,0.000000,27034.482759,27034.482759,25.000000,0.166812,0.081065,0.125049,1.000000,1.000000,1.583088
0.950000,0.990000,0.300000,0.250000,amount,5,0.027034,27034.482759,36,1.000000,1.000000,1.000000,5.560409,2.702164,1.000000,1.000000,6.170351,2.998574,0.845494,0.000000,27034.482759,27034.482759,25.000000,0.166812,0.081065,0.125049,1.000000,1.000000,1.583088
0.950000,0.990000,0.300000,0.500000,success_rate,5,0.027034,27034.482759,36,1.000000,1.000000,1.000000,5.546757,2.623526,1.000000,1.000000,6.155202,2.911311,0.780804,0.000000,27034.482759,27034.482759,12.000000,0.166403,0.078706,0.127149,1.000000,1.000000,1.582545
0.950000,0.990000,0.400000,0.500000,success_rate,5,0.027034,27034.482759,36,1.000000,1.000000,1.000000,5.461155,2.856243,1.000000,1.000000,6.060210,3.169556,0.784825,0.000000,27034.482759,27034.482759,13.000000,0.163835,0.085687,0.124949,1.000000,1.000000,1.582022
0.950000,0.990000,0.700000,0.100000,amount,5,0.027034,27034.482759,36,1.000000,1.000000,1.000000,5.737972,2.754486,1.000000,0.911699,6.367393,3.056636,0.986680,0.000000,27034.482759,24647.318547,43.000000,0.172139,0.082635,0.122732,0.911699,1.000000,1.581987
0.950000,0.990000,0.100000,0.500000,success_rate,5,0.027034,27034.482759,36,1.000000,1.000000,1.000000,5.546757,2.610000,1.000000,1.000000,6.155202,2.896301,0.792127,0.000000,27034.482759,27034.482759,12.000000,0.166403,0.078300,0.127149,1.000000,1.000000,1.581632
0.950000,0.990000,0.200000,0.500000,success_rate,5,0.027034,27034.482759,36,1.000000,1.000000,1.000000,5.546757,2.610000,1.000000,1.000000,6.155202,2.896301,0.802633,0.000000,27034.482759,27034.482759,12.000000,0.166403,0.078300,0.127149,1.000000,1.000000,1.581632
0.900000,0.990000,0.100000,0.050000,success_rate,5,0.031273,31272.727273,36,1.000000,1.000000,1.000000,5.551308,2.692992,1.000000,1.000000,5.325382,2.583394,0.844617,0.000000,31272.727273,31272.727273,22.500000,0.166539,0.080790,0.124953,1.000000,1.000000,1.581159
0.900000,0.990000,0.200000,0.050000,success_rate,5,0.031273,31272.727273,36,1.000000,1.000000,1.000000,5.551308,2.692992,1.000000,1.000000,5.325382,2.583394,0.844617,0.000000,31272.727273,31272.727273,22.500000,0.166539,0.080790,0.124953,1.000000,1.000000,1.581159
0.900000,0.990000,0.300000,0.050000,success_rate,5,0.031273,31272.727273,36,1.000000,1.000000,1.000000,5.551308,2.692992,1.000000,1.000000,5.325382,2.583394,0.844617,0.000000,31272.727273,31272.727273,22.500000,0.166539,0.080790,0.124953,1.000000,1.000000,1.581159
0.950000,0.990000,0.400000,0.500000,amount,5,0.027034,27034.482759,36,1.000000,1.000000,1.000000,5.496556,2.770794,1.000000,1.000000,6.099495,3.074733,0.799438,0.000000,27034.482759,27034.482759,15.000000,0.164897,0.083124,0.125239,1.000000,1.000000,1.581109
0.900000,0.990000,0.400000,0.050000,success_rate,5,0.031273,31272.727273,36,1.000000,1.000000,1.000000,5.551308,2.692992,1.000000,0.987356,5.325382,2.583394,0.844617,0.000000,31272.727273,30877.315132,23.000000,0.166539,0.080790,0.124953,0.987356,1.000000,1.578631
0.900000,0.990000,0.500000,0.050000,success_rate,5,0.031273,31272.727273,36,1.000000,1.000000,1.000000,5.551308,2.692992,1.000000,0.963067,5.325382,2.583394,0.844617,0.000000,31272.727273,30117.719623,23.000000,0.166539,0.080790,0.124953,0.963067,1.000000,1.573773
0.950000,0.990000,0.200000,0.500000,amount,5,0.027034,27034.482759,36,1.000000,1.000000,1.000000,5.496556,2.625812,1.000000,1.000000,6.099495,2.913847,0.796677,0.000000,27034.482759,27034.482759,14.500000,0.164897,0.078774,0.125239,1.000000,1.000000,1.571323
0.950000,0.990000,0.300000,0.500000,amount,5,0.027034,27034.482759,36,1.000000,1.000000,1.000000,5.496556,2.625812,1.000000,1.000000,6.099495,2.913847,0.796677,0.000000,27034.482759,27034.482759,14.500000,0.164897,0.078774,0.125239,1.000000,1.000000,1.571323
0.950000,0.990000,0.100000,0.500000,amount,5,0.027034,27034.482759,36,1.000000,1.000000,1.000000,5.496556,2.625812,1.000000,1.000000,6.099495,2.913847,0.789392,0.000000,27034.482759,27034.482759,14.500000,0.164897,0.078774,0.125239,1.000000,1.000000,1.571323
0.900000,0.990000,0.600000,0.050000,success_rate,5,0.031273,31272.727273,36,1.000000,1.000000,1.000000,5.551308,2.692992,1.000000,0.947835,5.325382,2.583394,0.850595,0.000000,31272.727273,29641.384186,23.500000,0.166539,0.080790,0.124953,0.947835,1.000000,1.570726
0.950000,0.990000,0.500000,0.250000,amount,1,0.027034,27034.482759,36,1.000000,1.000000,1.000000,5.632999,2.938014,1.000000,1.000000,6.250905,3.260296,0.893489,0.013363,27034.482759,27034.482759,28.000000,0.168990,0.088140,0.126431,1.000000,0.789102,1.569143
