target_success,upper_guardrail,lower_guardrail,adjustment_pct,adjustment_mode,min_remaining_years,initial_rate,initial_wd,n_complete,success_rate,median_funded,p10_funded,median_cr,p10_cr,median_fr,p10_fr,median_avg_wd_ratio,p10_avg_wd_ratio,median_cv,median_downside_cv,median_min_wd,p10_min_wd,median_adj,score
0.750000,0.950000,0.500000,0.050000,success_rate,10,0.030185,30185.185185,2000,1.000000,1.000000,1.000000,3.210514,1.067640,1.006173,0.082652,3.020520,0.583313,0.825673,0.014081,30185.185185,2479.557659,27.000000,1.375546
0.900000,0.950000,0.100000,0.500000,success_rate,15,0.019375,19375.000000,2000,1.000000,1.000000,1.000000,3.433958,1.161230,0.645833,0.201902,3.211880,0.661142,0.754620,0.000000,19375.000000,6057.068124,11.000000,1.375498
0.700000,0.950000,0.400000,0.500000,amount,10,0.034300,34300.000000,2000,0.997000,1.000000,1.000000,3.219491,1.150937,1.067763,0.183361,2.924783,0.690335,0.722484,0.073959,32032.904430,5500.836749,10.000000,1.375424
0.750000,0.990000,0.300000,1.000000,success_rate,15,0.030185,30185.185185,2000,1.000000,1.000000,1.000000,3.235382,1.135648,1.006173,0.214451,2.989068,0.696878,0.805535,0.132620,30185.185185,6433.525473,3.000000,1.375352
0.750000,0.990000,0.300000,1.000000,amount,15,0.030185,30185.185185,2000,1.000000,1.000000,1.000000,3.235382,1.135648,1.006173,0.214451,2.989068,0.696878,0.805535,0.132620,30185.185185,6433.525473,3.000000,1.375352
0.800000,0.990000,0.200000,1.000000,success_rate,15,0.025861,25861.111111,2000,1.000000,1.000000,1.000000,3.378816,1.151326,0.862037,0.249304,3.067590,0.677264,0.833916,0.114555,25861.111111,7479.122282,3.000000,1.375201
0.800000,0.990000,0.200000,1.000000,amount,15,0.025861,25861.111111,2000,1.000000,1.000000,1.000000,3.378816,1.151326,0.862037,0.249304,3.067590,0.677264,0.833916,0.114555,25861.111111,7479.122282,3.000000,1.375201
0.600000,0.990000,0.400000,0.100000,success_rate,1,0.040862,40862.068966,2000,0.989000,1.000000,1.000000,3.223675,1.054850,1.179170,0.067636,2.959540,0.591674,1.062460,0.121861,35375.106157,2029.092312,11.000000,1.375191
0.900000,0.950000,0.600000,0.750000,amount,15,0.019375,19375.000000,2000,1.000000,1.000000,1.000000,3.629717,1.236330,0.645833,0.272506,3.219549,0.746715,0.758931,0.101569,19375.000000,8175.186650,12.000000,1.375136
0.600000,0.950000,0.400000,0.750000,amount,5,0.040862,40862.068966,2000,0.656000,1.000000,0.984615,3.270374,1.202350,1.003854,0.228133,2.933885,0.733836,0.738447,0.065411,30115.606398,6843.984006,7.000000,1.375080
0.600000,0.950000,0.400000,0.750000,success_rate,5,0.040862,40862.068966,2000,0.632000,1.000000,0.984615,3.252671,1.210027,0.995797,0.226393,2.946074,0.741464,0.737302,0.071718,29873.902872,6791.792020,7.000000,1.375026
0.700000,0.900000,0.200000,0.100000,success_rate,5,0.034300,34300.000000,2000,0.667500,1.000000,0.953846,3.125216,1.068891,1.143333,0.117772,2.872130,0.597496,0.763608,0.009779,34300.000000,3533.169168,21.000000,1.374960
0.800000,0.950000,0.500000,0.250000,success_rate,15,0.025861,25861.111111,2000,1.000000,1.000000,1.000000,3.312113,1.157473,0.862037,0.239333,3.024121,0.682987,0.725125,0.038611,25861.111111,7179.976762,13.000000,1.374857
0.700000,0.900000,0.200000,0.750000,success_rate,5,0.034300,34300.000000,2000,0.499500,1.000000,0.969231,3.126730,1.189034,1.143333,0.195999,2.853367,0.701109,0.685299,0.080221,34300.000000,5879.971175,7.000000,1.374799
0.800000,0.950000,0.600000,0.100000,success_rate,15,0.025861,25861.111111,2000,1.000000,1.000000,1.000000,3.264380,1.129793,0.862037,0.230690,3.016466,0.647978,0.746124,0.016784,25861.111111,6920.695059,23.000000,1.374765
0.700000,0.950000,0.600000,0.750000,amount,10,0.034300,34300.000000,2000,1.000000,1.000000,1.000000,3.435809,1.239777,0.846611,0.237733,3.072799,0.748410,0.733188,0.091223,25398.320152,7131.985324,12.000000,1.374681
0.850000,0.990000,0.400000,0.250000,amount,15,0.022633,22633.333333,2000,0.990500,1.000000,1.000000,3.234316,1.082539,0.754444,0.306756,3.031019,0.629937,0.895805,0.000000,22633.333333,9202.675435,8.000000,1.374606
0.900000,0.950000,0.600000,0.050000,amount,10,0.019375,19375.000000,2000,0.898000,1.000000,1.000000,3.138343,1.192959,0.645833,0.474837,2.981402,0.650660,0.933714,0.000000,19375.000000,14245.120825,46.000000,1.374588
0.700000,0.950000,0.200000,0.750000,success_rate,1,0.034300,34300.000000,2000,0.924500,1.000000,1.000000,3.231024,1.165011,1.143333,0.135543,2.956355,0.689983,0.752330,0.160242,34300.000000,4066.288449,8.000000,1.374577
0.750000,0.900000,0.700000,0.500000,success_rate,10,0.030185,30185.185185,2000,1.000000,1.000000,1.000000,3.500053,1.263392,0.809215,0.235633,3.095119,0.759027,0.711919,0.076805,24276.436358,7068.987479,24.500000,1.374387
0.900000,0.950000,0.100000,0.250000,success_rate,15,0.019375,19375.000000,2000,1.000000,1.000000,1.000000,3.445056,1.154916,0.645833,0.183597,3.222588,0.645833,0.768035,0.000000,19375.000000,5507.913377,17.000000,1.374134
0.850000,0.950000,0.500000,0.500000,success_rate,15,0.022633,22633.333333,2000,1.000000,1.000000,1.000000,3.418823,1.204730,0.754444,0.267680,3.106251,0.714253,0.726318,0.066923,22633.333333,8030.388133,10.000000,1.374022
0.750000,0.900000,0.300000,0.250000,success_rate,1,0.030185,30185.185185,2000,0.980000,1.000000,1.000000,3.293426,1.154153,1.006173,0.122361,3.052485,0.673208,0.745110,0.119754,30185.185185,3670.819815,19.000000,1.373928
0.800000,0.990000,0.600000,0.250000,amount,15,0.025861,25861.111111,2000,0.990500,1.000000,1.000000,3.228688,1.072039,0.862037,0.288768,2.955710,0.649219,0.869262,0.002707,25861.111111,8663.027519,8.000000,1.373873
0.850000,0.900000,0.500000,0.100000,amount,15,0.022633,22633.333333,2000,0.879000,1.000000,0.969231,3.208037,1.169065,0.754444,0.338610,3.008823,0.644268,0.737286,0.010878,22633.333333,10158.286800,42.500000,1.373735
0.800000,0.900000,0.600000,0.100000,amount,15,0.025861,25861.111111,2000,0.862000,1.000000,0.938462,3.138481,1.162793,0.862037,0.338427,2.922643,0.643806,0.690650,0.015973,25861.111111,10152.801173,39.000000,1.373714
0.700000,0.990000,0.300000,0.250000,amount,10,0.034300,34300.000000,2000,0.955500,1.000000,1.000000,3.040405,1.063205,1.143333,0.156936,2.832338,0.606568,0.893639,0.005410,34300.000000,4708.073104,7.000000,1.373687
0.850000,0.950000,0.400000,0.100000,success_rate,15,0.022633,22633.333333,2000,1.000000,1.000000,1.000000,3.321087,1.135615,0.754444,0.231669,3.097596,0.639022,0.770906,0.011379,22633.333333,6950.070944,23.000000,1.373531
0.700000,0.990000,0.600000,0.500000,amount,15,0.034300,34300.000000,2000,1.000000,1.000000,1.000000,3.186583,1.108110,0.940165,0.253666,2.938500,0.677668,0.806311,0.032518,28204.937195,7609.983773,7.000000,1.373504
0.850000,0.950000,0.300000,0.250000,amount,15,0.022633,22633.333333,2000,0.978500,1.000000,1.000000,3.361782,1.152307,0.754444,0.216520,3.119564,0.642291,0.754375,0.025920,22633.333333,6495.603254,17.000000,1.373426
0.900000,0.950000,0.400000,0.750000,success_rate,15,0.019375,19375.000000,2000,1.000000,1.000000,1.000000,3.486116,1.222063,0.645833,0.282464,3.200458,0.728881,0.747931,0.093971,19375.000000,8473.910789,10.000000,1.373417
0.900000,0.950000,0.100000,0.750000,amount,15,0.019375,19375.000000,2000,1.000000,1.000000,1.000000,3.453731,1.169773,0.645833,0.207625,3.216035,0.672872,0.752103,0.023832,19375.000000,6228.753384,9.000000,1.373409
0.900000,0.950000,0.700000,0.750000,success_rate,15,0.019375,19375.000000,2000,1.000000,1.000000,1.000000,3.627221,1.235776,0.645833,0.256557,3.225607,0.759856,0.768936,0.100075,19375.000000,7696.716669,13.000000,1.373265
0.700000,0.900000,0.300000,1.000000,success_rate,5,0.034300,34300.000000,2000,0.572500,1.000000,0.984615,3.206463,1.232546,1.075103,0.217967,2.909418,0.751617,0.700123,0.114265,32253.088978,6539.004647,7.000000,1.373240
0.700000,0.900000,0.300000,1.000000,amount,5,0.034300,34300.000000,2000,0.572500,1.000000,0.984615,3.206463,1.232546,1.075103,0.217967,2.909418,0.751617,0.700123,0.114265,32253.088978,6539.004647,7.000000,1.373240
0.750000,0.900000,0.200000,0.100000,success_rate,1,0.030185,30185.185185,2000,0.902500,1.000000,1.000000,3.274695,1.092974,1.006173,0.073172,3.081234,0.605262,0.794701,0.105086,30185.185185,2195.146354,26.000000,1.373189
0.850000,0.990000,0.200000,0.250000,success_rate,15,0.022633,22633.333333,2000,1.000000,1.000000,1.000000,3.349133,1.113821,0.754444,0.243689,3.078669,0.610113,0.872187,0.000000,22633.333333,7310.664360,5.000000,1.373134
0.700000,0.950000,0.300000,0.250000,success_rate,10,0.034300,34300.000000,2000,1.000000,1.000000,1.000000,3.066573,1.101899,1.143333,0.139317,2.882535,0.633868,0.737377,0.061452,34300.000000,4179.508018,11.000000,1.373133
0.500000,0.990000,0.300000,0.750000,success_rate,5,0.048923,48923.076923,2000,0.658000,1.000000,0.984615,3.130181,1.145450,1.070161,0.195398,2.902784,0.684470,0.868460,0.070601,32104.838445,5861.939305,5.000000,1.373105
0.900000,0.950000,0.500000,0.750000,success_rate,15,0.019375,19375.000000,2000,1.000000,1.000000,1.000000,3.537165,1.226215,0.645833,0.273650,3.207479,0.738833,0.751467,0.095608,19375.000000,8209.511293,11.000000,1.372993
0.900000,0.950000,0.200000,0.500000,success_rate,15,0.019375,19375.000000,2000,1.000000,1.000000,1.000000,3.464036,1.175925,0.645833,0.233539,3.211482,0.671663,0.748638,0.051775,19375.000000,7006.181037,11.000000,1.372933
0.750000,0.900000,0.100000,0.250000,amount,5,0.030185,30185.185185,2000,0.580500,1.000000,0.907692,3.113122,1.073876,1.006173,0.123807,2.967901,0.580235,0.730634,0.000000,30185.185185,3714.220721,17.000000,1.372865
0.500000,0.990000,0.300000,1.000000,success_rate,5,0.048923,48923.076923,2000,0.634500,1.000000,0.984615,3.214968,1.167379,1.041653,0.209844,2.933601,0.699186,0.854295,0.100659,31249.594588,6295.314872,5.000000,1.372823
0.500000,0.990000,0.300000,1.000000,amount,5,0.048923,48923.076923,2000,0.634500,1.000000,0.984615,3.214968,1.167379,1.041653,0.209844,2.933601,0.699186,0.854295,0.100659,31249.594588,6295.314872,5.000000,1.372823
0.800000,0.950000,0.500000,0.500000,amount,15,0.025861,25861.111111,2000,1.000000,1.000000,1.000000,3.350878,1.178612,0.862037,0.242499,3.032059,0.701720,0.717958,0.064965,25861.111111,7274.964459,10.000000,1.372759
0.800000,0.900000,0.400000,0.250000,success_rate,10,0.025861,25861.111111,2000,1.000000,1.000000,1.000000,3.321188,1.179685,0.862037,0.199664,3.066810,0.691587,0.714182,0.063580,25861.111111,5989.926023,22.000000,1.372752
0.800000,0.900000,0.100000,0.250000,amount,10,0.025861,25861.111111,2000,0.657000,1.000000,0.923077,3.213821,1.109366,0.862037,0.163082,3.054727,0.597645,0.709897,0.000000,25861.111111,4892.471053,19.000000,1.372698
0.700000,0.990000,0.200000,0.500000,amount,10,0.034300,34300.000000,2000,0.998000,1.000000,1.000000,3.122496,1.064925,1.143333,0.136912,2.870762,0.618052,0.849810,0.043617,34300.000000,4107.353093,4.000000,1.372566
0.700000,0.990000,0.600000,0.750000,amount,15,0.034300,34300.000000,2000,1.000000,1.000000,1.000000,3.283395,1.143333,0.906634,0.263433,2.979404,0.695322,0.819319,0.068906,27199.023752,7902.988140,7.000000,1.372557
0.850000,0.990000,0.700000,0.050000,success_rate,15,0.022633,22633.333333,2000,1.000000,1.000000,1.000000,3.232168,1.055603,0.754444,0.333377,3.002181,0.611247,0.928319,0.000563,22633.333333,10001.308506,13.000000,1.372497
0.750000,0.950000,0.300000,0.750000,success_rate,10,0.030185,30185.185185,2000,1.000000,1.000000,1.000000,3.256896,1.189066,1.006173,0.196864,2.983350,0.703456,0.716061,0.117287,30185.185185,5905.929948,7.000000,1.372307
0.850000,0.900000,0.100000,1.000000,success_rate,10,0.022633,22633.333333,2000,0.719000,1.000000,0.953846,3.439818,1.228587,0.754444,0.177591,3.130642,0.734928,0.700711,0.000000,22633.333333,5327.730391,11.000000,1.372202
0.850000,0.900000,0.100000,1.000000,amount,10,0.022633,22633.333333,2000,0.719000,1.000000,0.953846,3.439818,1.228587,0.754444,0.177591,3.130642,0.734928,0.700711,0.000000,22633.333333,5327.730391,11.000000,1.372202
0.850000,0.900000,0.400000,0.500000,success_rate,10,0.022633,22633.333333,2000,1.000000,1.000000,1.000000,3.433201,1.224130,0.754444,0.230567,3.147961,0.728093,0.710483,0.092380,22633.333333,6917.023884,19.000000,1.372165
0.900000,0.950000,0.600000,0.750000,success_rate,15,0.019375,19375.000000,2000,1.000000,1.000000,1.000000,3.593778,1.236523,0.645833,0.275974,3.204626,0.744845,0.756441,0.098385,19375.000000,8279.223817,11.000000,1.372163
0.900000,0.950000,0.700000,0.050000,amount,10,0.019375,19375.000000,2000,0.908500,1.000000,1.000000,3.152928,1.182434,0.645833,0.457162,2.987712,0.648242,0.942370,0.000000,19375.000000,13714.867309,48.000000,1.372062
0.750000,0.900000,0.100000,0.100000,success_rate,1,0.030185,30185.185185,2000,0.811000,1.000000,0.938462,3.190350,1.066596,1.006173,0.080554,3.069823,0.578673,0.780978,0.103445,30185.185185,2416.609200,24.000000,1.371939
0.850000,0.950000,0.400000,0.050000,success_rate,15,0.022633,22633.333333,2000,1.000000,1.000000,1.000000,3.295004,1.110162,0.754444,0.201561,3.109219,0.614402,0.815020,0.000000,22633.333333,6046.816636,31.000000,1.371767
0.700000,0.950000,0.500000,1.000000,amount,1,0.034300,34300.000000,2000,0.997500,1.000000,1.000000,3.600420,1.279576,0.787035,0.212871,3.185790,0.790953,0.787989,0.170285,23611.058197,6386.120206,11.000000,1.371656
0.700000,0.950000,0.500000,1.000000,success_rate,1,0.034300,34300.000000,2000,0.997500,1.000000,1.000000,3.600420,1.279576,0.787035,0.212871,3.185790,0.790953,0.787989,0.170285,23611.058197,6386.120206,11.000000,1.371656
0.900000,0.990000,0.300000,0.050000,success_rate,15,0.019375,19375.000000,2000,1.000000,1.000000,1.000000,3.291360,1.061171,0.645833,0.366074,3.062192,0.615619,0.951251,0.000000,19375.000000,10982.207069,14.000000,1.371634
0.750000,0.990000,0.400000,0.500000,success_rate,15,0.030185,30185.185185,2000,1.000000,1.000000,1.000000,3.254171,1.102916,1.006173,0.235985,2.904000,0.649856,0.815670,0.051536,30185.185185,7079.545632,4.000000,1.371432
0.700000,0.950000,0.200000,0.750000,amount,1,0.034300,34300.000000,2000,0.901500,1.000000,1.000000,3.238167,1.155324,1.143333,0.134482,2.929290,0.679092,0.743539,0.134190,34300.000000,4034.445316,8.000000,1.371403
0.700000,0.900000,0.200000,0.500000,success_rate,5,0.034300,34300.000000,2000,0.540000,1.000000,0.969231,3.111523,1.147974,1.143333,0.185901,2.831590,0.671004,0.693220,0.052756,34300.000000,5577.032825,9.000000,1.371234
0.900000,0.950000,0.300000,0.750000,success_rate,15,0.019375,19375.000000,2000,1.000000,1.000000,1.000000,3.422657,1.208071,0.645833,0.268440,3.200714,0.706448,0.747412,0.088620,19375.000000,8053.206676,10.000000,1.371059
0.850000,0.900000,0.700000,0.050000,success_rate,15,0.022633,22633.333333,2000,1.000000,1.000000,1.000000,3.287114,1.109435,0.754444,0.226350,3.091130,0.635100,0.791062,0.008276,22633.333333,6790.507060,48.000000,1.370882
0.700000,0.950000,0.500000,0.500000,amount,10,0.034300,34300.000000,2000,0.997500,1.000000,1.000000,3.304083,1.178690,0.947680,0.209640,2.983996,0.713260,0.726547,0.068692,28430.403706,6289.206945,11.000000,1.370790
0.600000,0.950000,0.200000,0.250000,amount,5,0.040862,40862.068966,2000,0.653500,1.000000,0.938462,2.898184,1.055662,1.362069,0.122117,2.675357,0.587208,0.798187,0.014537,40862.068966,3663.520470,11.000000,1.370746
0.850000,0.950000,0.600000,0.750000,success_rate,15,0.022633,22633.333333,2000,1.000000,1.000000,1.000000,3.459043,1.224088,0.754444,0.271573,3.114420,0.744509,0.732932,0.101099,22633.333333,8147.192355,9.000000,1.370611
0.750000,0.900000,0.700000,0.750000,success_rate,10,0.030185,30185.185185,2000,1.000000,1.000000,1.000000,3.487854,1.277268,0.775944,0.243618,3.120403,0.776913,0.712654,0.102637,23278.308829,7308.534924,22.000000,1.370484
0.600000,0.990000,0.300000,0.100000,success_rate,1,0.040862,40862.068966,2000,0.989000,1.000000,1.000000,3.144550,1.041068,1.240954,0.053264,2.903331,0.579882,1.043304,0.121091,37228.633358,1597.919134,10.000000,1.370336
0.750000,0.900000,0.700000,0.750000,amount,10,0.030185,30185.185185,2000,1.000000,1.000000,1.000000,3.495067,1.276429,0.769886,0.240830,3.126884,0.775436,0.711249,0.102644,23096.582258,7224.892695,21.000000,1.370215
0.750000,0.950000,0.500000,0.250000,amount,15,0.030185,30185.185185,2000,0.977000,1.000000,1.000000,3.171147,1.119218,1.006173,0.211374,2.908872,0.659012,0.723629,0.034423,30185.185185,6341.215640,15.000000,1.370164
0.700000,0.990000,0.300000,1.000000,amount,15,0.034300,34300.000000,2000,1.000000,1.000000,1.000000,3.103515,1.113708,1.143333,0.220193,2.853817,0.676245,0.794237,0.134351,34300.000000,6605.800087,3.000000,1.370157
0.700000,0.990000,0.300000,1.000000,success_rate,15,0.034300,34300.000000,2000,1.000000,1.000000,1.000000,3.103515,1.113708,1.143333,0.220193,2.853817,0.676245,0.794237,0.134351,34300.000000,6605.800087,3.000000,1.370157
0.750000,0.950000,0.300000,0.750000,amount,10,0.030185,30185.185185,2000,1.000000,1.000000,1.000000,3.254332,1.176827,1.006173,0.195504,2.972923,0.691829,0.720093,0.110886,30185.185185,5865.109353,7.000000,1.370119
0.800000,0.900000,0.300000,0.050000,success_rate,10,0.025861,25861.111111,2000,1.000000,1.000000,1.000000,3.321414,1.096726,0.862037,0.085401,3.121554,0.597126,0.813147,0.016152,25861.111111,2562.033366,38.000000,1.370095
0.600000,0.950000,0.300000,0.250000,amount,1,0.040862,40862.068966,2000,0.776500,1.000000,0.953846,2.996577,1.081764,1.220825,0.132621,2.807017,0.615695,0.793034,0.051924,36624.761850,3978.626392,15.000000,1.370082
0.700000,0.950000,0.600000,0.100000,success_rate,10,0.034300,34300.000000,2000,1.000000,1.000000,1.000000,3.198062,1.103631,1.024770,0.142870,2.946974,0.626354,0.777244,0.029853,30743.094393,4286.113972,22.000000,1.370032
0.900000,0.950000,0.700000,1.000000,amount,15,0.019375,19375.000000,2000,1.000000,1.000000,1.000000,3.661441,1.243014,0.645833,0.246619,3.252402,0.762724,0.776599,0.144296,19375.000000,7398.569449,12.000000,1.369974
0.900000,0.950000,0.700000,1.000000,success_rate,15,0.019375,19375.000000,2000,1.000000,1.000000,1.000000,3.661441,1.243014,0.645833,0.246619,3.252402,0.762724,0.776599,0.144296,19375.000000,7398.569449,12.000000,1.369974
0.850000,0.900000,0.700000,0.250000,success_rate,15,0.022633,22633.333333,2000,1.000000,1.000000,1.000000,3.369646,1.216170,0.754444,0.259542,3.084700,0.731177,0.708610,0.044945,22633.333333,7786.257229,32.000000,1.369917
0.750000,0.900000,0.400000,0.750000,success_rate,1,0.030185,30185.185185,2000,0.987000,1.000000,1.000000,3.373992,1.234388,1.006173,0.173867,3.015799,0.751834,0.719008,0.149291,30185.185185,5216.017126,13.000000,1.369892
0.950000,0.990000,0.100000,0.750000,success_rate,20,0.013769,13769.230769,2000,1.000000,1.000000,1.000000,3.456687,1.109090,0.458974,0.458974,3.134647,0.648948,0.868828,0.000000,13769.230769,13769.230769,4.000000,1.369881
0.750000,0.990000,0.400000,0.050000,success_rate,10,0.030185,30185.185185,2000,1.000000,1.000000,1.000000,3.134956,1.044090,1.006173,0.086502,2.988641,0.573280,0.962411,0.000000,30185.185185,2595.051519,10.000000,1.369761
0.800000,0.900000,0.200000,0.500000,success_rate,1,0.025861,25861.111111,2000,0.934500,1.000000,1.000000,3.375900,1.196356,0.862037,0.133793,3.162376,0.694995,0.741547,0.140496,25861.111111,4013.793470,15.000000,1.369571
0.800000,0.950000,0.600000,1.000000,amount,15,0.025861,25861.111111,2000,1.000000,1.000000,1.000000,3.382642,1.232254,0.862037,0.256003,3.055748,0.743564,0.721216,0.133955,25861.111111,7680.078876,8.000000,1.369443
0.800000,0.950000,0.600000,1.000000,success_rate,15,0.025861,25861.111111,2000,1.000000,1.000000,1.000000,3.382642,1.232254,0.862037,0.256003,3.055748,0.743564,0.721216,0.133955,25861.111111,7680.078876,8.000000,1.369443
0.800000,0.990000,0.700000,0.050000,amount,10,0.025861,25861.111111,2000,0.870000,1.000000,0.907692,2.996851,1.154609,0.862037,0.453145,2.802331,0.637804,0.961012,0.000268,25861.111111,13594.345684,26.000000,1.369441
0.800000,0.990000,0.700000,0.750000,success_rate,20,0.025861,25861.111111,2000,1.000000,1.000000,1.000000,3.283152,1.137351,0.862037,0.282329,2.989670,0.686052,0.812750,0.068519,25861.111111,8469.856964,6.000000,1.369289
0.850000,0.900000,0.600000,0.100000,success_rate,15,0.022633,22633.333333,2000,1.000000,1.000000,1.000000,3.277426,1.152987,0.754444,0.248261,3.074707,0.668503,0.736704,0.019615,22633.333333,7447.822332,39.000000,1.369165
0.600000,0.990000,0.200000,1.000000,amount,1,0.040862,40862.068966,2000,0.928500,1.000000,1.000000,3.299697,1.160033,0.958448,0.141605,3.107275,0.691263,0.883776,0.190523,28753.437767,4248.142349,6.000000,1.369091
0.600000,0.990000,0.200000,1.000000,success_rate,1,0.040862,40862.068966,2000,0.928500,1.000000,1.000000,3.299697,1.160033,0.958448,0.141605,3.107275,0.691263,0.883776,0.190523,28753.437767,4248.142349,6.000000,1.369091
0.800000,0.950000,0.300000,1.000000,success_rate,10,0.025861,25861.111111,2000,1.000000,1.000000,1.000000,3.426680,1.221376,0.862037,0.233789,3.088961,0.748799,0.737783,0.157830,25861.111111,7013.682980,6.000000,1.369079
0.800000,0.950000,0.300000,1.000000,amount,10,0.025861,25861.111111,2000,1.000000,1.000000,1.000000,3.426680,1.221376,0.862037,0.233789,3.088961,0.748799,0.737783,0.157830,25861.111111,7013.682980,6.000000,1.369079
0.800000,0.990000,0.600000,0.100000,success_rate,15,0.025861,25861.111111,2000,1.000000,1.000000,1.000000,3.204183,1.071529,0.862037,0.274846,2.950975,0.617550,0.879646,0.002188,25861.111111,8245.381572,8.000000,1.369076
0.850000,0.950000,0.600000,0.750000,amount,15,0.022633,22633.333333,2000,1.000000,1.000000,1.000000,3.474786,1.222490,0.754444,0.272434,3.106647,0.745680,0.737835,0.099213,22633.333333,8173.020437,10.000000,1.368871
0.700000,0.950000,0.600000,0.750000,success_rate,10,0.034300,34300.000000,2000,1.000000,1.000000,1.000000,3.416442,1.232566,0.843192,0.235882,3.060899,0.749594,0.737709,0.095869,25295.761249,7076.458564,12.000000,1.368864
0.800000,0.950000,0.500000,0.500000,success_rate,15,0.025861,25861.111111,2000,1.000000,1.000000,1.000000,3.297631,1.178351,0.862037,0.240541,3.023466,0.706185,0.712893,0.069481,25861.111111,7216.217874,9.000000,1.368788
0.700000,0.950000,0.100000,0.250000,success_rate,1,0.034300,34300.000000,2000,0.854000,1.000000,0.953846,3.146463,1.061627,1.143333,0.086693,2.953648,0.592941,0.803526,0.124134,34300.000000,2600.791441,11.000000,1.368774
0.800000,0.900000,0.300000,0.100000,success_rate,10,0.025861,25861.111111,2000,1.000000,1.000000,1.000000,3.318359,1.125766,0.862037,0.131625,3.093225,0.633842,0.750890,0.038093,25861.111111,3948.745796,30.000000,1.368764
0.700000,0.950000,0.400000,0.750000,success_rate,1,0.034300,34300.000000,2000,0.986000,1.000000,1.000000,3.399430,1.224589,0.920740,0.185200,3.075313,0.749737,0.767202,0.152628,27622.203687,5555.987459,10.000000,1.368553
0.850000,0.950000,0.200000,0.500000,amount,15,0.022633,22633.333333,2000,1.000000,1.000000,1.000000,3.349500,1.160723,0.754444,0.200540,3.138433,0.652452,0.731363,0.058710,22633.333333,6016.205402,10.000000,1.368534
0.700000,0.900000,0.300000,0.050000,success_rate,5,0.034300,34300.000000,2000,0.762500,1.000000,0.984615,3.096088,1.043227,1.143333,0.074774,2.882697,0.565365,0.825855,0.004152,34300.000000,2243.210279,31.000000,1.368506
0.800000,0.950000,0.400000,0.100000,amount,15,0.025861,25861.111111,2000,0.856500,1.000000,0.907692,3.151071,1.147000,0.862037,0.306501,2.925189,0.623862,0.724967,0.006027,25861.111111,9195.032464,25.000000,1.368486
0.750000,0.990000,0.300000,0.750000,amount,15,0.030185,30185.185185,2000,1.000000,1.000000,1.000000,3.168298,1.098389,1.006173,0.225675,2.916865,0.646477,0.809077,0.074497,30185.185185,6770.244743,3.000000,1.368122
0.800000,0.950000,0.400000,0.500000,amount,15,0.025861,25861.111111,2000,1.000000,1.000000,1.000000,3.285639,1.160846,0.862037,0.231799,3.025068,0.691423,0.715233,0.065251,25861.111111,6953.963056,9.000000,1.367929
0.600000,0.990000,0.100000,0.500000,success_rate,1,0.040862,40862.068966,2000,0.868000,1.000000,0.953846,3.044217,1.063276,1.362069,0.088882,2.783084,0.604312,0.902605,0.148853,40862.068966,2666.449568,6.000000,1.367892
0.700000,0.950000,0.300000,0.500000,amount,10,0.034300,34300.000000,2000,0.996000,1.000000,1.000000,3.099834,1.125390,1.143333,0.158774,2.859181,0.652388,0.722036,0.077013,34300.000000,4763.223931,9.000000,1.367879
0.900000,0.990000,0.200000,0.050000,amount,10,0.019375,19375.000000,2000,0.889000,1.000000,0.984615,3.095731,1.160116,0.645833,0.545212,2.900292,0.637443,1.036307,0.000000,19375.000000,16356.353286,28.000000,1.367849
0.600000,0.990000,0.400000,0.500000,success_rate,10,0.040862,40862.068966,2000,1.000000,1.000000,1.000000,3.162345,1.112974,1.065931,0.187931,2.897836,0.657037,0.834712,0.075451,31977.917849,5637.923108,7.000000,1.367726
0.900000,0.990000,0.100000,0.250000,amount,15,0.019375,19375.000000,2000,0.980000,1.000000,1.000000,3.308133,1.076892,0.645833,0.295720,3.107403,0.628169,0.913140,0.000000,19375.000000,8871.607570,9.000000,1.367609
0.700000,0.900000,0.200000,0.050000,success_rate,5,0.034300,34300.000000,2000,0.711000,1.000000,0.953846,3.064196,1.035947,1.143333,0.073656,2.877869,0.556322,0.828243,0.000000,34300.000000,2209.683353,29.000000,1.367608
0.850000,0.900000,0.200000,0.250000,success_rate,10,0.022633,22633.333333,2000,1.000000,1.000000,1.000000,3.390778,1.156209,0.754444,0.158187,3.178584,0.660015,0.734162,0.070981,22633.333333,4745.604448,23.000000,1.367537
0.850000,0.990000,0.700000,0.050000,amount,10,0.022633,22633.333333,2000,0.903500,1.000000,1.000000,3.133849,1.143098,0.754444,0.456932,2.882307,0.619933,1.006662,0.000000,22633.333333,13707.953397,28.000000,1.367536
0.600000,0.990000,0.500000,0.250000,success_rate,10,0.040862,40862.068966,2000,1.000000,1.000000,1.000000,3.140275,1.096274,1.072564,0.172920,2.880055,0.640676,0.850058,0.039689,32176.911134,5187.590799,10.000000,1.367450
0.850000,0.990000,0.600000,0.050000,amount,10,0.022633,22633.333333,2000,0.895000,1.000000,0.984615,3.103401,1.151105,0.754444,0.467245,2.873269,0.627485,0.999712,0.000000,22633.333333,14017.337452,26.000000,1.367403
0.750000,0.990000,0.600000,1.000000,success_rate,15,0.030185,30185.185185,2000,1.000000,1.000000,1.000000,3.443345,1.179306,0.779669,0.269892,3.092649,0.710379,0.835436,0.115054,23390.069851,8096.746983,5.000000,1.367174
