target,upper,lower,adj,mode,min_remain,init_wd,swr,success_rate,funded_ratio,eff_success,eff_funded,median_cew,p10_cew,p10_avg_wd,p50_avg_wd,p90_avg_wd,p90_max_drop,mean_years_below_floor,seed
0.85,0.9,0.2,0.25,success_rate,1,33111.11111111112,0.03311111111111112,0.993,0.99961,0.8395,0.9303299999999999,54166.62857321516,25819.393493123633,30990.001708230884,92398.66492209976,333774.9024000655,0.48348870191818305,2.0985,44
0.85,0.9,0.2,0.25,success_rate,3,33111.11111111112,0.03311111111111112,0.996,0.9996700000000001,0.8295,0.9301300000000001,53964.65912466313,25609.585264397258,30211.424581690506,88145.66572828221,308995.96854065085,0.58876601712416,2.1865,44
0.85,0.9,0.2,0.25,success_rate,5,33111.11111111112,0.03311111111111112,0.996,0.9996700000000001,0.812,0.92929,53835.65802645691,25311.75074497951,29445.748072483457,85763.18072176134,294082.03336949134,0.5446368493295577,2.259,44
0.85,0.9,0.2,0.25,success_rate,10,33111.11111111112,0.03311111111111112,1.0,1.0,0.8065,0.92731,53242.112220063864,24720.51572157701,28490.38154453798,79645.93772497146,262116.69499565853,0.49976767810779466,2.4275,44
0.85,0.9,0.5,0.05,amount,1,33111.11111111112,0.03311111111111112,0.866,0.9674699999999999,0.858,0.96229,47619.763138060836,2.052097177938217e-09,27026.818943872175,80336.66527130021,286973.4032718332,1.0,1.882,44
0.85,0.9,0.5,0.05,amount,3,33111.11111111112,0.03311111111111112,0.866,0.9674699999999999,0.858,0.96229,47589.582732998824,2.052097177938217e-09,26990.978515821284,78181.9525761432,270970.1568921877,1.0,1.884,44
0.85,0.9,0.5,0.05,amount,5,33111.11111111112,0.03311111111111112,0.8665,0.9674899999999999,0.8585,0.96231,47560.768420403445,2.052097177938217e-09,26924.66899757901,76381.42339698656,261401.99315032965,1.0,1.886,44
0.85,0.9,0.5,0.05,amount,10,33111.11111111112,0.03311111111111112,0.868,0.9677100000000001,0.8595,0.9624300000000001,47386.4009923985,2.0520971779382253e-09,26606.682904284768,71179.74403009012,230380.2682468922,1.0,1.8905,44
0.85,0.9,0.5,0.05,success_rate,1,33111.11111111112,0.03311111111111112,0.991,0.9993500000000001,0.8695,0.9475,51010.996364782404,25788.95935507187,30382.346234314682,100805.11643635725,391546.4145710989,0.42095090211220426,1.9935,44
0.85,0.9,0.5,0.05,success_rate,3,33111.11111111112,0.03311111111111112,0.995,0.99943,0.865,0.9474100000000001,50878.08249038264,25717.277932080604,29889.777975745823,94013.56778581053,363862.90683687915,0.5366145528273829,2.0365,44
0.85,0.9,0.5,0.05,success_rate,5,33111.11111111112,0.03311111111111112,0.996,0.99946,0.8615,0.94709,50807.261080987955,25664.06918377073,29126.344328934607,90028.34151108266,335332.9428354394,0.4850211243507883,2.069,44
0.85,0.9,0.5,0.05,success_rate,10,33111.11111111112,0.03311111111111112,0.996,0.99946,0.8595,0.9463199999999999,50476.142418087846,25342.52275020714,28392.107203789306,82000.17522834326,286180.18830988015,0.4538005991014374,2.1615,44
0.85,0.9,0.5,0.1,amount,1,33111.11111111112,0.03311111111111112,0.882,0.9816,0.8495,0.95778,49995.74449611337,8.457940145365804e-09,28871.38940682125,89876.67894934773,339153.7441702621,1.0,1.975,44
0.85,0.9,0.5,0.1,amount,3,33111.11111111112,0.03311111111111112,0.882,0.9816,0.8495,0.95778,49940.36708997561,8.457940145365804e-09,28612.03102143386,87852.72247340958,322878.28583434597,1.0,1.9785,44
0.85,0.9,0.5,0.1,amount,5,33111.11111111112,0.03311111111111112,0.885,0.98167,0.852,0.9578199999999999,49925.86258642409,8.457940145366088e-09,28430.519983659608,85297.97119819293,303299.353562343,1.0,1.983,44
0.85,0.9,0.5,0.1,amount,10,33111.11111111112,0.03311111111111112,0.9025,0.98225,0.8595,0.9579500000000001,49846.076914248086,15380.394537143748,27897.27074744463,78738.45654790936,269524.6346282117,0.09938373009126822,2.0145,44
0.85,0.9,0.5,0.1,success_rate,1,33111.11111111112,0.03311111111111112,0.992,0.9995299999999999,0.8715,0.9431700000000001,52402.81623494646,26507.205468972526,32113.571814041148,98175.19104406664,371494.0857177703,0.4118646313111972,1.852,44
0.85,0.9,0.5,0.1,success_rate,3,33111.11111111112,0.03311111111111112,0.995,0.99959,0.8715,0.9431700000000001,52331.035811217,26625.16065567326,31156.161207626566,93146.84063372151,342051.6482711269,0.5470120991587979,1.899,44
0.85,0.9,0.5,0.1,success_rate,5,33111.11111111112,0.03311111111111112,0.996,0.99962,0.862,0.94281,52242.296138222,26414.31396173708,30224.441567558893,89422.27052329807,322931.3423551107,0.49802811235815314,1.9385,44
0.85,0.9,0.5,0.1,success_rate,10,33111.11111111112,0.03311111111111112,0.9965,0.99966,0.8545,0.9417600000000002,51856.500695165996,25949.647990410886,29056.267155528654,82085.26504738176,276294.2116231308,0.4374737332134143,2.048,44
0.85,0.9,0.5,0.15,amount,1,33111.11111111112,0.03311111111111112,0.911,0.991,0.8515,0.95424,51029.509279724305,15273.98828232616,30217.875638143363,92096.29721423199,344370.2434891251,0.1337512095598315,1.9525,44
0.85,0.9,0.5,0.15,amount,3,33111.11111111112,0.03311111111111112,0.912,0.99102,0.8515,0.95424,50999.06255319474,15478.66438475394,29965.30728436739,89571.84344396395,328021.8951872722,0.13822114569120988,1.963,44
0.85,0.9,0.5,0.15,amount,5,33111.11111111112,0.03311111111111112,0.918,0.9911700000000001,0.8535,0.95428,51113.90210188218,17183.198222160147,29234.87327281663,87298.18763379924,311941.5719984128,0.13790576291239012,1.974,44
0.85,0.9,0.5,0.15,amount,10,33111.11111111112,0.03311111111111112,0.9405,0.99197,0.863,0.9541799999999999,51292.5624151629,22249.908073456594,28410.60186185532,80813.38713435625,272320.0873877079,0.13163981844626518,2.039,44
0.85,0.9,0.5,0.15,success_rate,1,33111.11111111112,0.03311111111111112,0.9925,0.9995899999999999,0.8685,0.93891,53264.650736072595,26604.564269445895,32478.4616907403,96910.32232101737,356665.2995106975,0.43022654930679693,1.786,44
0.85,0.9,0.5,0.15,success_rate,3,33111.11111111112,0.03311111111111112,0.995,0.99964,0.8655,0.9388500000000001,53036.84989570805,26708.566081309884,31949.052437660877,91333.34737389389,328216.05258376594,0.5514328954205331,1.853,44
0.85,0.9,0.5,0.15,success_rate,5,33111.11111111112,0.03311111111111112,0.996,0.9996700000000001,0.857,0.9384600000000001,52872.73591014577,26709.90198975401,30910.621405757636,88117.12574876548,312530.807854549,0.5158307816147684,1.8935,44
0.85,0.9,0.5,0.15,success_rate,10,33111.11111111112,0.03311111111111112,0.9975,0.9998199999999999,0.847,0.93724,52476.31618474488,26152.206165446456,29338.783735749625,81356.84833021602,272703.9463532868,0.43926570568103374,2.015,44
0.85,0.9,0.5,0.2,amount,1,33111.11111111112,0.03311111111111112,0.939,0.9951300000000001,0.856,0.9493299999999999,52060.32489292011,21064.328570968144,30915.23152003444,92625.8868109317,337860.96080283885,0.1637035203545232,1.8865,44
0.85,0.9,0.5,0.2,amount,3,33111.11111111112,0.03311111111111112,0.9405,0.99516,0.857,0.94935,51994.7798726868,21147.220912825043,30479.622151041593,90179.64912331928,324128.5842512548,0.17729291724637808,1.9005,44
0.85,0.9,0.5,0.2,amount,5,33111.11111111112,0.03311111111111112,0.944,0.99526,0.854,0.94924,51972.454926728096,21499.76392253531,30136.640481693114,87583.50340576262,306821.59030086745,0.1767448142404294,1.921,44
0.85,0.9,0.5,0.2,amount,10,33111.11111111112,0.03311111111111112,0.967,0.9960800000000001,0.8585,0.9487000000000001,51921.17526458925,24032.58815145358,29093.66922671981,80916.39404048753,270595.78649445163,0.16310072007765913,2.019,44
0.85,0.9,0.5,0.2,success_rate,1,33111.11111111112,0.03311111111111112,0.993,0.99961,0.8615,0.9333299999999999,53659.47190032177,26946.22343776353,32837.20106336065,95853.24229827413,347302.7604378685,0.43504202259789815,1.7745,44
0.85,0.9,0.5,0.2,success_rate,3,33111.11111111112,0.03311111111111112,0.996,0.9996700000000001,0.859,0.93328,53510.09577735288,26692.265291511747,32069.391383861876,90461.12878376262,316481.939125886,0.5681299789096654,1.842,44
0.85,0.9,0.5,0.2,success_rate,5,33111.11111111112,0.03311111111111112,0.996,0.9996700000000001,0.8505,0.9329200000000001,53382.05249543103,26771.86563060465,31325.00290441365,87401.93367685558,302323.98154441296,0.5112104588947999,1.887,44
0.85,0.9,0.5,0.2,success_rate,10,33111.11111111112,0.03311111111111112,1.0,1.0,0.8405,0.93169,52836.89396546535,26150.37046695163,29636.785053018968,80818.58755248618,265525.96675829496,0.44450168069876483,2.024,44
0.85,0.9,0.5,0.25,amount,1,33111.11111111112,0.03311111111111112,0.948,0.99654,0.8585,0.94645,52676.03997483629,22219.252047929105,32097.106731556432,93226.68784603718,332516.4101186996,0.18802701938702998,1.812,44
0.85,0.9,0.5,0.25,amount,3,33111.11111111112,0.03311111111111112,0.9485,0.9965499999999999,0.8585,0.94645,52645.2908185978,22205.143303208577,31348.767333858057,89912.57322608799,321640.40118898865,0.2133649429640932,1.83,44
0.85,0.9,0.5,0.25,amount,5,33111.11111111112,0.03311111111111112,0.9575,0.99676,0.86,0.9464400000000001,52642.08134305605,23618.1879410046,30892.68480749343,87266.08324228515,303150.0453272576,0.21223543503075554,1.858,44
0.85,0.9,0.5,0.25,amount,10,33111.11111111112,0.03311111111111112,0.9775,0.9974500000000001,0.8565,0.94558,52365.56266410068,24955.815176795295,29204.407050311507,80586.44749784342,268643.6071382567,0.19394019048473105,1.973,44
0.85,0.9,0.5,0.25,success_rate,1,33111.11111111112,0.03311111111111112,0.9935,0.99968,0.86,0.93086,53975.60868523223,26961.57550913452,33077.9095216268,95064.8252770103,340065.7859366271,0.4377494098646375,1.727,44
0.85,0.9,0.5,0.25,success_rate,3,33111.11111111112,0.03311111111111112,0.9965,0.99974,0.8565,0.93079,53746.18018764451,27056.315973492477,32230.60206972243,90086.01545990878,312237.92350821185,0.5662099554228424,1.794,44
0.85,0.9,0.5,0.25,success_rate,5,33111.11111111112,0.03311111111111112,0.9965,0.99974,0.847,0.9304000000000001,53621.97143786316,26909.661845225546,31706.768708729847,86949.87469684459,298015.06674172095,0.5106908543461592,1.849,44
0.85,0.9,0.5,0.25,success_rate,10,33111.11111111112,0.03311111111111112,1.0,1.0,0.836,0.92915,53093.985976190874,26199.643165760826,30077.432571408164,80441.66572145144,261440.04742304437,0.4384420213440958,1.9955,44
0.85,0.9,0.7,0.05,amount,1,33111.11111111112,0.03311111111111112,0.8825,0.97156,0.8745,0.9656299999999999,47423.405196432665,4.187099081864794e-09,27509.14415370235,81180.39797519948,288188.0204202221,1.0,1.7145,44
0.85,0.9,0.7,0.05,amount,3,33111.11111111112,0.03311111111111112,0.8825,0.97156,0.8745,0.9656299999999999,47394.36785288689,4.187099081864794e-09,27383.00233998215,78470.90210615151,271135.58656796376,1.0,1.715,44
0.85,0.9,0.7,0.05,amount,5,33111.11111111112,0.03311111111111112,0.883,0.9715699999999999,0.8745,0.9656199999999999,47373.93727355686,4.187099081864794e-09,27241.196445120888,76731.70319948069,261401.99315032965,1.0,1.721,44
0.85,0.9,0.7,0.05,amount,10,33111.11111111112,0.03311111111111112,0.8855,0.97173,0.875,0.9656,47160.50608962656,4.187099081864861e-09,26865.97368539378,71525.35967271714,229955.04487989756,1.0,1.7335,44
0.85,0.9,0.7,0.05,success_rate,1,33111.11111111112,0.03311111111111112,0.991,0.9993500000000001,0.8785,0.94891,50808.65687857783,26061.94355339615,30795.05621291946,101291.82365612692,394263.75570025924,0.49947024804720574,1.905,44
0.85,0.9,0.7,0.05,success_rate,3,33111.11111111112,0.03311111111111112,0.995,0.99943,0.873,0.9488,50729.955094321886,26190.44683818074,30120.570714512505,94550.89008604051,365823.8557143096,0.5201734165052851,1.931,44
0.85,0.9,0.7,0.05,success_rate,5,33111.11111111112,0.03311111111111112,0.996,0.99946,0.868,0.94847,50644.5470613858,26063.37845101272,29560.02311308155,90623.25313691737,335399.8982217216,0.4797440081082416,1.9625,44
0.85,0.9,0.7,0.05,success_rate,10,33111.11111111112,0.03311111111111112,0.996,0.99946,0.8645,0.94772,50319.88381841817,25605.559493013432,28468.564078793108,82664.69608992338,286201.3002632144,0.43650455567757657,2.052,44
0.85,0.9,0.7,0.1,amount,1,33111.11111111112,0.03311111111111112,0.908,0.98565,0.87,0.9588,49824.18814813688,18095.484985063427,29553.82874191838,90647.3691472066,339085.18508062855,0.08942060289544831,1.809,44
0.85,0.9,0.7,0.1,amount,3,33111.11111111112,0.03311111111111112,0.909,0.9856699999999999,0.8705,0.9588099999999999,49792.82005939785,18677.91276735351,29345.896556421456,88442.86669373245,322815.5206181646,0.09122133462819323,1.8125,44
0.85,0.9,0.7,0.1,amount,5,33111.11111111112,0.03311111111111112,0.912,0.98573,0.872,0.9588399999999999,49761.863123718256,19693.87577343332,28831.12959897405,85912.21583698351,303718.4959861156,0.09154866438828073,1.825,44
0.85,0.9,0.7,0.1,amount,10,33111.11111111112,0.03311111111111112,0.9235,0.9861800000000001,0.8765,0.9588499999999999,49639.900903984904,22004.182299848206,28214.30070391952,79242.0123327359,267057.36752478767,0.0894393510414584,1.85,44
0.85,0.9,0.7,0.1,success_rate,1,33111.11111111112,0.03311111111111112,0.993,0.99963,0.8795,0.94357,52191.91295517198,26789.98549504771,32544.002997648327,99666.31753290107,373427.6351218622,0.46810898295622533,1.7345,44
0.85,0.9,0.7,0.1,success_rate,3,33111.11111111112,0.03311111111111112,0.9955,0.99968,0.877,0.94352,52141.65496335275,26893.70872263618,32045.412194584533,94342.18643380955,343418.74324546877,0.5388164411671309,1.7785,44
0.85,0.9,0.7,0.1,success_rate,5,33111.11111111112,0.03311111111111112,0.9965,0.99971,0.873,0.9433,52077.51061691581,26842.713778745634,30895.74359359154,90166.7424181657,323013.7557698931,0.48225211753710745,1.8075,44
0.85,0.9,0.7,0.1,success_rate,10,33111.11111111112,0.03311111111111112,0.9975,0.9997999999999999,0.8635,0.9424300000000001,51656.21723321619,26370.58146133844,29605.120001435967,82302.4240084936,278739.0003331717,0.41808125511906696,1.906,44
0.85,0.9,0.7,0.15,amount,1,33111.11111111112,0.03311111111111112,0.934,0.9933600000000001,0.8655,0.95212,50959.093835439126,21247.226373712576,31227.36107991892,93258.04315490165,345543.4131357428,0.12544600688518767,1.801,44
0.85,0.9,0.7,0.15,amount,3,33111.11111111112,0.03311111111111112,0.9355,0.9933900000000001,0.8665,0.95214,50937.1854933152,21527.238463226346,30765.78315851953,90643.87285331197,329746.7520503662,0.1305779396724316,1.8055,44
0.85,0.9,0.7,0.15,amount,5,33111.11111111112,0.03311111111111112,0.9395,0.99348,0.869,0.9521900000000001,50975.61469901693,22386.601712780077,30344.24402177129,87778.04731311821,313569.05060100806,0.13087527504591515,1.816,44
0.85,0.9,0.7,0.15,amount,10,33111.11111111112,0.03311111111111112,0.9555,0.9940599999999999,0.874,0.95213,50892.55484697352,23565.75977489548,29134.213535508286,80971.96696723788,276933.41410127684,0.12584648649706556,1.879,44
0.85,0.9,0.7,0.15,success_rate,1,33111.11111111112,0.03311111111111112,0.993,0.9996600000000001,0.873,0.9361200000000001,52909.134094921894,27051.225580448085,33586.640435464185,98741.28127533977,359901.0178447243,0.46022900303321473,1.6745,44
0.85,0.9,0.7,0.15,success_rate,3,33111.11111111112,0.03311111111111112,0.9955,0.99971,0.8715,0.93609,52774.367723450116,26994.72768002717,32469.472928933432,93272.4717878665,333404.6827617179,0.5440118993376903,1.7235,44
0.85,0.9,0.7,0.15,success_rate,5,33111.11111111112,0.03311111111111112,0.9965,0.99974,0.8665,0.9358900000000001,52632.66117918005,27033.155848598228,31868.61856217071,89081.93764035773,317218.55068281566,0.4914402314322146,1.7645,44
0.85,0.9,0.7,0.15,success_rate,10,33111.11111111112,0.03311111111111112,0.9985,0.99992,0.8575,0.93491,52209.00776313606,26542.885562290787,29959.991922335124,81790.1624846335,273987.8743527203,0.4285804044640031,1.8865,44
0.85,0.9,0.7,0.2,amount,1,33111.11111111112,0.03311111111111112,0.9485,0.99615,0.8625,0.94506,51673.45670009364,23056.323123247854,32463.878968430046,94602.37725443993,342368.14652546495,0.1543988491861244,1.7265,44
0.85,0.9,0.7,0.2,amount,3,33111.11111111112,0.03311111111111112,0.949,0.9961599999999999,0.8625,0.94506,51670.44612215458,23123.844441953155,32009.948753882512,91211.66542443412,328794.27098193386,0.16732552734798964,1.739,44
0.85,0.9,0.7,0.2,amount,5,33111.11111111112,0.03311111111111112,0.954,0.99627,0.8645,0.94509,51676.30823884324,23415.808587688436,31453.93619564485,88425.50172942382,311000.8238592005,0.16692682851233856,1.755,44
0.85,0.9,0.7,0.2,amount,10,33111.11111111112,0.03311111111111112,0.974,0.99703,0.87,0.94495,51505.75736823412,25175.04002546561,29604.30396659914,81420.6376294673,274677.57843633194,0.15507462786716025,1.8485,44
0.85,0.9,0.7,0.2,success_rate,1,33111.11111111112,0.03311111111111112,0.9935,0.99968,0.871,0.93169,53214.58279216349,27172.37036579597,34142.38705292541,98175.19190592828,351439.1123169696,0.4554705354691051,1.6395,44
0.85,0.9,0.7,0.2,success_rate,3,33111.11111111112,0.03311111111111112,0.9965,0.99974,0.8695,0.93166,53158.98319026416,27060.05874207978,32925.323719300504,92724.51516080918,326547.05811452115,0.5602642039699247,1.6815,44
0.85,0.9,0.7,0.2,success_rate,5,33111.11111111112,0.03311111111111112,0.9965,0.99974,0.8635,0.93143,52986.766075271604,26912.30313477954,32121.699829840014,88509.813896749,309668.85185199167,0.5010108239142563,1.726,44
0.85,0.9,0.7,0.2,success_rate,10,33111.11111111112,0.03311111111111112,1.0,1.0,0.854,0.93032,52463.990893056936,26601.79135304991,30487.32270278702,81553.81608631928,267521.17097015417,0.42436686935761153,1.8655,44
0.85,0.9,0.7,0.25,amount,1,33111.11111111112,0.03311111111111112,0.9605,0.99734,0.8675,0.94265,52288.992309015724,24227.159087355187,33523.63029585931,95679.20912781061,341648.9988104331,0.18510279971705482,1.6615,44
0.85,0.9,0.7,0.25,amount,3,33111.11111111112,0.03311111111111112,0.9625,0.9973800000000002,0.8695,0.94269,52283.63320922245,24255.113215782912,32695.92389035145,91840.3922798542,327200.3136950511,0.20541014361216048,1.676,44
0.85,0.9,0.7,0.25,amount,5,33111.11111111112,0.03311111111111112,0.9675,0.99749,0.8705,0.94266,52205.400084288325,24754.069058999088,31980.210245213122,88353.38432824392,309852.3198565763,0.2036234999248447,1.703,44
0.85,0.9,0.7,0.25,amount,10,33111.11111111112,0.03311111111111112,0.9835,0.99817,0.87,0.9422200000000001,51968.148754339796,25598.34593865258,30076.453249413193,81120.00704731926,274023.0160463596,0.18316775699744364,1.8,44
0.85,0.9,0.7,0.25,success_rate,1,33111.11111111112,0.03311111111111112,0.9935,0.99968,0.8675,0.92822,53429.38340956472,27240.985806688255,34652.90552672629,97894.61710347424,344256.2632856157,0.4635470494684888,1.641,44
0.85,0.9,0.7,0.25,success_rate,3,33111.11111111112,0.03311111111111112,0.9965,0.99974,0.867,0.9282100000000001,53379.44220277986,27172.78065394022,33398.52540064255,92725.79195730452,320529.93569789134,0.5630829149084325,1.6805,44
0.85,0.9,0.7,0.25,success_rate,5,33111.11111111112,0.03311111111111112,0.9965,0.99974,0.8605,0.92795,53192.38151305345,26958.525547582678,32458.985226984874,88223.39361756676,307019.9400772371,0.4966863914134523,1.7305,44
0.85,0.9,0.7,0.25,success_rate,10,33111.11111111112,0.03311111111111112,1.0,1.0,0.8505,0.92695,52649.42647252363,26573.480045810367,30919.336033657957,81091.02070363572,266365.4918835005,0.42124242728176203,1.8645,44
0.85,0.9,0.8,0.05,amount,1,33111.11111111112,0.03311111111111112,0.8875,0.9731700000000001,0.8795,0.96702,47249.20047159093,4.187099081865113e-09,27675.254397162116,81235.94086125078,289745.8015194297,1.0,1.64,44
0.85,0.9,0.8,0.05,amount,3,33111.11111111112,0.03311111111111112,0.8875,0.9731700000000001,0.8795,0.96702,47203.61302877401,4.187099081865113e-09,27486.3500445689,78689.03801481417,272392.7266160596,1.0,1.642,44
0.85,0.9,0.8,0.05,amount,5,33111.11111111112,0.03311111111111112,0.889,0.9732000000000001,0.8805,0.96703,47193.96324245921,4.187099081865113e-09,27379.579922591158,76758.91889459139,261401.99315032965,1.0,1.644,44
0.85,0.9,0.8,0.05,amount,10,33111.11111111112,0.03311111111111112,0.892,0.9734100000000001,0.8805,0.9669500000000001,46942.70187966651,8.457940145366052e-09,27061.01058159597,71604.57395828029,229762.4380649254,1.0,1.6635,44
0.85,0.9,0.8,0.05,success_rate,1,33111.11111111112,0.03311111111111112,0.991,0.9993500000000001,0.88,0.9494900000000001,50698.18503792703,26169.497603362433,31023.55760587947,101800.74083183719,394525.9075577371,0.4891828620466111,1.8555,44
0.85,0.9,0.8,0.05,success_rate,3,33111.11111111112,0.03311111111111112,0.995,0.99943,0.876,0.94941,50673.54141176395,26579.68047525425,30152.07513735513,95479.40666527454,365826.43129764625,0.5183002272882014,1.88,44
0.85,0.9,0.8,0.05,success_rate,5,33111.11111111112,0.03311111111111112,0.996,0.99946,0.8725,0.9490999999999999,50561.913817513574,26333.45463271956,29629.69566017263,90788.74601523994,336287.6779309733,0.4776099439102801,1.909,44
0.85,0.9,0.8,0.05,success_rate,10,33111.11111111112,0.03311111111111112,0.996,0.99946,0.8695,0.9483699999999999,50259.53088325194,25755.501167015766,28500.560515232122,82736.95784244237,286674.2522198899,0.43205953339263325,1.9965,44
0.85,0.9,0.8,0.1,amount,1,33111.11111111112,0.03311111111111112,0.914,0.9870500000000001,0.8715,0.95855,49565.66824045293,20006.410435560632,29926.722501616867,91132.94738153076,341322.3692174701,0.0874250283495596,1.748,44
0.85,0.9,0.8,0.1,amount,3,33111.11111111112,0.03311111111111112,0.9145,0.98706,0.871,0.9585400000000001,49506.7912015176,20015.634735455307,29671.263923258328,88781.33991052186,323871.58689917054,0.0887895362407975,1.752,44
0.85,0.9,0.8,0.1,amount,5,33111.11111111112,0.03311111111111112,0.9185,0.98715,0.8735,0.9585600000000001,49522.00699893361,21079.66925844264,29246.49904400219,86092.04322590583,305535.920166056,0.08901685883157015,1.7595,44
0.85,0.9,0.8,0.1,amount,10,33111.11111111112,0.03311111111111112,0.93,0.9875499999999999,0.8775,0.9585699999999999,49375.88158353613,22699.951273140072,28332.51705300364,79485.64722939166,266566.0329795491,0.08808573690318494,1.795,44
0.85,0.9,0.8,0.1,success_rate,1,33111.11111111112,0.03311111111111112,0.9935,0.99968,0.8805,0.9434000000000001,52169.832249320636,26866.35635958068,32728.569669240493,100545.10241289147,373860.87855069374,0.4631679194066464,1.695,44
0.85,0.9,0.8,0.1,success_rate,3,33111.11111111112,0.03311111111111112,0.996,0.99973,0.878,0.9433499999999999,52085.946152681325,26834.02693338325,32213.855220859547,95123.37405703812,348320.1521901791,0.5373867910940927,1.734,44
0.85,0.9,0.8,0.1,success_rate,5,33111.11111111112,0.03311111111111112,0.997,0.99976,0.874,0.9431400000000001,51987.50104621315,26735.792174606744,31354.097464089384,90415.43158710984,325810.335173026,0.4765105065628293,1.7665,44
0.85,0.9,0.8,0.1,success_rate,10,33111.11111111112,0.03311111111111112,0.9975,0.9997999999999999,0.8675,0.9422999999999999,51543.28602520474,26389.206028356224,29694.86926849445,82389.69525783433,279575.8923505272,0.41292135725866397,1.8615,44
0.85,0.9,0.8,0.15,amount,1,33111.11111111112,0.03311111111111112,0.937,0.9940300000000001,0.868,0.9516800000000001,50690.977598547164,21863.06705405284,32161.314733834857,94042.16199572396,348268.18483322166,0.12318891687713696,1.728,44
0.85,0.9,0.8,0.15,amount,3,33111.11111111112,0.03311111111111112,0.938,0.9940500000000001,0.8685,0.9516899999999999,50636.995897518216,22039.120839559782,31301.319855529106,91168.59397636434,332585.3302976657,0.12886578472210836,1.734,44
0.85,0.9,0.8,0.15,amount,5,33111.11111111112,0.03311111111111112,0.941,0.99411,0.8715,0.95173,50592.736623223114,22849.99004158627,30754.189885584725,88364.12298789699,316076.4406170639,0.1293718437101092,1.746,44
0.85,0.9,0.8,0.15,amount,10,33111.11111111112,0.03311111111111112,0.959,0.99476,0.876,0.9517,50676.453331681594,23896.133286379,29289.433087746558,81133.89834485675,276489.9211142373,0.1245536799352376,1.8035,44
0.85,0.9,0.8,0.15,success_rate,1,33111.11111111112,0.03311111111111112,0.994,0.99972,0.876,0.9361900000000001,52732.63012092888,27093.50863390008,33822.25495426664,99966.81098335874,361795.1425521302,0.4540991072231056,1.6345,44
0.85,0.9,0.8,0.15,success_rate,3,33111.11111111112,0.03311111111111112,0.996,0.99976,0.872,0.93611,52642.277038822984,26987.91826384616,32894.09095195805,94355.27306619332,338080.0156023935,0.5350989282245702,1.6785,44
0.85,0.9,0.8,0.15,success_rate,5,33111.11111111112,0.03311111111111112,0.997,0.99979,0.8695,0.9359700000000001,52550.14698782726,26945.127940684153,32116.114240026593,89570.99692676071,318990.93067550665,0.48950054037905505,1.712,44
0.85,0.9,0.8,0.15,success_rate,10,33111.11111111112,0.03311111111111112,0.9985,0.99992,0.8595,0.9349700000000001,52035.92665422789,26516.159613283333,30202.45735461374,82154.59031723277,273975.6322281439,0.42135973214741457,1.8385,44
0.85,0.9,0.8,0.2,amount,1,33111.11111111112,0.03311111111111112,0.9535,0.99639,0.8655,0.9432699999999999,51504.44656884622,23794.01613531198,33149.53882378769,96340.67607563079,347233.22481158865,0.15074166643682407,1.6635,44
0.85,0.9,0.8,0.2,amount,3,33111.11111111112,0.03311111111111112,0.954,0.9964,0.8655,0.9432699999999999,51398.84872427964,23757.446701162597,32396.619261984313,92269.12877467819,332413.98072939075,0.1653071217659093,1.676,44
0.85,0.9,0.8,0.2,amount,5,33111.11111111112,0.03311111111111112,0.958,0.99649,0.8685,0.94332,51483.512518127456,23936.897248238492,31819.927799558784,89278.0825623346,316688.31111998146,0.1653071217659093,1.69,44
0.85,0.9,0.8,0.2,amount,10,33111.11111111112,0.03311111111111112,0.977,0.99724,0.8735,0.94325,51361.207891121856,25403.282339916186,29949.961145075096,81690.92398375823,276919.2733314893,0.15178879386266853,1.7725,44
0.85,0.9,0.8,0.2,success_rate,1,33111.11111111112,0.03311111111111112,0.994,0.99973,0.8695,0.9306,53030.304472976495,27138.917848229445,34593.77231631643,99131.409790612,352761.77894305583,0.45067148404643326,1.603,44
0.85,0.9,0.8,0.2,success_rate,3,33111.11111111112,0.03311111111111112,0.997,0.99979,0.8685,0.9305800000000001,52938.506725307845,27032.513222231584,33278.61723559438,93836.85239723552,328763.7537934536,0.5505742460699904,1.6395,44
0.85,0.9,0.8,0.2,success_rate,5,33111.11111111112,0.03311111111111112,0.997,0.99979,0.8635,0.9304,52865.966580955705,26920.911708698026,32577.0562820407,89377.02011472738,314280.6887838141,0.48994229415190743,1.682,44
0.85,0.9,0.8,0.2,success_rate,10,33111.11111111112,0.03311111111111112,1.0,1.0,0.8545,0.9295,52271.42839963006,26677.336306166144,30801.33795191779,81843.26985548431,270566.3508461222,0.4188319504968117,1.807,44
0.85,0.9,0.8,0.25,amount,1,33111.11111111112,0.03311111111111112,0.964,0.99754,0.865,0.9374000000000001,52057.548330336744,24773.1993587139,33949.75989649504,97093.85479880885,345751.3661291613,0.17965078136903156,1.6435,44
0.85,0.9,0.8,0.25,amount,3,33111.11111111112,0.03311111111111112,0.966,0.99758,0.867,0.93744,52037.4525720988,24758.343143777918,33252.15777893417,93449.28696455846,327865.7635438838,0.20095731556938365,1.6505,44
0.85,0.9,0.8,0.25,amount,5,33111.11111111112,0.03311111111111112,0.9715,0.9977,0.8695,0.93745,52054.337781862465,25335.700579021795,32332.90830089159,89376.04399890694,313501.16835133446,0.19921350349893543,1.678,44
