target,upper,lower,adj,mode,min_remain,init_wd,swr,success_rate,eff_success,eff_funded,median_cew,p10_avg_wd,mean_years_below_floor,passes_eff_sr,passes_p10_wd,passes_years_below,gating_pass
0.85,0.9,0.8,0.25,amount,3,34636.36363636364,0.03463636363636364,0.97,0.867,0.93585,55857.02619440132,35308.11088471861,1.658,True,True,True,True
0.85,0.9,0.8,0.25,amount,5,34636.36363636364,0.03463636363636364,0.975,0.8685,0.93587,55838.19462990861,34336.350129401784,1.678,True,True,True,True
0.85,0.9,0.8,0.25,amount,10,34636.36363636364,0.03463636363636364,0.986,0.869,0.9356599999999999,55631.741177007934,32104.349551204778,1.7875,True,True,True,True
0.85,0.9,0.8,0.25,success_rate,1,34636.36363636364,0.03463636363636364,0.994,0.858,0.92188,56948.71529171435,36741.66662367408,1.625,True,True,True,True
0.85,0.9,0.8,0.25,success_rate,3,34636.36363636364,0.03463636363636364,0.9965,0.8585,0.9218900000000001,56815.52865564517,35238.678914346114,1.6555,True,True,True,True
0.85,0.9,0.8,0.25,success_rate,5,34636.36363636364,0.03463636363636364,0.9965,0.8515,0.92168,56653.01712058456,34331.561101532105,1.694,True,True,True,True
0.85,0.9,0.8,0.25,success_rate,10,34636.36363636364,0.03463636363636364,1.0,0.844,0.92106,56052.1418830075,32237.93406035557,1.8255,False,True,True,False
0.85,0.95,0.1,0.05,amount,1,34636.36363636364,0.03463636363636364,0.824,0.824,0.9509500000000001,50041.63143966942,25820.62037662433,2.4625,False,True,True,False
0.85,0.95,0.1,0.05,amount,3,34636.36363636364,0.03463636363636364,0.824,0.824,0.9509500000000001,50013.50241130807,25820.62037662433,2.4625,False,True,True,False
0.85,0.95,0.1,0.05,amount,5,34636.36363636364,0.03463636363636364,0.825,0.825,0.95097,49992.29794926033,25820.62037662433,2.462,False,True,True,False
0.85,0.95,0.1,0.05,amount,10,34636.36363636364,0.03463636363636364,0.829,0.8285,0.9511499999999999,49876.585287745256,25800.67952472377,2.453,False,True,True,False
0.85,0.95,0.1,0.05,success_rate,1,34636.36363636364,0.03463636363636364,0.9875,0.8365,0.94081,53949.27537961819,29267.964875745132,2.578,False,True,True,False
0.85,0.95,0.1,0.05,success_rate,3,34636.36363636364,0.03463636363636364,0.9935,0.831,0.9407000000000001,53865.31572009451,28727.4551298539,2.624,False,True,True,False
0.85,0.95,0.1,0.05,success_rate,5,34636.36363636364,0.03463636363636364,0.9955,0.828,0.94038,53807.40729124326,28396.09428042996,2.6585,False,True,True,False
0.85,0.95,0.1,0.05,success_rate,10,34636.36363636364,0.03463636363636364,0.9955,0.827,0.93955,53556.642214421736,27978.581050420053,2.734,False,True,True,False
0.85,0.95,0.1,0.1,amount,1,34636.36363636364,0.03463636363636364,0.8,0.794,0.94823,52030.792263771866,27128.781883790736,2.635,False,True,True,False
0.85,0.95,0.1,0.1,amount,3,34636.36363636364,0.03463636363636364,0.8015,0.7955,0.94826,52046.400596228545,27069.693319148813,2.635,False,True,True,False
0.85,0.95,0.1,0.1,amount,5,34636.36363636364,0.03463636363636364,0.8045,0.7985,0.9483400000000001,52103.77273607421,27069.514709391548,2.633,False,True,True,False
0.85,0.95,0.1,0.1,amount,10,34636.36363636364,0.03463636363636364,0.82,0.811,0.94871,52146.615707433586,26794.125558294243,2.619,False,True,True,False
0.85,0.95,0.1,0.1,success_rate,1,34636.36363636364,0.03463636363636364,0.9875,0.835,0.9378900000000001,55181.50928944853,29877.711776950087,2.509,False,True,True,False
0.85,0.95,0.1,0.1,success_rate,3,34636.36363636364,0.03463636363636364,0.993,0.8255,0.9377000000000001,55033.23097468551,29424.063106838184,2.5735,False,True,True,False
0.85,0.95,0.1,0.1,success_rate,5,34636.36363636364,0.03463636363636364,0.994,0.8175,0.9371499999999999,54940.541075364075,29046.104363395512,2.6175,False,True,True,False
0.85,0.95,0.1,0.1,success_rate,10,34636.36363636364,0.03463636363636364,0.995,0.8145,0.9357300000000001,54699.24011989903,28308.713253273665,2.7365,False,True,True,False
0.85,0.95,0.1,0.15,amount,1,34636.36363636364,0.03463636363636364,0.8005,0.78,0.94624,52344.163483508935,27661.04539056245,2.72,False,True,True,False
0.85,0.95,0.1,0.15,amount,3,34636.36363636364,0.03463636363636364,0.8005,0.78,0.94624,52276.89865841089,27661.04539056245,2.722,False,True,True,False
0.85,0.95,0.1,0.15,amount,5,34636.36363636364,0.03463636363636364,0.807,0.783,0.94633,52290.65247149134,27588.431419385593,2.724,False,True,True,False
0.85,0.95,0.1,0.15,amount,10,34636.36363636364,0.03463636363636364,0.8475,0.806,0.9466100000000001,53161.177299005634,27453.264466373494,2.7295,False,True,True,False
0.85,0.95,0.1,0.15,success_rate,1,34636.36363636364,0.03463636363636364,0.989,0.8345,0.93596,55782.412032091524,30538.161588064715,2.417,False,True,True,False
0.85,0.95,0.1,0.15,success_rate,3,34636.36363636364,0.03463636363636364,0.9935,0.8245,0.93576,55609.88412282034,29919.917142243714,2.4905,False,True,True,False
0.85,0.95,0.1,0.15,success_rate,5,34636.36363636364,0.03463636363636364,0.9945,0.817,0.9351200000000002,55498.34792768127,29412.780451992825,2.5455,False,True,True,False
0.85,0.95,0.1,0.15,success_rate,10,34636.36363636364,0.03463636363636364,0.995,0.8115,0.93364,55114.67812270942,28673.378420600307,2.6615,False,True,True,False
0.85,0.95,0.1,0.2,amount,1,34636.36363636364,0.03463636363636364,0.8315,0.7745,0.94526,52741.12416531448,28485.590547101307,2.721,False,True,True,False
0.85,0.95,0.1,0.2,amount,3,34636.36363636364,0.03463636363636364,0.834,0.7755,0.94528,52662.628884470054,28428.70748662496,2.7275,False,True,True,False
0.85,0.95,0.1,0.2,amount,5,34636.36363636364,0.03463636363636364,0.8475,0.7835,0.9454100000000001,52925.711373949336,28128.548065287425,2.742,False,True,True,False
0.85,0.95,0.1,0.2,amount,10,34636.36363636364,0.03463636363636364,0.8925,0.8015,0.9453400000000001,53952.77689197028,27630.85699996975,2.7755,False,True,True,False
0.85,0.95,0.1,0.2,success_rate,1,34636.36363636364,0.03463636363636364,0.99,0.828,0.93228,56251.916590619716,30667.59221659551,2.4085,False,True,True,False
0.85,0.95,0.1,0.2,success_rate,3,34636.36363636364,0.03463636363636364,0.994,0.8155,0.93203,55976.98587707848,29942.900238148,2.486,False,True,True,False
0.85,0.95,0.1,0.2,success_rate,5,34636.36363636364,0.03463636363636364,0.995,0.8095,0.9313599999999999,55839.91481829517,29486.794372506825,2.542,False,True,True,False
0.85,0.95,0.1,0.2,success_rate,10,34636.36363636364,0.03463636363636364,0.9955,0.806,0.9301900000000001,55529.63967096827,28996.4388903774,2.66,False,True,True,False
0.85,0.95,0.1,0.25,amount,1,34636.36363636364,0.03463636363636364,0.8655,0.786,0.9452,53529.61819699202,29160.336584609595,2.657,False,True,True,False
0.85,0.95,0.1,0.25,amount,3,34636.36363636364,0.03463636363636364,0.8685,0.786,0.9452,53544.863653829176,28842.957899941335,2.6765,False,True,True,False
0.85,0.95,0.1,0.25,amount,5,34636.36363636364,0.03463636363636364,0.884,0.7905,0.9451700000000001,53722.63792369385,28470.00721936998,2.7035,False,True,True,False
0.85,0.95,0.1,0.25,amount,10,34636.36363636364,0.03463636363636364,0.9395,0.8055,0.9448200000000001,54784.69035499747,27959.897703302497,2.764,False,True,True,False
0.85,0.95,0.1,0.25,success_rate,1,34636.36363636364,0.03463636363636364,0.9905,0.828,0.93044,56477.38015693759,30754.010199507586,2.3415,False,True,True,False
0.85,0.95,0.1,0.25,success_rate,3,34636.36363636364,0.03463636363636364,0.995,0.8175,0.93023,56202.16878838345,30110.2732775006,2.4275,False,True,True,False
0.85,0.95,0.1,0.25,success_rate,5,34636.36363636364,0.03463636363636364,0.995,0.8085,0.92953,56142.87370978274,29704.3835332086,2.487,False,True,True,False
0.85,0.95,0.1,0.25,success_rate,10,34636.36363636364,0.03463636363636364,0.9955,0.8,0.92775,55733.73769922255,28870.122526567124,2.635,False,True,True,False
0.85,0.95,0.2,0.05,amount,1,34636.36363636364,0.03463636363636364,0.8365,0.8355,0.95543,50013.963022732045,26552.0317604225,2.255,False,True,True,False
0.85,0.95,0.2,0.05,amount,3,34636.36363636364,0.03463636363636364,0.8365,0.835,0.9554199999999999,49993.866085298825,26552.0317604225,2.256,False,True,True,False
0.85,0.95,0.2,0.05,amount,5,34636.36363636364,0.03463636363636364,0.8375,0.836,0.9554300000000001,49946.09362070478,26516.493480935267,2.2555,False,True,True,False
0.85,0.95,0.2,0.05,amount,10,34636.36363636364,0.03463636363636364,0.843,0.841,0.9556,49885.235290611454,26516.493480935267,2.248,False,True,True,False
0.85,0.95,0.2,0.05,success_rate,1,34636.36363636364,0.03463636363636364,0.988,0.8535,0.94437,53957.47516685455,30108.853926251202,2.359,True,True,True,True
0.85,0.95,0.2,0.05,success_rate,3,34636.36363636364,0.03463636363636364,0.9935,0.8485,0.9442699999999999,53864.66094150681,29582.309093328175,2.4035,False,True,True,False
0.85,0.95,0.2,0.05,success_rate,5,34636.36363636364,0.03463636363636364,0.9955,0.843,0.9439299999999999,53810.43949683571,29258.922228661926,2.4515,False,True,True,False
0.85,0.95,0.2,0.05,success_rate,10,34636.36363636364,0.03463636363636364,0.9955,0.842,0.9429599999999999,53545.76254141706,28490.737000865003,2.5435,False,True,True,False
0.85,0.95,0.2,0.1,amount,1,34636.36363636364,0.03463636363636364,0.834,0.819,0.95218,52231.97898919818,27986.43626296436,2.419,False,True,True,False
0.85,0.95,0.2,0.1,amount,3,34636.36363636364,0.03463636363636364,0.8355,0.82,0.9522,52214.73892027562,27985.86688048439,2.4215,False,True,True,False
0.85,0.95,0.2,0.1,amount,5,34636.36363636364,0.03463636363636364,0.838,0.822,0.95224,52187.46875796579,27856.646230579947,2.421,False,True,True,False
0.85,0.95,0.2,0.1,amount,10,34636.36363636364,0.03463636363636364,0.856,0.832,0.95238,52339.77900088694,27638.81081296327,2.432,False,True,True,False
0.85,0.95,0.2,0.1,success_rate,1,34636.36363636364,0.03463636363636364,0.9895,0.849,0.9396599999999999,55181.50928944853,30998.445376934204,2.265,False,True,True,False
0.85,0.95,0.2,0.1,success_rate,3,34636.36363636364,0.03463636363636364,0.9935,0.843,0.9395399999999999,55075.221700141046,30312.634103905642,2.3315,False,True,True,False
0.85,0.95,0.2,0.1,success_rate,5,34636.36363636364,0.03463636363636364,0.9945,0.836,0.9391600000000001,54958.66267486822,29755.763820220352,2.373,False,True,True,False
0.85,0.95,0.2,0.1,success_rate,10,34636.36363636364,0.03463636363636364,0.9955,0.827,0.93777,54691.83447290988,29000.689255972764,2.5095,False,True,True,False
0.85,0.95,0.2,0.15,amount,1,34636.36363636364,0.03463636363636364,0.8495,0.812,0.95083,53010.0354156448,28973.115970717823,2.4065,False,True,True,False
0.85,0.95,0.2,0.15,amount,3,34636.36363636364,0.03463636363636364,0.85,0.8115,0.9508199999999999,52924.88380135842,28673.486698308225,2.4205,False,True,True,False
0.85,0.95,0.2,0.15,amount,5,34636.36363636364,0.03463636363636364,0.857,0.813,0.9508399999999999,52923.19806354674,28463.756385578745,2.4315,False,True,True,False
0.85,0.95,0.2,0.15,amount,10,34636.36363636364,0.03463636363636364,0.886,0.826,0.95085,53385.25102351263,28125.25979293229,2.4675,False,True,True,False
0.85,0.95,0.2,0.15,success_rate,1,34636.36363636364,0.03463636363636364,0.9905,0.8545,0.93845,55826.0330022044,31721.987554979332,2.1525,True,True,True,True
0.85,0.95,0.2,0.15,success_rate,3,34636.36363636364,0.03463636363636364,0.994,0.846,0.93828,55720.48944580123,30671.658423626977,2.228,False,True,True,False
0.85,0.95,0.2,0.15,success_rate,5,34636.36363636364,0.03463636363636364,0.995,0.833,0.93777,55597.18004039051,30113.247235935996,2.2765,False,True,True,False
0.85,0.95,0.2,0.15,success_rate,10,34636.36363636364,0.03463636363636364,0.996,0.8225,0.936,55136.60246165036,29356.45074754109,2.4215,False,True,True,False
0.85,0.95,0.2,0.2,amount,1,34636.36363636364,0.03463636363636364,0.893,0.8235,0.9496,53761.70806122932,29885.067671195207,2.3345,False,True,True,False
0.85,0.95,0.2,0.2,amount,3,34636.36363636364,0.03463636363636364,0.897,0.825,0.94963,53898.79213919628,29654.048178581514,2.3515,False,True,True,False
0.85,0.95,0.2,0.2,amount,5,34636.36363636364,0.03463636363636364,0.9075,0.8265,0.94964,54132.69800802106,29428.091465978076,2.3715,False,True,True,False
0.85,0.95,0.2,0.2,amount,10,34636.36363636364,0.03463636363636364,0.9405,0.8325,0.94924,54409.38627440775,28432.326838152512,2.4505,False,True,True,False
0.85,0.95,0.2,0.2,success_rate,1,34636.36363636364,0.03463636363636364,0.9905,0.851,0.93542,56441.27081194951,32137.498705048387,2.138,True,True,True,True
0.85,0.95,0.2,0.2,success_rate,3,34636.36363636364,0.03463636363636364,0.994,0.843,0.93526,56194.68994789405,31002.95895303494,2.2175,False,True,True,False
0.85,0.95,0.2,0.2,success_rate,5,34636.36363636364,0.03463636363636364,0.995,0.8305,0.9346400000000001,55973.80682863568,30590.33091887356,2.2865,False,True,True,False
0.85,0.95,0.2,0.2,success_rate,10,34636.36363636364,0.03463636363636364,0.9955,0.819,0.9328500000000001,55554.08699631518,29518.592341896438,2.429,False,True,True,False
0.85,0.95,0.2,0.25,amount,1,34636.36363636364,0.03463636363636364,0.915,0.8255,0.94825,54389.54684273679,30381.2307176001,2.292,False,True,True,False
0.85,0.95,0.2,0.25,amount,3,34636.36363636364,0.03463636363636364,0.916,0.823,0.9482,54289.09218629049,30076.2828354781,2.312,False,True,True,False
0.85,0.95,0.2,0.25,amount,5,34636.36363636364,0.03463636363636364,0.93,0.8275,0.9482,54743.720271495484,29823.92162397549,2.339,False,True,True,False
0.85,0.95,0.2,0.25,amount,10,34636.36363636364,0.03463636363636364,0.9635,0.8365,0.94771,55032.829519931125,29031.94965769007,2.4545,False,True,True,False
0.85,0.95,0.2,0.25,success_rate,1,34636.36363636364,0.03463636363636364,0.9915,0.842,0.93028,56577.079870033456,32375.174111678338,2.1345,False,True,True,False
0.85,0.95,0.2,0.25,success_rate,3,34636.36363636364,0.03463636363636364,0.9955,0.8335,0.9301099999999999,56378.12940440263,31293.45693873638,2.216,False,True,True,False
0.85,0.95,0.2,0.25,success_rate,5,34636.36363636364,0.03463636363636364,0.9955,0.821,0.92948,56152.953477042065,30682.520428182168,2.277,False,True,True,False
0.85,0.95,0.2,0.25,success_rate,10,34636.36363636364,0.03463636363636364,0.997,0.8075,0.9275,55693.26131011994,29747.788656624853,2.447,False,True,True,False
0.85,0.95,0.5,0.05,amount,1,34636.36363636364,0.03463636363636364,0.869,0.866,0.96261,50012.91627819849,28300.15060819262,1.892,True,True,True,True
0.85,0.95,0.5,0.05,amount,3,34636.36363636364,0.03463636363636364,0.8695,0.8665,0.96262,49986.25478382304,28193.927571998247,1.8925,True,True,True,True
0.85,0.95,0.5,0.05,amount,5,34636.36363636364,0.03463636363636364,0.8695,0.8665,0.96262,49900.25640191943,28126.61188377089,1.893,True,True,True,True
0.85,0.95,0.5,0.05,amount,10,34636.36363636364,0.03463636363636364,0.8715,0.8665,0.96264,49674.00476410109,28005.62633827863,1.899,True,True,True,True
0.85,0.95,0.5,0.05,success_rate,1,34636.36363636364,0.03463636363636364,0.988,0.868,0.9485,53824.385118775914,31893.870051326387,2.09,True,True,True,True
0.85,0.95,0.5,0.05,success_rate,3,34636.36363636364,0.03463636363636364,0.9935,0.865,0.94844,53677.73179972155,31044.838273131023,2.1225,True,True,True,True
0.85,0.95,0.5,0.05,success_rate,5,34636.36363636364,0.03463636363636364,0.9955,0.8645,0.94818,53683.87687442337,30192.451225569865,2.1555,True,True,True,True
0.85,0.95,0.5,0.05,success_rate,10,34636.36363636364,0.03463636363636364,0.9955,0.861,0.9473600000000001,53404.201049662646,29309.795124422773,2.261,True,True,True,True
0.85,0.95,0.5,0.1,amount,1,34636.36363636364,0.03463636363636364,0.889,0.859,0.95776,52295.57968458175,30245.689710529394,2.0055,True,True,True,True
0.85,0.95,0.5,0.1,amount,3,34636.36363636364,0.03463636363636364,0.8895,0.8595,0.95777,52273.00545172246,29901.696585249163,2.009,True,True,True,True
0.85,0.95,0.5,0.1,amount,5,34636.36363636364,0.03463636363636364,0.892,0.86,0.95776,52187.46875796579,29711.951020650064,2.016,True,True,True,True
0.85,0.95,0.5,0.1,amount,10,34636.36363636364,0.03463636363636364,0.904,0.865,0.9579,52244.36144523646,29126.95543239429,2.049,True,True,True,True
0.85,0.95,0.5,0.1,success_rate,1,34636.36363636364,0.03463636363636364,0.9905,0.8745,0.94429,55081.94720078302,33143.17774011692,1.9035,True,True,True,True
0.85,0.95,0.5,0.1,success_rate,3,34636.36363636364,0.03463636363636364,0.9945,0.871,0.9442200000000001,54973.13755203481,32201.05449477513,1.9505,True,True,True,True
0.85,0.95,0.5,0.1,success_rate,5,34636.36363636364,0.03463636363636364,0.9955,0.8655,0.94398,54908.1258634448,31581.03178313699,1.994,True,True,True,True
0.85,0.95,0.5,0.1,success_rate,10,34636.36363636364,0.03463636363636364,0.9965,0.855,0.94301,54660.626223653606,29909.76136528729,2.098,True,True,True,True
0.85,0.95,0.5,0.15,amount,1,34636.36363636364,0.03463636363636364,0.917,0.8565,0.95429,53271.67524228421,32029.47320087124,1.937,True,True,True,True
0.85,0.95,0.5,0.15,amount,3,34636.36363636364,0.03463636363636364,0.918,0.857,0.9542999999999999,53248.07473308686,31391.31588849522,1.948,True,True,True,True
0.85,0.95,0.5,0.15,amount,5,34636.36363636364,0.03463636363636364,0.9235,0.8595,0.95431,53370.162694730025,30905.325199114937,1.956,True,True,True,True
0.85,0.95,0.5,0.15,amount,10,34636.36363636364,0.03463636363636364,0.944,0.869,0.9542800000000001,53524.55963357564,29872.15548531635,2.016,True,True,True,True
0.85,0.95,0.5,0.15,success_rate,1,34636.36363636364,0.03463636363636364,0.9915,0.874,0.9402999999999999,55636.05045703665,33975.247572515094,1.816,True,True,True,True
0.85,0.95,0.5,0.15,success_rate,3,34636.36363636364,0.03463636363636364,0.995,0.87,0.9402200000000001,55525.009400873874,32773.088025553305,1.8735,True,True,True,True
0.85,0.95,0.5,0.15,success_rate,5,34636.36363636364,0.03463636363636364,0.996,0.8645,0.9399399999999999,55417.33247842657,32044.27592177288,1.918,True,True,True,True
0.85,0.95,0.5,0.15,success_rate,10,34636.36363636364,0.03463636363636364,0.997,0.853,0.93887,55254.46307125747,30513.566231803372,2.0245,True,True,True,True
0.85,0.95,0.5,0.2,amount,1,34636.36363636364,0.03463636363636364,0.942,0.865,0.9508199999999999,54373.83588082322,33119.28309948007,1.87,True,True,True,True
0.85,0.95,0.5,0.2,amount,3,34636.36363636364,0.03463636363636364,0.942,0.864,0.9508,54347.319359403125,32663.83131170369,1.8865,True,True,True,True
0.85,0.95,0.5,0.2,amount,5,34636.36363636364,0.03463636363636364,0.949,0.866,0.9508199999999999,54332.62612549651,31887.471064697478,1.9135,True,True,True,True
0.85,0.95,0.5,0.2,amount,10,34636.36363636364,0.03463636363636364,0.971,0.8695,0.9506,54375.183524110646,30247.109277603668,1.9775,True,True,True,True
0.85,0.95,0.5,0.2,success_rate,1,34636.36363636364,0.03463636363636364,0.992,0.8745,0.9380299999999999,56042.89233793057,34648.8856368072,1.7545,True,True,True,True
0.85,0.95,0.5,0.2,success_rate,3,34636.36363636364,0.03463636363636364,0.995,0.872,0.93798,55993.06322929746,33364.26300222911,1.8075,True,True,True,True
0.85,0.95,0.5,0.2,success_rate,5,34636.36363636364,0.03463636363636364,0.996,0.864,0.93768,55817.56432941191,32392.391634677148,1.8635,True,True,True,True
0.85,0.95,0.5,0.2,success_rate,10,34636.36363636364,0.03463636363636364,0.9975,0.8535,0.93647,55493.93257827001,31049.490598471042,1.978,True,True,True,True
0.85,0.95,0.5,0.25,amount,1,34636.36363636364,0.03463636363636364,0.9555,0.868,0.94811,54965.33804060021,33839.90774053009,1.79,True,True,True,True
0.85,0.95,0.5,0.25,amount,3,34636.36363636364,0.03463636363636364,0.956,0.867,0.94809,54935.98587070509,33303.4946975341,1.81,True,True,True,True
0.85,0.95,0.5,0.25,amount,5,34636.36363636364,0.03463636363636364,0.9625,0.869,0.9481000000000002,55056.486990607744,32442.690910621168,1.833,True,True,True,True
0.85,0.95,0.5,0.25,amount,10,34636.36363636364,0.03463636363636364,0.981,0.8685,0.9475,54978.87635219899,30741.375358493675,1.9255,True,True,True,True
0.85,0.95,0.5,0.25,success_rate,1,34636.36363636364,0.03463636363636364,0.993,0.8665,0.9315,56566.463576979455,35078.249031205996,1.7355,True,True,True,True
0.85,0.95,0.5,0.25,success_rate,3,34636.36363636364,0.03463636363636364,0.996,0.8655,0.93148,56182.36611723647,33618.13641682057,1.7835,True,True,True,True
0.85,0.95,0.5,0.25,success_rate,5,34636.36363636364,0.03463636363636364,0.996,0.858,0.9311900000000001,56087.410894016415,32865.89717493793,1.8425,True,True,True,True
0.85,0.95,0.5,0.25,success_rate,10,34636.36363636364,0.03463636363636364,1.0,0.8435,0.9297900000000001,55589.94170585397,31160.130705527292,1.98,False,True,True,False
0.85,0.95,0.7,0.05,amount,1,34636.36363636364,0.03463636363636364,0.887,0.881,0.96551,49783.7729284975,28516.596852496034,1.7385,True,True,True,True
0.85,0.95,0.7,0.05,amount,3,34636.36363636364,0.03463636363636364,0.887,0.881,0.96551,49743.06960605919,28500.70988446078,1.739,True,True,True,True
0.85,0.95,0.7,0.05,amount,5,34636.36363636364,0.03463636363636364,0.887,0.8805,0.96548,49674.70665175883,28300.72109811838,1.743,True,True,True,True
0.85,0.95,0.7,0.05,amount,10,34636.36363636364,0.03463636363636364,0.89,0.882,0.96554,49457.36366785172,27831.796506274048,1.7485,True,True,True,True
0.85,0.95,0.7,0.05,success_rate,1,34636.36363636364,0.03463636363636364,0.9885,0.8775,0.95051,53614.89792435506,32574.75234538705,1.9735,True,True,True,True
0.85,0.95,0.7,0.05,success_rate,3,34636.36363636364,0.03463636363636364,0.994,0.8745,0.95045,53558.773795740366,31735.826225500434,1.994,True,True,True,True
0.85,0.95,0.7,0.05,success_rate,5,34636.36363636364,0.03463636363636364,0.996,0.8735,0.95031,53649.578133190735,30855.524156682564,2.0125,True,True,True,True
0.85,0.95,0.7,0.05,success_rate,10,34636.36363636364,0.03463636363636364,0.996,0.871,0.94969,53350.57621110586,29581.50248651234,2.108,True,True,True,True
0.85,0.95,0.7,0.1,amount,1,34636.36363636364,0.03463636363636364,0.9125,0.87,0.95821,52098.259634144895,31770.925309827308,1.8465,True,True,True,True
0.85,0.95,0.7,0.1,amount,3,34636.36363636364,0.03463636363636364,0.913,0.8705,0.9582200000000001,52072.605296411275,31069.175855473262,1.85,True,True,True,True
0.85,0.95,0.7,0.1,amount,5,34636.36363636364,0.03463636363636364,0.915,0.871,0.95824,52037.810692328116,30603.68159553945,1.857,True,True,True,True
0.85,0.95,0.7,0.1,amount,10,34636.36363636364,0.03463636363636364,0.9285,0.8775,0.95835,51937.839139063624,29602.84743716235,1.8985,True,True,True,True
0.85,0.95,0.7,0.1,success_rate,1,34636.36363636364,0.03463636363636364,0.9915,0.885,0.9454300000000001,54883.279109007744,34745.55945106831,1.757,True,True,True,True
0.85,0.95,0.7,0.1,success_rate,3,34636.36363636364,0.03463636363636364,0.995,0.8805,0.9453400000000001,54804.900467731844,33273.98107307361,1.798,True,True,True,True
0.85,0.95,0.7,0.1,success_rate,5,34636.36363636364,0.03463636363636364,0.996,0.8755,0.9451900000000001,54733.253081046714,32452.03462556137,1.84,True,True,True,True
0.85,0.95,0.7,0.1,success_rate,10,34636.36363636364,0.03463636363636364,0.997,0.8695,0.94431,54343.10535533393,30523.714134460122,1.921,True,True,True,True
0.85,0.95,0.7,0.15,amount,1,34636.36363636364,0.03463636363636364,0.941,0.8725,0.95289,53253.37942236614,33861.997828781656,1.741,True,True,True,True
0.85,0.95,0.7,0.15,amount,3,34636.36363636364,0.03463636363636364,0.941,0.872,0.95288,53213.28308297566,32935.25880837805,1.752,True,True,True,True
0.85,0.95,0.7,0.15,amount,5,34636.36363636364,0.03463636363636364,0.945,0.875,0.95293,53402.32782848033,32595.107501066333,1.7645,True,True,True,True
0.85,0.95,0.7,0.15,amount,10,34636.36363636364,0.03463636363636364,0.9615,0.8805,0.95288,53191.86480979981,30523.508329309465,1.82,True,True,True,True
0.85,0.95,0.7,0.15,success_rate,1,34636.36363636364,0.03463636363636364,0.993,0.8825,0.9398299999999999,55411.23166902087,35623.38412768977,1.668,True,True,True,True
0.85,0.95,0.7,0.15,success_rate,3,34636.36363636364,0.03463636363636364,0.9955,0.88,0.93978,55206.232439354215,34271.073695263,1.706,True,True,True,True
0.85,0.95,0.7,0.15,success_rate,5,34636.36363636364,0.03463636363636364,0.9965,0.8745,0.9396,55032.563755244846,33131.66884131257,1.759,True,True,True,True
0.85,0.95,0.7,0.15,success_rate,10,34636.36363636364,0.03463636363636364,0.9985,0.8685,0.9389000000000001,54683.349221885364,31319.324076344616,1.857,True,True,True,True
0.85,0.95,0.7,0.2,amount,1,34636.36363636364,0.03463636363636364,0.961,0.875,0.94578,54281.54006353252,34986.08833311875,1.708,True,True,True,True
0.85,0.95,0.7,0.2,amount,3,34636.36363636364,0.03463636363636364,0.961,0.8745,0.94577,54226.10396276589,34069.49985644913,1.72,True,True,True,True
0.85,0.95,0.7,0.2,amount,5,34636.36363636364,0.03463636363636364,0.965,0.8765,0.94578,54187.23983500307,33473.77375952246,1.741,True,True,True,True
0.85,0.95,0.7,0.2,amount,10,34636.36363636364,0.03463636363636364,0.977,0.877,0.9455600000000001,53910.08230228872,31419.446063474206,1.824,True,True,True,True
0.85,0.95,0.7,0.2,success_rate,1,34636.36363636364,0.03463636363636364,0.993,0.876,0.9335999999999999,55849.25357542299,36329.32682258634,1.633,True,True,True,True
0.85,0.95,0.7,0.2,success_rate,3,34636.36363636364,0.03463636363636364,0.9955,0.8755,0.93359,55705.57932026471,34794.14241904619,1.664,True,True,True,True
0.85,0.95,0.7,0.2,success_rate,5,34636.36363636364,0.03463636363636364,0.9965,0.871,0.93347,55382.15160083778,33950.15858261572,1.703,True,True,True,True
0.85,0.95,0.7,0.2,success_rate,10,34636.36363636364,0.03463636363636364,0.999,0.861,0.9326700000000001,54935.481920310005,31778.333487373555,1.8335,True,True,True,True
0.85,0.95,0.7,0.25,amount,1,34636.36363636364,0.03463636363636364,0.9695,0.877,0.94313,54695.291687975616,35912.317178777776,1.6475,True,True,True,True
0.85,0.95,0.7,0.25,amount,3,34636.36363636364,0.03463636363636364,0.9695,0.877,0.94313,54640.11130442475,35103.71778106175,1.6585,True,True,True,True
0.85,0.95,0.7,0.25,amount,5,34636.36363636364,0.03463636363636364,0.975,0.8795,0.9431799999999999,54634.33791743583,34101.84721067836,1.678,True,True,True,True
0.85,0.95,0.7,0.25,amount,10,34636.36363636364,0.03463636363636364,0.986,0.879,0.94293,54517.126116875195,31756.35785243805,1.781,True,True,True,True
0.85,0.95,0.7,0.25,success_rate,1,34636.36363636364,0.03463636363636364,0.9945,0.871,0.9292699999999999,55931.8831168333,36691.3344622568,1.624,True,True,True,True
0.85,0.95,0.7,0.25,success_rate,3,34636.36363636364,0.03463636363636364,0.9965,0.871,0.9292699999999999,55768.84536812428,35287.36920500404,1.6535,True,True,True,True
0.85,0.95,0.7,0.25,success_rate,5,34636.36363636364,0.03463636363636364,0.9965,0.8685,0.92919,55650.2987939413,34398.09782182963,1.687,True,True,True,True
0.85,0.95,0.7,0.25,success_rate,10,34636.36363636364,0.03463636363636364,1.0,0.8575,0.92844,55229.53381330713,31999.47331848504,1.821,True,True,True,True
0.85,0.95,0.8,0.05,amount,1,34636.36363636364,0.03463636363636364,0.891,0.8835,0.9665199999999999,49555.83403746576,28900.131435153944,1.685,True,True,True,True
