target,upper,lower,adj,mode,min_remain,swr_mean,swr_std,success_rate_mean,success_rate_std,funded_ratio_mean,funded_ratio_std,eff_success_mean,eff_success_std,eff_funded_mean,eff_funded_std,median_cew_mean,median_cew_std,p10_cew_mean,p10_cew_std,p10_avg_wd_mean,p10_avg_wd_std,p50_avg_wd_mean,p50_avg_wd_std,p90_avg_wd_mean,p90_avg_wd_std,p90_max_drop_mean,p90_max_drop_std,mean_years_below_floor_mean,mean_years_below_floor_std,init_wd_mean,init_wd_std,n_seeds
0.9,0.9,0.1,0.25,success_rate,5,0.0290444444444444,1.656346649998108e-05,0.9955,0.0,0.99956,0.0,0.8469,0.0005477225575052034,0.9479939999999999,8.38450952650201e-05,51570.37035563409,15.641791556749963,25699.249281454187,32.876143670891544,30030.324857795513,43.31629688653005,90723.38231805994,73.44912678255027,320313.0489124785,67.52997177057533,0.5695901948570122,0.00013313379096180515,1.7201999999999997,0.0018907670401189522,29044.444444444445,16.563466499999624,5
0.9,0.9,0.1,0.25,success_rate,10,0.0290444444444444,1.656346649998108e-05,0.9995,0.0,0.99989,0.0,0.8454,0.0005477225575051706,0.9468799999999999,0.00012942179105540733,51102.95247544239,30.93824944339735,25136.459158215843,30.901028524982166,28973.041568402223,2.6237190155070205,83323.10799772709,99.30264313024583,279718.1369107152,199.74832239782447,0.5498626578729813,0.00039751146538788374,1.8126000000000002,0.006570768600399706,29044.444444444445,16.563466499999624,5
0.9,0.9,0.2,0.05,amount,1,0.0290444444444444,1.656346649998108e-05,0.8875,0.0003535533905932986,0.973378,5.21536192416102e-05,0.8873999999999999,0.0005477225575052034,0.972512,4.604345773287905e-05,43894.254133694805,29.912724956624672,4.18709908186479e-09,3.287717769208065e-23,28330.188141335686,20.970253285909994,81793.04563206295,123.92596238705829,293692.718834472,69.67035314833414,1.0,0.0,1.3897,0.002167948338867883,29044.444444444445,16.563466499999624,5
0.9,0.9,0.2,0.05,amount,3,0.0290444444444444,1.656346649998108e-05,0.8875,0.0003535533905932986,0.973378,5.21536192416102e-05,0.8873999999999999,0.0005477225575052034,0.972512,4.604345773287905e-05,43859.133760730205,24.640985215638263,4.18709908186479e-09,3.287717769208065e-23,28205.846445034073,13.890580527395239,79121.30691988458,20.853580687384348,272295.264699672,54.959159650037165,1.0,0.0,1.3897,0.002167948338867883,29044.444444444445,16.563466499999624,5
0.9,0.9,0.2,0.05,amount,5,0.0290444444444444,1.656346649998108e-05,0.8879999999999999,0.0003535533905932921,0.9733880000000001,5.2153619241596355e-05,0.8875,0.0003535533905932986,0.972512,4.604345773287905e-05,43797.77666919912,16.1808965117285,4.187099081864789e-09,3.288758186249681e-23,28046.39688831209,10.227932830484624,76743.50255525358,5.742686821518583,259657.46108092862,7.910049342889932,1.0,0.0,1.3901,0.0021908902300206328,29044.444444444445,16.563466499999624,5
0.9,0.9,0.2,0.05,amount,10,0.0290444444444444,1.656346649998108e-05,0.8919,0.0005477225575051706,0.9735400000000001,4.472135954998673e-05,0.8909,0.000547722557505115,0.972596,4.335896677735573e-05,43649.509965801706,18.855863240537374,4.187099081864858e-09,3.60559669817472e-24,27901.18145742885,14.897614080659464,71100.37898730082,59.02356785164459,226627.82035316768,11.877987866030322,1.0,0.0,1.3873000000000002,0.00216794833886788,29044.444444444445,16.563466499999624,5
0.9,0.9,0.2,0.05,success_rate,1,0.0290444444444444,1.656346649998108e-05,0.992,0.0,0.9995,0.0,0.9014,0.0004183300132670771,0.9640340000000001,7.40270220933429e-05,47857.47529963342,51.5574637904144,26867.738030240133,23.669751875950084,30886.521880242624,30.588769998538087,109011.0832412604,205.29549565185374,425203.81237516634,263.2733882352547,0.3972497656414507,0.0009099427922546605,1.4279,0.00383079626187557,29044.444444444445,16.563466499999624,5
0.9,0.9,0.2,0.05,success_rate,3,0.0290444444444444,1.656346649998108e-05,0.9955,0.0,0.99957,0.0,0.8962,0.0002738612787525495,0.9639300000000001,7.348469228350635e-05,47797.19816041972,49.98379941398501,26474.55421605783,56.63951205219969,30004.66290497745,3.7444974118198053,100686.4762866785,72.63366659427031,386246.55510697176,180.2440030543329,0.5055618923525751,0.0005484391669345895,1.4687000000000001,0.0037349698793965537,29044.444444444445,16.563466499999624,5
0.9,0.9,0.2,0.05,success_rate,5,0.0290444444444444,1.656346649998108e-05,0.9964999999999999,0.0,0.9996,0.0,0.8924,0.00041833001326699337,0.9636760000000001,7.700649323270262e-05,47706.72807927641,39.27398216888284,26438.37470830069,123.67705413424349,29550.143369859306,32.15949437213495,95126.69698493488,62.384659672939236,354829.1706955667,831.6339973436565,0.4490186001853516,6.31062009024386e-05,1.4861,0.004449719092257472,29044.444444444445,16.563466499999624,5
0.9,0.9,0.2,0.05,success_rate,10,0.0290444444444444,1.656346649998108e-05,0.9964999999999999,0.0,0.9996,0.0,0.8897,0.0005700877125495604,0.9628119999999999,7.155417527999093e-05,47280.849328936936,37.56033668804454,26119.21787117336,11.972375168386783,28676.24263380274,11.26538019371028,85670.3920482455,49.33755596882484,300195.66794813937,667.0921425453067,0.4265875534492162,0.00046708979867596647,1.5489000000000002,0.003830796261875603,29044.444444444445,16.563466499999624,5
0.9,0.9,0.2,0.1,amount,1,0.0290444444444444,1.656346649998108e-05,0.8785000000000001,0.0003535533905932577,0.980902,5.585696017500032e-05,0.8684000000000001,0.0004183300132670556,0.9701040000000001,5.6833088953523295e-05,46784.13739741669,17.39839331820638,8.457940145364991e-09,3.0166586291660363e-23,28742.785812125927,68.09886266683161,93879.404991466,34.87451480922946,353383.9164142162,211.80754682408252,1.0,0.0,1.5223,0.0027973201461398665,29044.444444444445,16.563466499999624,5
0.9,0.9,0.2,0.1,amount,3,0.0290444444444444,1.656346649998108e-05,0.8789999999999999,0.0003535533905932414,0.980912,5.5856960175101607e-05,0.8688,0.00044721359549999476,0.970112,5.495452665609092e-05,46739.50598391415,15.61201406655333,8.457940145364991e-09,2.993891068787438e-23,28656.524869882433,10.254525486586259,90562.01743241181,78.62823688072032,332371.7058490556,93.30717401167783,1.0,0.0,1.5234999999999999,0.0027156951228001444,29044.444444444445,16.563466499999624,5
0.9,0.9,0.2,0.1,amount,5,0.0290444444444444,1.656346649998108e-05,0.8839,0.0005477225575051706,0.981028,6.0166435825921365e-05,0.8724999999999999,0.0005000000000000039,0.970186,5.89915248150101e-05,46776.94322593431,24.158334365030832,8.457940145365036e-09,3.8265485999486644e-23,28465.476979079423,34.87685100009353,87147.78859141716,100.6841316672173,314275.3322928292,53.47831706598656,1.0,0.0,1.5249,0.002747726332806828,29044.444444444445,16.563466499999624,5
0.9,0.9,0.2,0.1,amount,10,0.0290444444444444,1.656346649998108e-05,0.8996000000000001,0.0011937336386313787,0.981598,5.1672042731046094e-05,0.8792,0.000570087712549617,0.9702719999999999,8.228000972287602e-05,46881.479931926464,18.788565587994228,10853.228844665902,6185.84550309959,27939.495329273013,9.566079565275386,80556.27644777914,71.69489690857674,271427.5677554445,69.50901052973418,0.3338464491141929,0.37444453298051295,1.535,0.004486089611231549,29044.444444444445,16.563466499999624,5
0.9,0.9,0.2,0.1,success_rate,1,0.0290444444444444,1.656346649998108e-05,0.9935,0.0,0.99963,0.0,0.8942,0.0002738612787525495,0.958348,7.949842765740374e-05,49852.90587804161,34.774768266307305,26897.444347733872,4.485336002603571,31880.146466545928,10.88040110756258,105981.50714222927,55.63491859078223,403604.08269650035,719.1267905408183,0.42212672975306764,0.0016258814548241575,1.4261,0.005272570530585607,29044.444444444445,16.563466499999624,5
0.9,0.9,0.2,0.1,success_rate,3,0.0290444444444444,1.656346649998108e-05,0.9960000000000001,0.0,0.99968,0.0,0.8920999999999999,0.0002236067977499626,0.958306,7.668115805069732e-05,49710.15005896147,38.21462444562151,26652.46534103389,4.18958482484341,31009.788968553778,8.19443448541447,99553.96157271598,126.71674391568115,366598.99076703505,410.62933226355386,0.5421849085568093,0.0003184370275431605,1.4767,0.005069516742254632,29044.444444444445,16.563466499999624,5
0.9,0.9,0.2,0.1,success_rate,5,0.0290444444444444,1.656346649998108e-05,0.9970000000000001,0.0,0.99971,0.0,0.8862,0.0009746794344809148,0.958062,6.016643582593954e-05,49605.02188187294,30.769385483447365,26673.569894690718,2.4861627338532255,30247.782736305624,52.93651454683117,94332.96027423123,110.2145897004642,337457.9210563812,440.0031266552805,0.49934068928356623,0.0001244663004588988,1.5082,0.004221966366516844,29044.444444444445,16.563466499999624,5
0.9,0.9,0.2,0.1,success_rate,10,0.0290444444444444,1.656346649998108e-05,0.9970000000000001,0.0,0.99971,0.0,0.8805,0.0003535533905932577,0.957086,7.700649323270262e-05,49118.646089579175,31.527921681483157,26144.611882257926,14.230487770028791,28829.92452384354,3.6441024587557935,85075.1346146409,162.944830309016,289773.7218630182,299.98583951043696,0.44196670481647715,0.00020297321086720131,1.5784,0.005672301120356703,29044.444444444445,16.563466499999624,5
0.9,0.9,0.2,0.15,amount,1,0.0290444444444444,1.656346649998108e-05,0.8974,0.0005477225575052034,0.989092,9.65401470891697e-05,0.8685,0.0003535533905932414,0.9686819999999999,6.572670690063563e-05,48241.690407170085,32.190088784485,8.457940145367162e-09,3.197243003089852e-23,29252.425665736788,19.425421569936592,96743.31624516423,28.40864203074923,365085.1990472612,301.4173207571795,1.0,0.0,1.5508000000000002,0.002138924963620779,29044.444444444445,16.563466499999624,5
0.9,0.9,0.2,0.15,amount,3,0.0290444444444444,1.656346649998108e-05,0.8987999999999999,0.0007582875444051354,0.98912,0.00010074720839803447,0.8691000000000001,0.00022360679775004278,0.9686939999999999,6.949820141557693e-05,48196.10145967448,30.088390658260135,8.457940145367284e-09,7.346090381104272e-23,29009.98227998529,1.53482857044375,93354.74557454154,167.6733728088671,345573.13612317777,126.36178944751532,1.0,0.0,1.5568000000000002,0.002138924963620861,29044.444444444445,16.563466499999624,5
0.9,0.9,0.2,0.15,amount,5,0.0290444444444444,1.656346649998108e-05,0.9027000000000001,0.0009746794344808544,0.9892199999999999,0.00010074720839803447,0.8679,0.000547722557505177,0.96865,4.5825756949581516e-05,48199.49872793148,12.072708855518686,11247.905148950682,1385.101377523747,28838.21583628707,4.082279505888005,90491.1001048871,165.30845413804406,326655.4429349842,270.6909700215489,0.14748833505903702,0.0009441588636019243,1.5686,0.0031898275815473117,29044.444444444445,16.563466499999624,5
0.9,0.9,0.2,0.15,amount,10,0.0290444444444444,1.656346649998108e-05,0.9292,0.0009746794344809296,0.9901099999999999,0.00010074720839805203,0.8795999999999999,0.00022360679775004278,0.9685220000000001,6.572670690062613e-05,48568.03988857065,24.788915008062805,21561.594730024324,150.6579019994573,28392.708044113813,2.6322568701637272,82879.20912001967,18.764587683752907,285217.0072986274,14.964014799298784,0.13413295295629707,0.00012151019164984153,1.5964,0.002859195691099189,29044.444444444445,16.563466499999624,5
0.9,0.9,0.2,0.15,success_rate,1,0.0290444444444444,1.656346649998108e-05,0.9938,0.0004472135954999645,0.9996600000000001,4.472135954998466e-05,0.8929,0.000547722557505115,0.956114,0.00012401612798340516,50903.5559450599,16.88853807337722,26943.920512835273,8.156814399623665,32075.148498389113,0.2882787519964135,103398.06404841269,107.37097427037354,390350.94947924034,414.37648640547314,0.45073431195181907,0.0015281119303046336,1.3923999999999999,0.004335896677735792,29044.444444444445,16.563466499999624,5
0.9,0.9,0.2,0.15,success_rate,3,0.0290444444444444,1.656346649998108e-05,0.9959,0.00022360679774995434,0.9997020000000001,4.0249223595024054e-05,0.8879999999999999,0.0003535533905932921,0.956016,0.0001213672113875981,50706.98453101467,18.020469075097203,26731.06439070451,3.5929112867407347,31329.769705012695,40.31677677267732,98202.65647008919,66.4270761031929,355461.99903886527,449.1455175537246,0.5569739690198771,0.00031515174601772915,1.4516,0.004865696250281213,29044.444444444445,16.563466499999624,5
0.9,0.9,0.2,0.15,success_rate,5,0.0290444444444444,1.656346649998108e-05,0.9968999999999999,0.00022360679774995434,0.9997320000000001,4.0249223595024054e-05,0.8785999999999999,0.0005477225575052139,0.955616,0.0001277888884058622,50530.644238836,37.57464023429711,26504.613838459038,50.48773354058518,30583.768647501834,23.158024415801968,93156.01817762465,90.9697438069674,333980.0275840182,330.5405819371258,0.5190237316756083,0.0003746348596262063,1.4927,0.004424364361125863,29044.444444444445,16.563466499999624,5
0.9,0.9,0.2,0.15,success_rate,10,0.0290444444444444,1.656346649998108e-05,0.9974000000000001,0.0002236067977500102,0.9997820000000001,4.0249223595024054e-05,0.8714999999999999,0.0003535533905932921,0.9544039999999999,0.0001213672113876497,49994.59883889322,20.811282973787765,25962.827614713486,79.89166490131726,29198.566912272752,10.040990476267766,84265.04657853811,135.22667753391997,287958.01974752254,232.51914368203532,0.4655372398773216,0.0014422580816388611,1.5852,0.005484067833278456,29044.444444444445,16.563466499999624,5
0.9,0.9,0.2,0.2,amount,1,0.0290444444444444,1.656346649998108e-05,0.9196,0.0014747881203752346,0.993266,6.503845016602328e-05,0.8699999999999999,0.0009354143466934713,0.9670919999999998,6.41872261435044e-05,49371.04106508681,11.815997111423224,17181.419537133366,301.77956756422884,29871.91716880916,34.94376958830884,97624.39788219857,46.12326703345053,365122.9099871152,243.11198831582934,0.1769261643028012,0.0002182728580113555,1.5363,0.0034205262752973896,29044.444444444445,16.563466499999624,5
0.9,0.9,0.2,0.2,amount,3,0.0290444444444444,1.656346649998108e-05,0.9198999999999999,0.000821583836257765,0.9932719999999999,5.167204273104023e-05,0.8695999999999999,0.0007416198487094949,0.967084,6.188699378709572e-05,49300.39803630069,10.056890198964933,17154.00938867584,24.252877256759277,29627.69013797359,49.525470013665434,94226.15319008718,119.0979062776879,345049.40840908454,598.6447282507476,0.1819190125253993,0.0007068085030384695,1.5452,0.0033090784215548943,29044.444444444445,16.563466499999624,5
0.9,0.9,0.2,0.2,amount,5,0.0290444444444444,1.656346649998108e-05,0.9277000000000001,0.0006708203932499747,0.99346,4.4721359549928805e-05,0.8733000000000001,0.0007582875444051921,0.9671199999999999,5.787918451396725e-05,49381.88424509552,4.806578798250486,19461.034963998613,54.132862031602166,29342.797181818856,38.78424649848889,91112.24965916194,76.37421064859596,326820.5270676723,101.19037264681702,0.18031926749990268,5.329727718213794e-05,1.5565,0.003921096785339523,29044.444444444445,16.563466499999624,5
0.9,0.9,0.2,0.2,amount,10,0.0290444444444444,1.656346649998108e-05,0.954,0.0,0.994366,8.944271910008104e-06,0.8769,0.0006519202405202646,0.9666219999999999,6.760177512458888e-05,49553.95198109683,21.662760207131576,23373.86055128098,22.717798664758757,28461.3671781385,3.3717936314622157,83365.97842194799,100.6020444340751,284385.0060321839,49.67258340667872,0.174682588800258,0.00022551107541662484,1.6326,0.002329162939770398,29044.444444444445,16.563466499999624,5
0.9,0.9,0.2,0.2,success_rate,1,0.0290444444444444,1.656346649998108e-05,0.9934000000000001,0.0002236067977500102,0.9996179999999999,4.472135954991639e-06,0.8865000000000001,0.00035355339059324465,0.952824,0.00011260550608208953,51509.896748446394,25.53296825996204,26744.540573741997,0.4878253975755801,32119.672644870076,3.8187856644832285,101777.61907507207,90.5914447724407,380383.94730310503,295.71971406484727,0.4660484044353449,0.0010771812497110066,1.4113,0.00456344168364176,29044.444444444445,16.563466499999624,5
0.9,0.9,0.2,0.2,success_rate,3,0.0290444444444444,1.656346649998108e-05,0.9960000000000001,0.0,0.9996699999999998,0.0,0.885,0.0003535533905932806,0.9527939999999999,0.00011260550608209706,51278.48927854815,16.11350978975569,26742.945745707075,9.936699334572271,31327.45375655937,30.5065160559916,96629.40539914704,47.94643463821076,346304.1717487456,740.097283846912,0.5695948125019676,0.002462319150663444,1.4707000000000001,0.00430987238790198,29044.444444444445,16.563466499999624,5
0.9,0.9,0.2,0.2,success_rate,5,0.0290444444444444,1.656346649998108e-05,0.9960000000000001,0.0,0.9996699999999998,0.0,0.8729000000000001,0.0006519202405202857,0.9523680000000001,0.00010034938963442562,51082.44863056841,12.963504972992425,26583.970543057534,23.770395586276223,30726.651293612762,10.552824863971022,92254.32843383553,65.79441162542328,329286.0998889735,297.5009211815583,0.5272866311650682,0.0003614204396370691,1.5226,0.004021815510438066,29044.444444444445,16.563466499999624,5
0.9,0.9,0.2,0.2,success_rate,10,0.0290444444444444,1.656346649998108e-05,0.9981,0.00022360679775004278,0.9998319999999999,4.472135955016465e-06,0.8667999999999999,0.0007582875444051136,0.9512919999999999,8.52642949891865e-05,50590.95594942843,31.019152792569734,25909.770799859885,21.982708387336054,29395.270143801776,0.5118424479861325,83642.81546007737,95.06856669607286,283788.09354227904,206.78996511477004,0.4756660753718111,0.0006136577451865664,1.6176000000000001,0.003170173496829401,29044.444444444445,16.563466499999624,5
0.9,0.9,0.2,0.25,amount,1,0.0290444444444444,1.656346649998108e-05,0.9385999999999999,0.00022360679774995434,0.995776,8.944271910008104e-06,0.8722,0.0002738612787525774,0.9655060000000001,0.00011523888232711804,50192.418714461644,12.574024016804492,20401.659640363818,77.78768266849103,30544.977303674583,46.89824590391052,98258.44851088212,76.70600353026056,361887.4051397129,251.45014568758435,0.2124687273736277,0.00020798263742254094,1.5063,0.005032395056034479,29044.444444444445,16.563466499999624,5
0.9,0.9,0.2,0.25,amount,3,0.0290444444444444,1.656346649998108e-05,0.9400999999999999,0.0002236067977500102,0.995806,8.944271910008104e-06,0.8708,0.0004472135954999658,0.9654780000000001,0.00011924764148609104,50155.12674962416,20.323895372103763,20628.22563176805,235.73136265368996,30049.528050107292,33.00869136811744,94117.31895265248,86.94212732055026,341770.38129382953,136.65897610585276,0.22227204561108738,4.800333864882714e-05,1.5252,0.004957317823178191,29044.444444444445,16.563466499999624,5
0.9,0.9,0.2,0.25,amount,5,0.0290444444444444,1.656346649998108e-05,0.951,0.0011180339887499082,0.9960720000000001,4.0249223595024054e-05,0.8711,0.0006519202405202585,0.9653780000000001,0.00011077003204837167,50185.40145191484,16.061355693663824,22742.448716261395,191.27578317020027,29670.93475191165,24.67151837445894,91035.15279930217,134.20414203961462,323578.23527639534,151.78490868337008,0.22092449733752942,4.2919633462039056e-05,1.5531000000000001,0.0037483329627982145,29044.444444444445,16.563466499999624,5
0.9,0.9,0.2,0.25,amount,10,0.0290444444444444,1.656346649998108e-05,0.9743999999999999,0.0002236067977500102,0.996842,1.788854382001621e-05,0.8753,0.00044721359549999476,0.964724,8.142481194328261e-05,50323.38346870337,14.80040777042085,24562.2724337177,4.199678493799042,28550.028879470123,9.843115913538698,83013.51213943017,110.38304764067122,281029.66338782693,47.44750448222852,0.20533976365420564,0.0003243195172159441,1.6316,0.004335896677735739,29044.444444444445,16.563466499999624,5
0.9,0.9,0.2,0.25,success_rate,1,0.0290444444444444,1.656346649998108e-05,0.993,0.0,0.99961,0.0,0.8843,0.0002738612787525495,0.9513020000000001,8.75785361832953e-05,51983.294487249674,40.30589046022692,26697.317606370423,0.6078614221159753,31901.79446000057,32.81714297694406,99930.09987999348,110.68361764891876,372350.0475196205,429.4696225592683,0.4740926400618334,0.0007548703157783321,1.4239000000000002,0.003731621631409061,29044.444444444445,16.563466499999624,5
0.9,0.9,0.2,0.25,success_rate,3,0.0290444444444444,1.656346649998108e-05,0.9960000000000001,0.0,0.9996699999999998,0.0,0.8815999999999999,0.00022360679775004278,0.951248,8.378544026257508e-05,51669.70184170952,19.572648024153413,26666.687359661322,29.187387488970238,31384.154582974163,7.841928473026274,95108.11023650807,47.663293389856655,335946.0172966878,206.21567285228312,0.5881668712255579,6.449307064194879e-05,1.4780000000000002,0.003517811819867599,29044.444444444445,16.563466499999624,5
0.9,0.9,0.2,0.25,success_rate,5,0.0290444444444444,1.656346649998108e-05,0.9960000000000001,0.0,0.9996699999999998,0.0,0.8709,0.00022360679774994607,0.950812,8.757853618319151e-05,51463.10858841441,10.707667542498191,26547.53516699499,3.440212672400771,30720.041944275104,39.083387409402654,90959.84330766255,46.03628535337787,319317.303354222,259.4945595165091,0.5334152005825936,0.0012847970355059708,1.5356999999999998,0.0036331804249169542,29044.444444444445,16.563466499999624,5
0.9,0.9,0.2,0.25,success_rate,10,0.0290444444444444,1.656346649998108e-05,1.0,0.0,1.0,0.0,0.8622,0.00044721359550001314,0.949442,8.526429498915938e-05,50985.70617944533,28.761474198621375,25897.036447724084,44.114772341217105,29561.84846842456,22.11310912581687,83568.90435757741,134.58646202444544,278958.6924051664,140.23524765265182,0.4951105366450356,0.0005674526949939945,1.6454999999999997,0.0035707142142714704,29044.444444444445,16.563466499999624,5
0.9,0.9,0.5,0.05,amount,1,0.0290444444444444,1.656346649998108e-05,0.9135,0.0003535533905932986,0.9795320000000001,3.563705936241736e-05,0.9109999999999999,0.0003535533905932414,0.9769120000000001,4.086563348340929e-05,43838.93177578661,22.31385918662081,25012.166551922208,66.99277806693725,28749.154877261702,29.96068980965683,82036.59815191977,31.471045517066763,293796.9264624758,71.21329842902158,0.0418082994955022,8.129278933539112e-05,1.1747,0.0018574175621006985,29044.444444444445,16.563466499999624,5
0.9,0.9,0.5,0.05,amount,3,0.0290444444444444,1.656346649998108e-05,0.9138999999999999,0.0005477225575051706,0.9795400000000001,3.316624790355055e-05,0.9114000000000001,0.0005477225575052034,0.97692,3.741657386774902e-05,43815.975797179606,22.952605412250517,24981.815085681537,74.70263720939991,28710.12195303878,4.65715668910537,79225.66663753732,59.44598111679511,273809.25331515673,114.48926820619478,0.04312284146712594,0.0002484067290717163,1.1743000000000001,0.0016807736313972012,29044.444444444445,16.563466499999624,5
0.9,0.9,0.5,0.05,amount,5,0.0290444444444444,1.656346649998108e-05,0.9153,0.0007582875444051621,0.9795679999999999,3.114482300477678e-05,0.9128000000000001,0.0007582875444051354,0.9769479999999999,3.420526275299131e-05,43810.113029089036,12.019554160493596,25226.429483939242,158.11834522065317,28336.95506259534,84.13347032110678,76767.12772918904,19.3896556362523,260654.894021784,93.42795492840045,0.043757748545111774,4.7544860788092786e-05,1.1733,0.0016807736313972361,29044.444444444445,16.563466499999624,5
0.9,0.9,0.5,0.05,amount,10,0.0290444444444444,1.656346649998108e-05,0.9182,0.0002738612787525495,0.9796900000000001,3.3166247903596584e-05,0.9147000000000001,0.0002738612787525774,0.977042,4.0865633483375615e-05,43622.59887835478,23.574921256992404,25374.254049783125,10.415113236924867,27868.022682200077,24.42875441771975,71097.13420099838,61.59207186948658,226627.82035316768,11.877987866030322,0.04399893326240602,7.90831658351556e-05,1.1738,0.0022248595461286194,29044.444444444445,16.563466499999624,5
0.9,0.9,0.5,0.05,success_rate,1,0.0290444444444444,1.656346649998108e-05,0.992,0.0,0.9995,0.0,0.9127000000000001,0.0002738612787525774,0.965978,8.105553651667843e-05,47871.22366252799,42.390192464732465,27235.46179301176,35.542912480409385,32322.66856863535,32.194545569383024,109416.78542757093,27.573665174069326,426711.6233235768,623.7074967862726,0.3530656477454501,0.0007923368197316415,1.2688,0.0037516662964608297,29044.444444444445,16.563466499999624,5
0.9,0.9,0.5,0.05,success_rate,3,0.0290444444444444,1.656346649998108e-05,0.9955,0.0,0.99957,0.0,0.9126,0.00022360679774997814,0.9659760000000001,7.893034904272824e-05,47831.69253907718,32.07810190907565,27221.519986311825,28.14067869620098,30851.48461110334,21.145007475719243,101071.50798112656,289.7433425561588,386172.20887790195,180.19857155489478,0.47220200677853763,0.0006725834162096575,1.3014,0.003489269264473493,29044.444444444445,16.563466499999624,5
0.9,0.9,0.5,0.05,success_rate,5,0.0290444444444444,1.656346649998108e-05,0.9964999999999999,0.0,0.9996,0.0,0.9071999999999999,0.0002738612787525563,0.96577,8.336666000261387e-05,47749.3275112267,32.10186627061792,27092.4929306914,18.36806829084699,30032.418743167847,1.1326304928821647,95456.1206226722,63.91234225225737,356519.1402940968,167.885252633546,0.43132216578651833,0.0007145864223394273,1.3152000000000001,0.004563441683641844,29044.444444444445,16.563466499999624,5
0.9,0.9,0.5,0.05,success_rate,10,0.0290444444444444,1.656346649998108e-05,0.9964999999999999,0.0,0.9996,0.0,0.9061999999999999,0.0002738612787525495,0.9651379999999999,8.408329203829311e-05,47372.802780618746,41.98859417132021,26670.578716276137,10.96564154237147,29040.102576154146,9.642296239490436,85748.39543816456,46.41918669468297,301783.20619275357,37.44426637662285,0.4023089662352374,0.0003836819452639133,1.3688,0.0046178999556076,29044.444444444445,16.563466499999624,5
0.9,0.9,0.5,0.1,amount,1,0.0290444444444444,1.656346649998108e-05,0.9259999999999999,0.0,0.9887219999999999,1.0954451150061915e-05,0.9031,0.00022360679774995434,0.972978,0.00010733126291998554,46980.1355456273,21.648165008932775,23616.935211657867,60.435537318095164,29809.30927335883,49.73299401873311,94119.11777635624,144.74716845242753,353686.07756966684,116.32897590997078,0.08429588872252122,2.5513503003929517e-06,1.291,0.005590169943749578,29044.444444444445,16.563466499999624,5
0.9,0.9,0.5,0.1,amount,3,0.0290444444444444,1.656346649998108e-05,0.9259999999999999,0.0,0.9887219999999999,1.0954451150061915e-05,0.9031,0.00022360679774995434,0.972978,0.00010733126291998554,46948.62226825826,15.387189444931348,23592.196579106727,54.497013891211786,29475.51338909314,130.57437901430106,91050.11996727216,72.0026024791312,332868.7331058189,39.48715391879738,0.08614480810237977,9.730380517084584e-05,1.2957,0.005142956348249558,29044.444444444445,16.563466499999624,5
0.9,0.9,0.5,0.1,amount,5,0.0290444444444444,1.656346649998108e-05,0.9284000000000001,0.00022360679774995434,0.98878,1.4142135623750001e-05,0.9040000000000001,0.0,0.972996,0.00010285912696502493,47022.396747000246,38.367200274790164,23660.66462790334,5.223402998035453,29295.430644400523,39.648878842724734,87698.13307224706,233.2401976031177,315186.64533212845,103.35523977437234,0.08659490260621763,0.0001368452179936617,1.2993000000000001,0.004919349550499603,29044.444444444445,16.563466499999624,5
0.9,0.9,0.5,0.1,amount,10,0.0290444444444444,1.656346649998108e-05,0.9360000000000002,0.0,0.9891359999999999,8.94427191001069e-06,0.9065999999999999,0.0002236067977500102,0.97302,0.00011180339887497717,46968.32843740856,25.442642598142303,24130.446340930815,11.609806110233942,28555.062885005067,17.974638284668885,80819.28647282903,41.4234364848704,272236.18278071395,107.17698882548915,0.08589041542996886,0.00012455350657483794,1.3151,0.006484597134749396,29044.444444444445,16.563466499999624,5
0.9,0.9,0.5,0.1,success_rate,1,0.0290444444444444,1.656346649998108e-05,0.994,0.0,0.9997200000000002,0.0,0.9065,0.0,0.959614,0.0001295376393176597,49747.98998005949,42.29118231676493,27387.725379055068,22.536423899096203,32972.59605497613,32.5938026986498,106380.29986859081,132.7104542750165,403725.320073421,760.254081856502,0.36957756840338973,0.0005765133396384256,1.2092,0.0034749100707788336,29044.444444444445,16.563466499999624,5
0.9,0.9,0.5,0.1,success_rate,3,0.0290444444444444,1.656346649998108e-05,0.9964999999999999,0.0,0.99977,0.0,0.9054,0.00022360679774995434,0.959592,0.00013330416347586885,49647.532490379774,23.193567457367216,27406.944085365532,4.324940825086073,32300.413344975474,22.88587232173765,100536.60635018088,151.951869788839,366330.57896562974,353.584190937064,0.514730856537079,0.0004618703804006323,1.2463000000000002,0.0032710854467591587,29044.444444444445,16.563466499999624,5
0.9,0.9,0.5,0.1,success_rate,5,0.0290444444444444,1.656346649998108e-05,0.9975000000000002,0.0,0.9998000000000001,0.0,0.9013,0.0004472135954999645,0.9593820000000001,0.00013330416347587406,49599.19514399075,18.84739915654504,27303.124483870204,21.33785535074678,31385.874375905376,67.35543132406487,94815.99224385634,51.672030983178146,339534.173054612,334.3326719324715,0.4588542746330024,2.8063936319777617e-05,1.2827,0.0034749100707788237,29044.444444444445,16.563466499999624,5
