target,upper,lower,adj,mode,min_remain,swr,success_rate,eff_success,eff_funded,median_cew,p10_avg_wd,init_wd,alloc,years,with_cfs,floor,env
0.8,0.99,0.5,0.15,amount,1,0.04573913043478261,0.9165,0.878,0.96515,56639.83118904517,35929.87595049032,45739.13043478261,balanced_25_65_10,30,False,0.5,balanced_25_65_10|y30|cf0|fl0.50
0.8,0.99,0.5,0.15,amount,3,0.04573913043478261,0.917,0.877,0.9651166666666666,56420.65652381887,35766.93670407687,45739.13043478261,balanced_25_65_10,30,False,0.5,balanced_25_65_10|y30|cf0|fl0.50
0.8,0.99,0.5,0.15,amount,5,0.04573913043478261,0.922,0.877,0.9649833333333333,56022.77356701602,35363.365919608965,45739.13043478261,balanced_25_65_10,30,False,0.5,balanced_25_65_10|y30|cf0|fl0.50
0.8,0.99,0.5,0.15,amount,10,0.04573913043478261,0.9425,0.8705,0.9631833333333333,54642.35558978627,34290.681346368496,45739.13043478261,balanced_25_65_10,30,False,0.5,balanced_25_65_10|y30|cf0|fl0.50
0.8,0.99,0.5,0.15,success_rate,1,0.04573913043478261,0.9935,0.88,0.9517166666666667,58809.05607016276,37660.80136951027,45739.13043478261,balanced_25_65_10,30,False,0.5,balanced_25_65_10|y30|cf0|fl0.50
0.8,0.99,0.5,0.15,success_rate,3,0.04573913043478261,0.994,0.873,0.9514833333333333,58291.27804516426,36317.311512584616,45739.13043478261,balanced_25_65_10,30,False,0.5,balanced_25_65_10|y30|cf0|fl0.50
0.8,0.99,0.5,0.2,amount,1,0.04573913043478261,0.942,0.885,0.9621333333333333,57212.19794898553,36448.98974315336,45739.13043478261,balanced_25_65_10,30,False,0.5,balanced_25_65_10|y30|cf0|fl0.50
0.8,0.99,0.5,0.2,amount,3,0.04573913043478261,0.9425,0.8845,0.9621166666666666,56981.013561496104,35982.06774140437,45739.13043478261,balanced_25_65_10,30,False,0.5,balanced_25_65_10|y30|cf0|fl0.50
0.8,0.99,0.5,0.2,amount,5,0.04573913043478261,0.946,0.877,0.9617,56576.793854262636,35349.668333464484,45739.13043478261,balanced_25_65_10,30,False,0.5,balanced_25_65_10|y30|cf0|fl0.50
0.8,0.99,0.5,0.2,amount,10,0.04573913043478261,0.9675,0.869,0.9593666666666667,54988.08148759323,33919.62806286465,45739.13043478261,balanced_25_65_10,30,False,0.5,balanced_25_65_10|y30|cf0|fl0.50
0.8,0.99,0.5,0.2,success_rate,1,0.04573913043478261,0.9935,0.881,0.9506333333333333,59100.50151751164,37992.81472075044,45739.13043478261,balanced_25_65_10,30,False,0.5,balanced_25_65_10|y30|cf0|fl0.50
0.8,0.99,0.5,0.25,amount,1,0.04573913043478261,0.9585,0.884,0.9589333333333334,57729.27327948155,37163.28028412891,45739.13043478261,balanced_25_65_10,30,False,0.5,balanced_25_65_10|y30|cf0|fl0.50
0.8,0.99,0.5,0.25,amount,3,0.04573913043478261,0.959,0.883,0.9589,57439.36102279209,36157.42292685866,45739.13043478261,balanced_25_65_10,30,False,0.5,balanced_25_65_10|y30|cf0|fl0.50
0.8,0.99,0.5,0.25,amount,5,0.04573913043478261,0.9645,0.881,0.9587333333333333,57093.10737737508,35332.93203954066,45739.13043478261,balanced_25_65_10,30,False,0.5,balanced_25_65_10|y30|cf0|fl0.50
0.8,0.99,0.5,0.25,amount,10,0.04573913043478261,0.98,0.8635,0.9555999999999999,55226.067297714704,33661.25655704596,45739.13043478261,balanced_25_65_10,30,False,0.5,balanced_25_65_10|y30|cf0|fl0.50
0.8,0.99,0.7,0.05,amount,1,0.04573913043478261,0.859,0.8585,0.9665166666666667,53529.960908875655,35064.629195887006,45739.13043478261,balanced_25_65_10,30,False,0.5,balanced_25_65_10|y30|cf0|fl0.50
0.8,0.99,0.7,0.05,amount,3,0.04573913043478261,0.8595,0.859,0.9665333333333334,53414.190580998904,35060.456248407674,45739.13043478261,balanced_25_65_10,30,False,0.5,balanced_25_65_10|y30|cf0|fl0.50
0.8,0.99,0.7,0.05,amount,5,0.04573913043478261,0.86,0.8595,0.9665499999999999,53167.9343741317,34996.708118670824,45739.13043478261,balanced_25_65_10,30,False,0.5,balanced_25_65_10|y30|cf0|fl0.50
0.8,0.99,0.7,0.05,amount,10,0.04573913043478261,0.865,0.8635,0.9669,51902.51573149595,34942.94953829,45739.13043478261,balanced_25_65_10,30,False,0.5,balanced_25_65_10|y30|cf0|fl0.50
0.8,0.99,0.7,0.05,success_rate,1,0.04573913043478261,0.99,0.8685,0.9554166666666666,57860.723674197856,36486.96936155804,45739.13043478261,balanced_25_65_10,30,False,0.5,balanced_25_65_10|y30|cf0|fl0.50
0.8,0.99,0.7,0.05,success_rate,3,0.04573913043478261,0.9925,0.8605,0.95515,57590.55005159018,35924.78498156709,45739.13043478261,balanced_25_65_10,30,False,0.5,balanced_25_65_10|y30|cf0|fl0.50
0.8,0.99,0.7,0.05,success_rate,5,0.04573913043478261,0.9925,0.853,0.9545166666666667,57230.26032312659,35483.383640648186,45739.13043478261,balanced_25_65_10,30,False,0.5,balanced_25_65_10|y30|cf0|fl0.50
0.8,0.99,0.7,0.1,amount,1,0.04573913043478261,0.899,0.8835,0.9709166666666667,55608.335887398556,35847.224944060676,45739.13043478261,balanced_25_65_10,30,False,0.5,balanced_25_65_10|y30|cf0|fl0.50
0.8,0.99,0.7,0.1,amount,3,0.04573913043478261,0.8995,0.883,0.9709,55427.18471958774,35626.8615750359,45739.13043478261,balanced_25_65_10,30,False,0.5,balanced_25_65_10|y30|cf0|fl0.50
0.8,0.99,0.7,0.1,amount,5,0.04573913043478261,0.903,0.8855,0.9709333333333334,55149.9451795996,35262.917797696544,45739.13043478261,balanced_25_65_10,30,False,0.5,balanced_25_65_10|y30|cf0|fl0.50
0.8,0.99,0.7,0.1,amount,10,0.04573913043478261,0.917,0.88,0.9693666666666667,53669.99301664279,34817.29084682389,45739.13043478261,balanced_25_65_10,30,False,0.5,balanced_25_65_10|y30|cf0|fl0.50
0.8,0.99,0.7,0.1,success_rate,1,0.04573913043478261,0.9925,0.8825,0.9543333333333334,58361.95800866751,37235.153017679106,45739.13043478261,balanced_25_65_10,30,False,0.5,balanced_25_65_10|y30|cf0|fl0.50
0.8,0.99,0.7,0.1,success_rate,3,0.04573913043478261,0.993,0.876,0.9541166666666667,57969.46167372286,36182.96519033756,45739.13043478261,balanced_25_65_10,30,False,0.5,balanced_25_65_10|y30|cf0|fl0.50
0.8,0.99,0.7,0.1,success_rate,5,0.04573913043478261,0.993,0.865,0.9533500000000001,57463.93504654326,35372.29416892276,45739.13043478261,balanced_25_65_10,30,False,0.5,balanced_25_65_10|y30|cf0|fl0.50
0.8,0.99,0.7,0.15,amount,1,0.04573913043478261,0.9355,0.8915,0.9658499999999999,56505.26431670424,36205.13406913915,45739.13043478261,balanced_25_65_10,30,False,0.5,balanced_25_65_10|y30|cf0|fl0.50
0.8,0.99,0.7,0.15,amount,3,0.04573913043478261,0.936,0.891,0.9658333333333332,56287.21766253069,35889.274199656335,45739.13043478261,balanced_25_65_10,30,False,0.5,balanced_25_65_10|y30|cf0|fl0.50
0.8,0.99,0.7,0.15,amount,5,0.04573913043478261,0.938,0.8855,0.9655333333333334,55901.717056947,35157.80389694229,45739.13043478261,balanced_25_65_10,30,False,0.5,balanced_25_65_10|y30|cf0|fl0.50
0.8,0.99,0.7,0.15,amount,10,0.04573913043478261,0.953,0.8805,0.9638833333333333,54414.475695517285,33872.78518323573,45739.13043478261,balanced_25_65_10,30,False,0.5,balanced_25_65_10|y30|cf0|fl0.50
0.8,0.99,0.7,0.15,success_rate,1,0.04573913043478261,0.994,0.8865,0.9531,58510.74486993206,37899.923427833935,45739.13043478261,balanced_25_65_10,30,False,0.5,balanced_25_65_10|y30|cf0|fl0.50
0.8,0.99,0.7,0.15,success_rate,3,0.04573913043478261,0.9945,0.8805,0.9529000000000001,58044.08688048208,36624.42533538283,45739.13043478261,balanced_25_65_10,30,False,0.5,balanced_25_65_10|y30|cf0|fl0.50
0.8,0.99,0.7,0.15,success_rate,5,0.04573913043478261,0.9945,0.8725,0.9522666666666667,57569.575187508395,35495.79073022367,45739.13043478261,balanced_25_65_10,30,False,0.5,balanced_25_65_10|y30|cf0|fl0.50
0.8,0.99,0.7,0.2,amount,1,0.04573913043478261,0.955,0.8905,0.9609666666666667,56848.84392723965,36782.58556637212,45739.13043478261,balanced_25_65_10,30,False,0.5,balanced_25_65_10|y30|cf0|fl0.50
0.8,0.99,0.7,0.2,amount,3,0.04573913043478261,0.9555,0.8905,0.9609666666666667,56682.03865647265,35953.692539844844,45739.13043478261,balanced_25_65_10,30,False,0.5,balanced_25_65_10|y30|cf0|fl0.50
0.8,0.99,0.7,0.2,amount,5,0.04573913043478261,0.9585,0.8865,0.9606333333333335,56227.971627671875,35277.96539005612,45739.13043478261,balanced_25_65_10,30,False,0.5,balanced_25_65_10|y30|cf0|fl0.50
0.8,0.99,0.7,0.2,amount,10,0.04573913043478261,0.975,0.875,0.9584333333333334,54578.210457231915,33673.208637208016,45739.13043478261,balanced_25_65_10,30,False,0.5,balanced_25_65_10|y30|cf0|fl0.50
0.8,0.99,0.7,0.2,success_rate,1,0.04573913043478261,0.9935,0.885,0.9502999999999999,58659.42359858537,38703.75165247924,45739.13043478261,balanced_25_65_10,30,False,0.5,balanced_25_65_10|y30|cf0|fl0.50
0.8,0.99,0.7,0.2,success_rate,3,0.04573913043478261,0.9935,0.882,0.9502,58177.70507948725,36980.19664663809,45739.13043478261,balanced_25_65_10,30,False,0.5,balanced_25_65_10|y30|cf0|fl0.50
0.8,0.99,0.7,0.25,amount,1,0.04573913043478261,0.967,0.8885,0.9565499999999999,57163.39299273449,37603.57564383702,45739.13043478261,balanced_25_65_10,30,False,0.5,balanced_25_65_10|y30|cf0|fl0.50
0.8,0.99,0.7,0.25,amount,3,0.04573913043478261,0.9675,0.8885,0.9565499999999999,56914.24508749146,36442.84872508832,45739.13043478261,balanced_25_65_10,30,False,0.5,balanced_25_65_10|y30|cf0|fl0.50
0.95,0.99,0.8,0.05,amount,1,0.0310909090909091,0.969,0.968,0.9931333333333333,42058.219380639406,32879.649545787746,31090.9090909091,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.95,0.99,0.8,0.05,amount,3,0.0310909090909091,0.969,0.968,0.9931333333333333,41978.847705981374,32419.59830372348,31090.9090909091,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.95,0.99,0.8,0.05,amount,5,0.0310909090909091,0.969,0.9675,0.9931333333333333,41831.40607447324,31993.922826034417,31090.9090909091,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.95,0.99,0.8,0.05,amount,10,0.0310909090909091,0.971,0.9655,0.9928833333333333,41097.353629009536,30870.967615684447,31090.9090909091,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.95,0.9,0.8,0.05,amount,1,0.0310909090909091,0.969,0.968,0.9930500000000001,43070.03567347847,33428.07666495368,31090.9090909091,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.95,0.9,0.8,0.05,amount,3,0.0310909090909091,0.969,0.968,0.9930500000000001,42947.539843596285,32884.61308109728,31090.9090909091,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.95,0.9,0.8,0.05,amount,5,0.0310909090909091,0.969,0.9675,0.9930166666666668,42762.07042296525,32488.100674197918,31090.9090909091,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.95,0.9,0.8,0.05,amount,10,0.0310909090909091,0.972,0.9655,0.9927833333333334,41985.032798495384,31430.30717003028,31090.9090909091,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.95,0.99,0.7,0.05,amount,10,0.0310909090909091,0.9705,0.965,0.9927,41120.366694753815,31090.546311214508,31090.9090909091,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.95,0.99,0.7,0.05,amount,5,0.0310909090909091,0.9685,0.9665,0.9929000000000001,41837.61293224932,32145.821961439986,31090.9090909091,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.95,0.99,0.7,0.05,amount,1,0.0310909090909091,0.968,0.967,0.9929333333333333,42088.635275368826,33006.76465746557,31090.9090909091,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.95,0.99,0.7,0.05,amount,3,0.0310909090909091,0.968,0.9665,0.9929166666666667,41995.67718886197,32502.299279102946,31090.9090909091,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.95,0.95,0.8,0.05,amount,1,0.0310909090909091,0.9675,0.9675,0.99295,43083.54469966544,33586.18141764336,31090.9090909091,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.95,0.95,0.8,0.05,amount,5,0.0310909090909091,0.9675,0.9665,0.9929,42809.21544649333,32662.381728043005,31090.9090909091,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.95,0.95,0.8,0.05,amount,3,0.0310909090909091,0.9675,0.9675,0.99295,42976.18609094004,33089.76559443072,31090.9090909091,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.95,0.95,0.8,0.05,amount,10,0.0310909090909091,0.97,0.9645,0.9926,42062.94909798759,31754.736851568832,31090.9090909091,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.95,0.9,0.7,0.05,amount,10,0.0310909090909091,0.9695,0.9645,0.9925833333333333,42038.94534189644,31774.52450792987,31090.9090909091,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.95,0.9,0.7,0.05,amount,5,0.0310909090909091,0.967,0.965,0.9927166666666667,42792.83924007074,32776.85815954954,31090.9090909091,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.95,0.9,0.7,0.05,amount,1,0.0310909090909091,0.967,0.966,0.9927833333333334,43070.03567347847,33575.124576370064,31090.9090909091,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.95,0.9,0.7,0.05,amount,3,0.0310909090909091,0.967,0.9655,0.9927666666666667,42964.11433527343,33149.27696250088,31090.9090909091,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.95,0.95,0.7,0.05,amount,10,0.0310909090909091,0.969,0.9635,0.9924000000000001,42098.51545875512,31996.755388261317,31090.9090909091,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.95,0.95,0.7,0.05,amount,5,0.0310909090909091,0.9665,0.965,0.99265,42846.29843158614,32933.51094925594,31090.9090909091,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.95,0.95,0.7,0.05,amount,1,0.0310909090909091,0.9665,0.966,0.9927166666666667,43092.07127783573,33719.66049656779,31090.9090909091,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.95,0.95,0.7,0.05,amount,3,0.0310909090909091,0.9665,0.9655,0.9927,42992.567046776254,33307.9196392285,31090.9090909091,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.95,0.99,0.5,0.05,amount,10,0.0310909090909091,0.9685,0.9635,0.9924333333333333,41157.72089479568,31348.88833202348,31090.9090909091,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.95,0.99,0.5,0.05,amount,5,0.0310909090909091,0.965,0.9635,0.9925666666666667,41881.49082034033,32419.804312417193,31090.9090909091,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.95,0.99,0.5,0.05,amount,1,0.0310909090909091,0.964,0.964,0.9926,42162.7294284459,33177.98689287693,31090.9090909091,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.95,0.99,0.5,0.05,amount,3,0.0310909090909091,0.964,0.964,0.9926,42052.01158548973,32833.51647749,31090.9090909091,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.95,0.9,0.5,0.05,amount,1,0.0310909090909091,0.964,0.9625,0.9924333333333334,43084.34205336125,33749.223096402544,31090.9090909091,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.95,0.9,0.5,0.05,amount,3,0.0310909090909091,0.964,0.962,0.9924166666666667,42970.73480439242,33388.63296660687,31090.9090909091,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.95,0.9,0.5,0.05,amount,5,0.0310909090909091,0.964,0.9615,0.9923833333333334,42809.40912770106,32965.339823599614,31090.9090909091,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.95,0.9,0.5,0.05,amount,10,0.0310909090909091,0.968,0.9625,0.9922333333333333,42059.356490481856,32053.986567480093,31090.9090909091,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.95,0.95,0.5,0.05,amount,10,0.0310909090909091,0.9665,0.9615,0.9920666666666668,42115.10128148123,32267.009792053836,31090.9090909091,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.95,0.95,0.5,0.05,amount,3,0.0310909090909091,0.9605,0.96,0.9922166666666667,43008.01831805085,33528.8847060455,31090.9090909091,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.95,0.95,0.5,0.05,amount,1,0.0310909090909091,0.9605,0.9605,0.9922333333333333,43102.19350869248,33887.94750981831,31090.9090909091,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.95,0.95,0.5,0.05,amount,5,0.0310909090909091,0.9615,0.9605,0.9922000000000001,42858.66881442907,33131.97400624409,31090.9090909091,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.95,0.99,0.7,0.1,amount,1,0.0310909090909091,0.9735,0.9635,0.9898,45576.31495282754,34749.60223638508,31090.9090909091,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.95,0.99,0.7,0.1,amount,3,0.0310909090909091,0.974,0.9635,0.9897999999999999,45484.87514504486,33864.24432012349,31090.9090909091,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.95,0.99,0.7,0.1,amount,5,0.0310909090909091,0.9765,0.9635,0.9897333333333334,45295.45368297286,33229.801013874174,31090.9090909091,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.95,0.99,0.7,0.1,amount,10,0.0310909090909091,0.98,0.959,0.9891166666666666,44351.78877562127,31237.815015571236,31090.9090909091,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.95,0.99,0.5,0.1,amount,5,0.0310909090909091,0.971,0.9635,0.9905666666666666,45329.62077050587,33285.59086524752,31090.9090909091,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.95,0.99,0.5,0.1,amount,1,0.0310909090909091,0.969,0.963,0.9905666666666667,45594.311757844654,34897.88067202769,31090.9090909091,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.95,0.99,0.5,0.1,amount,3,0.0310909090909091,0.9695,0.9635,0.9905833333333334,45516.663262153816,33970.89273539686,31090.9090909091,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.95,0.99,0.5,0.1,amount,10,0.0310909090909091,0.976,0.9595,0.9898166666666667,44492.205565909346,31603.95562143324,31090.9090909091,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.95,0.95,0.7,0.1,amount,1,0.0310909090909091,0.9705,0.9615,0.9896833333333334,47197.75941166613,35267.87295463638,31090.9090909091,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.95,0.95,0.7,0.1,amount,3,0.0310909090909091,0.971,0.9615,0.9896833333333334,47112.50678518599,34681.9221195537,31090.9090909091,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.95,0.95,0.7,0.1,amount,5,0.0310909090909091,0.9725,0.961,0.9896333333333334,46926.219994285515,34139.68054496793,31090.9090909091,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.95,0.95,0.7,0.1,amount,10,0.0310909090909091,0.9765,0.957,0.9888666666666666,46034.17630369477,32338.420453961564,31090.9090909091,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.95,0.99,0.2,0.05,amount,10,0.0310909090909091,0.96,0.9595,0.9917999999999999,41185.61148662963,31570.517371601774,31090.9090909091,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.95,0.99,0.2,0.05,amount,5,0.0310909090909091,0.9565,0.9565,0.9916166666666667,41899.67499500561,32605.139994953806,31090.9090909091,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.85,0.9,0.5,0.25,success_rate,1,0.042,0.9915,0.852,0.9345999999999999,61719.426164213604,38685.08726320789,42000.0,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.85,0.9,0.5,0.25,success_rate,3,0.042,0.992,0.841,0.9342333333333334,60801.00010668613,37338.46563346205,42000.0,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.85,0.9,0.5,0.2,success_rate,1,0.042,0.9915,0.8595,0.9412999999999999,61276.28070835832,38465.267405654406,42000.0,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.85,0.9,0.5,0.2,success_rate,3,0.042,0.992,0.849,0.9409500000000001,60467.96958508874,37195.139458577905,42000.0,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.85,0.9,0.7,0.25,success_rate,1,0.042,0.9915,0.852,0.93025,61120.61281594759,39415.61308578825,42000.0,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.85,0.9,0.7,0.25,success_rate,3,0.042,0.992,0.8425,0.9299333333333334,60561.47153857851,37899.86229334769,42000.0,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.85,0.9,0.5,0.2,success_rate,5,0.042,0.992,0.8275,0.9395833333333333,59872.25830320157,36109.73000043813,42000.0,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.85,0.9,0.5,0.15,success_rate,1,0.042,0.992,0.864,0.9455833333333333,60886.649220191954,38044.294499817835,42000.0,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.85,0.9,0.8,0.25,success_rate,1,0.042,0.9915,0.849,0.9275166666666667,60824.22866713946,39451.972349212636,42000.0,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.85,0.9,0.7,0.2,success_rate,1,0.042,0.9915,0.856,0.9348666666666665,60779.66224589381,39182.34727119917,42000.0,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.85,0.9,0.7,0.25,success_rate,5,0.042,0.992,0.8275,0.9289666666666667,59849.422780495224,36433.69078515352,42000.0,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.85,0.9,0.7,0.2,success_rate,3,0.042,0.992,0.845,0.9345,60283.0345704559,37697.58634649201,42000.0,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.85,0.95,0.2,0.25,success_rate,1,0.042,0.9915,0.856,0.9445666666666666,60853.3030074104,37545.465875663715,42000.0,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.85,0.9,0.8,0.25,success_rate,3,0.042,0.992,0.841,0.92725,60263.62286557528,38091.93185570188,42000.0,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.85,0.9,0.8,0.25,success_rate,5,0.042,0.992,0.827,0.9263833333333333,59596.21703913025,36590.1202650057,42000.0,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.85,0.9,0.5,0.15,success_rate,3,0.042,0.9925,0.851,0.94515,60176.79699555861,36936.21451752702,42000.0,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.85,0.9,0.8,0.2,success_rate,1,0.042,0.9915,0.8565,0.9342333333333334,60566.1079782988,39367.609293523514,42000.0,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.85,0.9,0.7,0.2,success_rate,5,0.042,0.992,0.832,0.9335833333333333,59747.533976347375,36145.16920231471,42000.0,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.85,0.9,0.8,0.2,success_rate,3,0.042,0.992,0.847,0.9339166666666667,59901.58347895178,37852.62287390975,42000.0,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.85,0.9,0.7,0.15,success_rate,1,0.042,0.992,0.8645,0.9433333333333332,60485.54739574391,38558.85341587511,42000.0,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.85,0.95,0.5,0.25,success_rate,1,0.042,0.9915,0.86,0.93645,60623.17496236481,38685.14261444706,42000.0,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.85,0.9,0.5,0.15,success_rate,5,0.042,0.9925,0.834,0.9439666666666667,59594.956726934804,36062.261086550374,42000.0,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.85,0.95,0.2,0.2,success_rate,1,0.042,0.991,0.857,0.9454333333333333,60591.683850170826,37484.920377116694,42000.0,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.85,0.9,0.8,0.2,success_rate,5,0.042,0.992,0.834,0.9330666666666666,59369.0358534651,36274.188861859424,42000.0,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.85,0.9,0.7,0.15,success_rate,3,0.042,0.9925,0.854,0.9429833333333334,60081.00832943071,37239.754610254124,42000.0,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.85,0.9,0.8,0.15,success_rate,1,0.042,0.992,0.864,0.9423500000000001,60197.70210166724,38754.291092274216,42000.0,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.85,0.95,0.5,0.2,success_rate,1,0.042,0.992,0.8655,0.9425833333333332,60357.16467462877,38567.82990438945,42000.0,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.85,0.9,0.5,0.25,amount,1,0.042,0.9495,0.857,0.9485,60347.38284598394,37481.04996704044,42000.0,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.85,0.95,0.5,0.25,success_rate,3,0.042,0.992,0.849,0.9360833333333334,59836.298626816846,37256.84458576473,42000.0,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.85,0.9,0.7,0.25,success_rate,10,0.042,1.0,0.8085,0.9248833333333334,57743.027371405464,34222.45361106384,42000.0,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
0.85,0.9,0.5,0.25,amount,3,0.042,0.95,0.8565,0.9484833333333333,60084.0808619304,36771.0225792055,42000.0,balanced_25_65_10,30,False,0.6,balanced_25_65_10|y30|cf0|fl0.60
