target,upper,lower,adj,mode,min_remain,swr_mean,swr_std,success_rate_mean,success_rate_std,funded_ratio_mean,funded_ratio_std,eff_success_mean,eff_success_std,eff_funded_mean,eff_funded_std,median_cew_mean,median_cew_std,p10_cew_mean,p10_cew_std,p10_avg_wd_mean,p10_avg_wd_std,p50_avg_wd_mean,p50_avg_wd_std,p90_avg_wd_mean,p90_avg_wd_std,p90_max_drop_mean,p90_max_drop_std,mean_years_below_floor_mean,mean_years_below_floor_std,init_wd_mean,init_wd_std,n_seeds,init_wd_floor60,passes_eff_sr,passes_p10_wd,passes_years_below,gating_pass
0.85,0.9,0.5,0.1,success_rate,3,0.0331185185185185,1.6563466499982825e-05,0.9949999999999999,0.0,0.9995899999999999,0.0,0.8716000000000002,0.0002236067977499626,0.943206,5.504543577809003e-05,52341.84957687786,26.693060621777704,26624.03108133194,2.070936732931244,31159.248593698198,2.2806534524545348,93082.46498282172,285.909459313338,341934.4199435371,261.31812109761114,0.5470154575627711,1.053640737653472e-05,1.8969,0.0031304951684997407,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.95,0.7,0.25,success_rate,5,0.0331185185185185,1.6563466499982825e-05,0.9964999999999999,0.0,0.9997399999999999,0.0,0.8659000000000001,0.00022360679774995434,0.92928,6.164414002970545e-05,52323.130961222356,33.51372497556462,27008.786325957404,19.852708011514746,32948.794452084825,63.61878274636149,90794.69050563061,118.5665332701646,315487.7896427556,293.42011628282967,0.49159691942175165,0.0001309641224282786,1.6847,0.0054267854204860504,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.95,0.7,0.2,success_rate,1,0.0331185185185185,1.6563466499982825e-05,0.994,0.0,0.99969,0.0,0.8775999999999999,0.0002236067977500102,0.934496,0.00012521980673997691,52318.35083909208,41.09265440809886,27178.548045998567,79.16484976333673,34643.21210542748,17.27079357898527,102163.60571090909,26.99332279421039,365098.8393008735,455.45482989163406,0.4399804912395163,0.0014517446193694477,1.5981999999999998,0.005995831885568578,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.9,0.7,0.25,amount,1,0.0331185185185185,1.6563466499982825e-05,0.9605,0.0,0.99734,0.0,0.8676,0.00022360679774995434,0.9427139999999999,0.00014310835055999312,52286.90897719658,17.62260644961681,24230.99668564115,8.581130637748592,33525.25093399758,3.623857044106293,95650.93849713512,85.86606922017106,341580.8694318834,152.3419217019665,0.18511151957946043,1.9498205093415645e-05,1.6591999999999998,0.005142956348249558,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.95,0.2,0.15,success_rate,3,0.0331185185185185,1.6563466499982825e-05,0.9945,0.0,0.9995499999999999,0.0,0.8537000000000001,0.0002738612787525495,0.940298,0.00012194260945216169,52282.12805819753,16.890776318423907,25793.51850347564,7.520252369212964,29692.25259883272,2.378878731632751,93740.21194659619,60.774927998553856,337866.65380275063,171.0561751454351,0.5767205803500237,0.0004319424792854489,2.085,0.004911720676097112,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.8,0.99,0.5,0.1,amount,1,0.03704285714285706,1.5971914125004665e-05,0.8973000000000001,0.0004472135954999658,0.9784279999999999,5.310367218940193e-05,0.8583999999999999,0.0006519202405202646,0.946214,0.00010064790112063224,48339.59853028882,23.383939580037595,8.457940145366765e-09,2.9022136028893777e-23,27493.83597965426,6.753415413293988,91701.72990772562,80.65639869402861,354318.8322873694,133.2715689906515,1.0,0.0,2.5887000000000002,0.003033150177620678,37042.85714285714,15.971914124997511,5,22225.714285714283,True,True,True,True
0.8,0.99,0.5,0.1,amount,3,0.03704285714285706,1.5971914125004665e-05,0.8973000000000001,0.0004472135954999658,0.9784279999999999,5.310367218940193e-05,0.8583000000000001,0.00044721359549992993,0.946212,9.65401470891561e-05,48301.287867256695,23.21474147126366,8.457940145366765e-09,2.847472392234152e-23,27158.64712582807,36.86369473568833,88724.0213602526,26.662704047899602,335254.53455865534,8.397024602218245,1.0,0.0,2.5943,0.002863564212655183,37042.85714285714,15.971914124997511,5,22225.714285714283,True,True,True,True
0.8,0.99,0.5,0.1,amount,5,0.03704285714285706,1.5971914125004665e-05,0.8987,0.0002738612787525774,0.978462,6.0166435826019926e-05,0.8587,0.0002738612787525563,0.946188,8.843076387775188e-05,48215.7029651243,34.265884776760295,8.457940145367015e-09,1.7052765185096255e-23,27126.070663152397,55.02359635005857,85214.92598611022,89.65818054026384,314834.3527470598,252.38995701616597,1.0,0.0,2.6145,0.002549509756796411,37042.85714285714,15.971914124997511,5,22225.714285714283,True,True,True,True
0.8,0.99,0.5,0.1,amount,10,0.03704285714285706,1.5971914125004665e-05,0.9053000000000001,0.0004472135954999658,0.978802,6.0166435826019926e-05,0.8567,0.0002738612787525563,0.94607,7.280109889282939e-05,47965.88512987533,27.215352110744835,17108.659330413775,403.7580213037725,26638.888938831264,68.90447452683303,76800.64405635481,26.559527547007214,273486.8016290437,9.117141199798207,0.09215589756622819,0.0002813234448946663,2.6556,0.00350713558335009,37042.85714285714,15.971914124997511,5,22225.714285714283,True,True,True,True
0.8,0.99,0.5,0.1,success_rate,1,0.03704285714285706,1.5971914125004665e-05,0.994,0.0,0.9996699999999998,0.0,0.8554,0.0005477225575051706,0.9279740000000001,6.580273550546212e-05,50250.1300255332,50.88447015040555,25909.463318174043,7.081154490728468,31480.61770751964,12.78455786223556,104751.95956071359,34.89701203148666,410351.5443527243,1281.025984264587,0.37606636411610916,0.0006247132045602344,2.6005,0.004227883631321943,37042.85714285714,15.971914124997511,5,22225.714285714283,True,True,True,True
0.8,0.99,0.5,0.1,success_rate,3,0.03704285714285706,1.5971914125004665e-05,0.9964999999999999,0.0,0.9997200000000002,0.0,0.853,0.0003535533905932986,0.927926,6.503845016596716e-05,50182.950910793326,22.932947460170357,25859.559263106832,33.472188648051954,30178.27742123015,71.44099903574613,96495.57638591525,90.14255166663081,376443.512159325,352.8315654793411,0.5054270432976466,0.001812056911550765,2.6437,0.00583737954907854,37042.85714285714,15.971914124997511,5,22225.714285714283,True,True,True,True
0.8,0.99,0.5,0.15,amount,1,0.03704285714285706,1.5971914125004665e-05,0.9339999999999999,0.0,0.990822,4.472135954991639e-06,0.8542,0.0005700877125495665,0.939518,0.0002212916627439519,48737.789253513394,24.355971657651168,21386.249110926,15.193307308867231,29167.711875624547,7.718697276354645,96450.40530906979,62.91882354577798,376566.2493092734,130.69570940074234,0.11969206963213685,2.055786042278357e-05,2.5804,0.005424481542046294,37042.85714285714,15.971914124997511,5,22225.714285714283,True,True,True,True
0.8,0.99,0.5,0.15,amount,3,0.03704285714285706,1.5971914125004665e-05,0.9353,0.0004472135954999645,0.9908480000000001,4.472135954991639e-06,0.8549,0.001140175425099137,0.939532,0.00022731036052066,48706.841851622696,19.217435386479284,21443.81535862531,28.399049862485793,28600.30409027097,33.17067895656733,92587.61759150616,98.85134993301476,359615.49898989766,117.01980090934954,0.12498740838296177,5.657819674997564e-05,2.5922,0.00615020324867398,37042.85714285714,15.971914124997511,5,22225.714285714283,True,True,True,True
0.8,0.99,0.5,0.15,amount,5,0.03704285714285706,1.5971914125004665e-05,0.9376,0.00022360679774995434,0.9908940000000002,8.944271909952246e-06,0.8552,0.000570087712549533,0.93948,0.00021943108257488486,48643.16582037678,24.34782926498182,21624.94019474448,117.9661541792534,28230.33268949975,15.386332047754218,88398.5591858605,37.03863172836725,330049.9726321635,95.37061870099477,0.12616726601888878,5.473326367606619e-06,2.6116,0.004788005847949733,37042.85714285714,15.971914124997511,5,22225.714285714283,True,True,True,True
0.8,0.99,0.5,0.15,amount,10,0.03704285714285706,1.5971914125004665e-05,0.953,0.0,0.99143,0.0,0.8558,0.00044721359549997926,0.939176,0.00022322634253148978,48476.71257028919,17.92510159729776,23161.147930058167,50.543982832438566,27313.203534284065,62.09748580630773,79711.38985786523,50.11389004239961,282636.276928603,37.790045943925854,0.12198872590079342,1.1504109211097116e-05,2.6963999999999997,0.0058030164569818155,37042.85714285714,15.971914124997511,5,22225.714285714283,True,True,True,True
0.8,0.99,0.5,0.15,success_rate,1,0.03704285714285706,1.5971914125004665e-05,0.9945,0.0,0.9997200000000002,0.0,0.8542,0.0002738612787525774,0.924542,0.0001411382301150525,50523.54995705278,56.147236844502594,26109.894356718672,61.34796565176085,32279.410578429197,32.15616030789458,104575.63708327847,33.039371433116905,400955.1660830906,611.594674849064,0.3748564077844115,0.0012290477252546363,2.5007,0.003946517452134027,37042.85714285714,15.971914124997511,5,22225.714285714283,True,True,True,True
0.8,0.99,0.5,0.15,success_rate,3,0.03704285714285706,1.5971914125004665e-05,0.9964999999999999,0.0,0.99976,0.0,0.8523,0.00044721359549992993,0.924504,0.00014536161804272452,50426.952647283404,35.753104651867154,26170.75451397513,83.85652074267317,31067.33113490183,94.02149994402505,96738.60659301525,161.9183193902293,368728.67198060115,93.06232195675085,0.5193360378750242,0.0008744990581856787,2.5454,0.004588027898781667,37042.85714285714,15.971914124997511,5,22225.714285714283,True,True,True,True
0.8,0.99,0.5,0.2,amount,1,0.03704285714285706,1.5971914125004665e-05,0.9574999999999999,0.0,0.996186,8.944271910008104e-06,0.8579000000000001,0.000547722557505177,0.93631,0.00021000000000003356,49173.65948838662,35.46445072619348,23646.131352441625,0.3981636337489283,30396.012261897362,56.890165688895415,99384.73535445228,154.91806848357854,390268.327122784,43.56319683081422,0.14618661456557003,0.00028386767625099464,2.4789000000000003,0.004159326868616967,37042.85714285714,15.971914124997511,5,22225.714285714283,True,True,True,True
0.8,0.99,0.5,0.2,amount,3,0.03704285714285706,1.5971914125004665e-05,0.9579000000000001,0.00022360679774995434,0.996194,1.3416407864999743e-05,0.8583000000000001,0.0007582875444051354,0.936318,0.00021428952377567216,49123.112027364084,30.757675373829994,23549.40348812282,65.63258830507691,30056.621903839194,25.051304356771507,94712.22851963395,27.045668978874215,366184.4950186404,132.07225282219792,0.15522336550088905,0.00040929113443126614,2.4893,0.003962322551231651,37042.85714285714,15.971914124997511,5,22225.714285714283,True,True,True,True
0.8,0.99,0.5,0.2,amount,5,0.03704285714285706,1.5971914125004665e-05,0.9625,0.0,0.9962859999999999,8.944271910008104e-06,0.8583999999999999,0.000547722557505115,0.93628,0.00021000000000003356,49064.841014352736,29.30528484701849,23887.236753967743,82.41021019778488,29168.79097649759,2.7836347937729973,90169.28027472371,58.496110828862776,338452.67473598744,104.04746245846663,0.1570990882647271,1.955001404893194e-05,2.5122,0.004764451699828612,37042.85714285714,15.971914124997511,5,22225.714285714283,True,True,True,True
0.8,0.99,0.5,0.2,amount,10,0.03704285714285706,1.5971914125004665e-05,0.9743999999999999,0.0002236067977500102,0.9968060000000001,3.130495168501595e-05,0.8554999999999999,0.0003535533905932921,0.9358319999999999,0.00020571825392998213,48801.536700953875,54.979599400785844,23926.17661627273,6.565526760465862,28002.215195453355,13.041368227849304,80971.64358524795,71.93870697769495,286719.782736079,79.4296963409726,0.15280860899862084,0.00018550505615379148,2.6008000000000004,0.005707451270050456,37042.85714285714,15.971914124997511,5,22225.714285714283,True,True,True,True
0.8,0.99,0.5,0.2,success_rate,1,0.03704285714285706,1.5971914125004665e-05,0.9949999999999999,0.0,0.99975,0.0,0.8521000000000001,0.00022360679774997814,0.921344,9.04433524367657e-05,50746.35457171058,23.870652497064146,26445.285852690566,5.435348833454043,32804.436601482426,57.94798907996335,103789.32282861909,239.07332889098626,396975.73339002725,175.50291295415832,0.38960897900035213,0.0023257972603907,2.4141,0.005447476479986022,37042.85714285714,15.971914124997511,5,22225.714285714283,True,True,True,True
0.8,0.99,0.5,0.25,amount,1,0.03704285714285706,1.5971914125004665e-05,0.9669000000000001,0.00022360679774995434,0.9975080000000001,4.472135954991639e-06,0.8547,0.0002738612787525563,0.931888,0.00017469974241538555,49414.53676349472,43.54205567509403,24259.765786561627,15.06760499961591,31276.0954998102,10.67544476064729,101682.09119522784,63.8569768456468,398892.5099184121,136.69508688998056,0.1756402913221417,2.433077532617494e-05,2.4747,0.009953642549338403,37042.85714285714,15.971914124997511,5,22225.714285714283,True,True,True,True
0.8,0.99,0.5,0.25,amount,3,0.03704285714285706,1.5971914125004665e-05,0.9677999999999999,0.0004472135954999645,0.997526,8.944271910008104e-06,0.8551,0.00022360679775004278,0.9318960000000001,0.00017038192392386354,49394.47278251893,24.711058984457168,24214.152032953025,3.019542699328023,30618.84197630389,107.65138079690648,95719.07342089084,23.316113978796515,368376.8995092176,46.15367801668167,0.187594825963404,0.00032701422060254246,2.4917000000000002,0.011638298844762567,37042.85714285714,15.971914124997511,5,22225.714285714283,True,True,True,True
0.8,0.99,0.5,0.25,amount,5,0.03704285714285706,1.5971914125004665e-05,0.9723,0.0004472135954999645,0.9976459999999999,8.944271910008104e-06,0.8554999999999999,0.0003535533905932921,0.931856,0.0001703819239238932,49365.10290304381,41.83964369254792,24553.66461575914,32.67019800995503,29839.912636396923,48.22641026027089,91083.4203834943,131.95701700292503,345891.7700746492,290.42744893700984,0.18803701875758874,0.0001283134631190369,2.5157000000000003,0.012178875153313702,37042.85714285714,15.971914124997511,5,22225.714285714283,True,True,True,True
0.8,0.99,0.5,0.25,amount,10,0.03704285714285706,1.5971914125004665e-05,0.9841,0.0002236067977500102,0.998156,5.47722557508501e-06,0.8532,0.00027386127875263016,0.931392,0.00016177144370993688,49240.73843657306,27.381439455768806,24757.475108787603,79.82879219022888,28177.764022550673,25.66014056106387,81326.16834875444,19.766872377880482,289694.4413272622,608.5848239327645,0.1806927778082573,4.9536528505883623e-05,2.6096,0.008799147685997844,37042.85714285714,15.971914124997511,5,22225.714285714283,True,True,True,True
0.8,0.99,0.7,0.05,amount,1,0.03704285714285706,1.5971914125004665e-05,0.8604,0.000547722557505115,0.959414,4.66904701196979e-05,0.8558999999999999,0.000547722557505177,0.953854,3.577708764004017e-05,46767.27443200814,20.9417933154595,1.1376940735563429e-09,2.364619160353919e-24,25384.318049616646,4.52951683238042,80525.8797523649,62.7403942550757,290830.31177776086,67.16294557940013,1.0,0.0,2.3559,0.0030083217912981893,37042.85714285714,15.971914124997511,5,22225.714285714283,True,True,True,True
0.8,0.99,0.7,0.05,amount,3,0.03704285714285706,1.5971914125004665e-05,0.8604,0.000547722557505115,0.959414,4.66904701196979e-05,0.8558999999999999,0.000547722557505177,0.953854,3.577708764004017e-05,46743.535837155156,17.626731317788877,1.1376940735563429e-09,2.364619160353919e-24,25384.318049616646,4.52951683238042,77843.6820583558,134.85547916663484,276872.9482590368,42.782716262932475,1.0,0.0,2.3574,0.0030083217912981893,37042.85714285714,15.971914124997511,5,22225.714285714283,True,True,True,True
0.8,0.99,0.7,0.05,amount,5,0.03704285714285706,1.5971914125004665e-05,0.8611000000000001,0.00022360679775004278,0.959436,4.979959839195903e-05,0.8564999999999999,0.0003535533905932414,0.953862,3.492849839317136e-05,46711.06098908732,20.785763894809904,1.1376940735563429e-09,2.364619160353919e-24,25383.88842490064,3.568846762581759,75496.08133134311,48.49765248162283,265884.02166227147,5.602869688468933,1.0,0.0,2.3575,0.002061552812808684,37042.85714285714,15.971914124997511,5,22225.714285714283,True,True,True,True
0.8,0.99,0.7,0.05,amount,10,0.03704285714285706,1.5971914125004665e-05,0.8659000000000001,0.000547722557505177,0.9596119999999999,4.3817804600363783e-05,0.858,0.0003535533905932577,0.9537880000000001,3.898717737918277e-05,46507.93744119087,18.144089373440075,1.1376940735563429e-09,2.364619160353919e-24,25381.348347661904,0.10768534858038843,69947.92723697296,236.54369813511923,236050.82727106492,14.622154195652469,1.0,0.0,2.3652,0.0033837848631377795,37042.85714285714,15.971914124997511,5,22225.714285714283,True,True,True,True
0.8,0.99,0.7,0.05,success_rate,1,0.03704285714285706,1.5971914125004665e-05,0.9915,0.0,0.99949,0.0,0.8566,0.00022360679774994607,0.9350339999999999,8.502940667795812e-05,49612.74557257964,48.74720147086208,24610.76125665874,49.23282413749571,29606.992193587288,2.734797614602684,104672.43994709081,34.67809657899174,415319.90881613054,178.04468549718274,0.45695096981811406,0.0004772476763638465,2.6332,0.006330481814206534,37042.85714285714,15.971914124997511,5,22225.714285714283,True,True,True,True
0.8,0.99,0.7,0.05,success_rate,3,0.03704285714285706,1.5971914125004665e-05,0.9955,0.0,0.99957,0.0,0.8547,0.0002738612787525563,0.9349959999999999,8.848728722242917e-05,49583.77701103939,48.071369960064295,24951.871580717147,74.71082017009631,28611.014974913105,22.12185278392967,96215.72018059168,129.83456221678452,376973.2141920068,181.81638985691026,0.5003858948058006,2.1317145363633878e-06,2.6623,0.0059853989006581464,37042.85714285714,15.971914124997511,5,22225.714285714283,True,True,True,True
0.8,0.99,0.7,0.05,success_rate,5,0.03704285714285706,1.5971914125004665e-05,0.9964999999999999,0.0,0.9996,0.0,0.851,0.00035355339059332645,0.934784,8.96102672689128e-05,49535.969874075,43.913443633448885,24865.537614795514,21.479954039333617,28287.390001013737,47.00789688834274,90554.28970721993,105.42816089342902,349266.2594351553,94.7096888815307,0.44308856932484275,0.00023859429376372806,2.7008,0.006723094525588701,37042.85714285714,15.971914124997511,5,22225.714285714283,True,True,True,True
0.8,0.99,0.7,0.1,amount,1,0.03704285714285706,1.5971914125004665e-05,0.9184000000000001,0.0006519202405202066,0.98262,4.123105625621868e-05,0.8684000000000001,0.0006519202405202646,0.946716,0.00010478549517945646,47887.66064496195,62.67361095705943,21609.3750516667,149.17636061771256,28140.062287354656,4.7569936694282,92356.35511398708,52.628681892334775,355643.5372133559,191.31267368530578,0.0822623999907088,0.00020706877332922908,2.4412999999999996,0.0030331501776205594,37042.85714285714,15.971914124997511,5,22225.714285714283,True,True,True,True
0.8,0.99,0.7,0.1,amount,3,0.03704285714285706,1.5971914125004665e-05,0.9184000000000001,0.0006519202405202066,0.98262,4.123105625621868e-05,0.8684000000000001,0.0006519202405202646,0.946716,0.00010478549517945646,47859.666309606364,49.635197827775485,21560.498196065975,151.83093104175353,28015.48841301866,1.7925202633010455,89460.36014006697,32.66468789065776,335450.5517302696,3.440926807598449,0.08492402775923039,5.481004151251259e-06,2.4473,0.0030331501776207155,37042.85714285714,15.971914124997511,5,22225.714285714283,True,True,True,True
0.8,0.99,0.7,0.1,amount,5,0.03704285714285706,1.5971914125004665e-05,0.9189,0.0006519202405202646,0.982634,4.7749345545262095e-05,0.8679,0.0006519202405202066,0.946688,0.00010894952959970017,47776.41156553831,45.640764055609715,21531.637963327106,148.90911602669607,27579.15882931671,60.26879647727775,85852.79816036322,90.87086849602949,315087.23492221127,163.51015523236202,0.08648508732741694,0.00036537969089909595,2.466,0.0027386127875257908,37042.85714285714,15.971914124997511,5,22225.714285714283,True,True,True,True
0.8,0.99,0.7,0.1,amount,10,0.03704285714285706,1.5971914125004665e-05,0.9257,0.00027386127875263016,0.982966,3.577708763999906e-05,0.8683,0.00044721359549992993,0.9465939999999999,0.00010064790112073731,47634.488807003945,62.23745318488554,22235.81219234178,79.9655116113612,27016.669237374375,4.237887392220254,77630.82413811407,43.11762823647678,274365.1364575881,5.6996782067577065,0.08442017573465468,4.863684348060752e-05,2.5327,0.005069516742254603,37042.85714285714,15.971914124997511,5,22225.714285714283,True,True,True,True
0.8,0.99,0.7,0.1,success_rate,1,0.03704285714285706,1.5971914125004665e-05,0.9945,0.0,0.9997299999999999,0.0,0.8626000000000001,0.00022360679774994607,0.928532,8.843076387772834e-05,50096.12132029048,24.21569083445111,26167.01413744095,5.2982550511372555,31994.694710170344,17.282950456604294,105031.64003330946,40.145405096721184,410411.6437261457,1002.5489095830695,0.4203844767784388,2.4258094276531183e-05,2.4488999999999996,0.004144273157020157,37042.85714285714,15.971914124997511,5,22225.714285714283,True,True,True,True
0.8,0.99,0.7,0.1,success_rate,3,0.03704285714285706,1.5971914125004665e-05,0.9964999999999999,0.0,0.99977,0.0,0.8611000000000001,0.00022360679775004278,0.9285019999999999,8.843076387770826e-05,50062.57495470873,33.30951559964583,26135.331782353293,2.1531022647960896,30677.1974056273,7.554546238249194,97313.12780173596,36.52253178224712,376892.12867224787,15.608130816857892,0.49312450824959253,0.000887129577078625,2.4837,0.004563441683641752,37042.85714285714,15.971914124997511,5,22225.714285714283,True,True,True,True
0.8,0.99,0.7,0.1,success_rate,5,0.03704285714285706,1.5971914125004665e-05,0.9975000000000002,0.0,0.9998000000000001,0.0,0.8556000000000001,0.0002236067977499626,0.928322,8.843076387772834e-05,49996.14504962069,36.89292347174708,26021.553435807917,26.979553865482387,29859.606460479547,11.702671387918109,92052.97639891962,98.06072756145848,349660.2329580271,354.31940050974805,0.43509151023093634,7.777642555590092e-05,2.5156,0.004306971093471518,37042.85714285714,15.971914124997511,5,22225.714285714283,True,True,True,True
0.8,0.99,0.7,0.15,amount,1,0.03704285714285706,1.5971914125004665e-05,0.9515,0.0,0.99304,0.0,0.8605,0.0003535533905932414,0.9370800000000001,8.48528137424542e-05,48406.58448950894,34.904895712355064,23552.431352410313,6.286654232360267,30305.576063432214,44.39027319966302,98116.62298981653,144.02146786673083,385201.4491734797,141.18427727054973,0.11246588950209353,8.353287128705745e-05,2.4335999999999998,0.0020432816741703273,37042.85714285714,15.971914124997511,5,22225.714285714283,True,True,True,True
0.8,0.99,0.7,0.15,amount,3,0.03704285714285706,1.5971914125004665e-05,0.9515,0.0,0.99304,0.0,0.8605,0.0003535533905932414,0.9370800000000001,8.48528137424542e-05,48355.66812141409,56.5147229369802,23502.154744298157,18.446742083750205,29667.045361056826,104.26614177504717,93816.28451880362,219.14947889243908,361193.5352645504,126.7391912789198,0.11662560741078405,4.6120388247150804e-05,2.4425999999999997,0.0020432816741703273,37042.85714285714,15.971914124997511,5,22225.714285714283,True,True,True,True
0.8,0.99,0.7,0.15,amount,5,0.03704285714285706,1.5971914125004665e-05,0.953,0.0,0.99307,0.0,0.8600999999999999,0.00022360679774997814,0.9370620000000001,8.136338242721407e-05,48242.16499917697,45.903710142254,23585.791432055554,35.9504458659818,28799.246992388857,11.157921464946662,89350.71405791535,88.16234402558293,335431.41512178874,159.41648448080014,0.11829898912284027,4.186243667692696e-05,2.4587,0.0019874606914352232,37042.85714285714,15.971914124997511,5,22225.714285714283,True,True,True,True
0.8,0.99,0.7,0.15,amount,10,0.03704285714285706,1.5971914125004665e-05,0.9646000000000001,0.00022360679774995434,0.993498,4.472135955016465e-06,0.8634999999999999,0.0003535533905932921,0.936914,7.797435475853332e-05,48152.55833905931,44.89161983654865,24425.399160582747,15.440420434396792,27860.595644911304,57.17835937764542,80860.15224060138,132.34662376585405,283493.54428759485,43.845965907339476,0.11595333962371983,1.1385544551983518e-05,2.5428,0.0030943496893531142,37042.85714285714,15.971914124997511,5,22225.714285714283,True,True,True,True
0.8,0.99,0.7,0.15,success_rate,1,0.03704285714285706,1.5971914125004665e-05,0.9945,0.0,0.99975,0.0,0.8602000000000001,0.0007582875444051917,0.923194,0.0003503284173457848,50196.615179523746,26.28960955369186,26364.406404663518,5.939501701391556,33153.61553530946,40.78690516692363,105476.89957115683,159.8898145555891,399242.8228516561,136.5618949040525,0.4222580643252952,0.0017188036421717171,2.3551,0.004306971093471506,37042.85714285714,15.971914124997511,5,22225.714285714283,True,True,True,True
0.8,0.99,0.7,0.15,success_rate,3,0.03704285714285706,1.5971914125004665e-05,0.9964999999999999,0.0,0.99979,0.0,0.8593,0.0005700877125495784,0.9231760000000001,0.00034616470068453355,50106.87124665971,46.997106590349105,26450.66990099464,17.218719388481325,32117.429866465292,5.818835753375184,98347.19515534474,85.48009349526014,369932.3404828785,857.4228623174115,0.5007852441339753,0.00027144394923582613,2.393,0.0040620192023180296,37042.85714285714,15.971914124997511,5,22225.714285714283,True,True,True,True
0.8,0.99,0.7,0.15,success_rate,5,0.03704285714285706,1.5971914125004665e-05,0.9975000000000002,0.0,0.99982,0.0,0.8568,0.0005700877125496506,0.9230879999999999,0.00034200877181733583,49996.22296185359,66.81676134615162,26411.183970219696,11.374541765717428,30962.83356786028,23.782981517256616,92094.02012942985,89.8006516131712,336370.76069866825,256.1593774832043,0.45210823462912,0.0008292600530858172,2.4371,0.0037148351242012067,37042.85714285714,15.971914124997511,5,22225.714285714283,True,True,True,True
0.8,0.99,0.7,0.2,amount,1,0.03704285714285706,1.5971914125004665e-05,0.9673999999999999,0.0002236067977500102,0.9973219999999999,4.472135955016465e-06,0.8566,0.00022360679774994607,0.929504,0.0001314534138012018,48718.594294799026,21.17638680113373,24379.975387764192,3.3689409982579805,31848.86766671858,36.150297598057136,100922.7078878587,50.47950932445047,397379.16473821475,160.98410223364388,0.14120516895113933,9.44228864178982e-06,2.4276,0.0047749345545251565,37042.85714285714,15.971914124997511,5,22225.714285714283,True,True,True,True
0.8,0.99,0.7,0.2,amount,3,0.03704285714285706,1.5971914125004665e-05,0.9675,0.0,0.9973240000000001,8.944271910008104e-06,0.8567,0.0002738612787525563,0.9295059999999999,0.0001355728586406124,48693.298963103385,20.485783228769186,24346.031221316494,6.771872062308592,31324.13468112087,1.202511909410372,95539.30237070986,63.44918716942896,368010.30989175127,141.9431983428588,0.14892295462720032,9.68605452407081e-06,2.4383,0.004353159771935658,37042.85714285714,15.971914124997511,5,22225.714285714283,True,True,True,True
0.8,0.99,0.7,0.2,amount,5,0.03704285714285706,1.5971914125004665e-05,0.9713,0.0004472135954999645,0.9974000000000001,0.0,0.8582000000000001,0.0002738612787525774,0.929524,0.00013145341380122247,48608.538858607986,19.081809824346536,24401.82273314955,11.816818376152618,30252.69860710965,12.879272437569558,91118.36628382925,62.303568818789294,339999.3488768091,150.42293598944445,0.1507556817134562,8.573277941852077e-06,2.4644,0.004144273157020388,37042.85714285714,15.971914124997511,5,22225.714285714283,True,True,True,True
0.8,0.99,0.7,0.2,amount,10,0.03704285714285706,1.5971914125004665e-05,0.9804,0.0002236067977500102,0.9978400000000001,2.2360679775007845e-05,0.8556000000000001,0.0002236067977499626,0.92928,0.00014387494569938948,48448.552381850044,23.502933331074672,24799.137447158308,10.255970385367236,28294.99493751846,29.38445702016501,81932.71682972976,69.81234004342271,287676.61035194696,355.63857776632585,0.146955229016986,0.00011194346281783623,2.5619,0.006066300355241328,37042.85714285714,15.971914124997511,5,22225.714285714283,True,True,True,True
0.8,0.99,0.7,0.2,success_rate,1,0.03704285714285706,1.5971914125004665e-05,0.9949999999999999,0.0,0.99978,0.0,0.8531000000000001,0.00022360679775004278,0.916572,5.357238094390664e-05,50294.84222423057,20.48783983085514,26427.022540338618,12.600397718610974,33979.55798108759,45.54014040267978,106064.01389833601,32.817341545711336,398294.63690454984,64.38313917705892,0.415685516592454,0.0003830689521060904,2.3577,0.003474910070778775,37042.85714285714,15.971914124997511,5,22225.714285714283,True,True,True,True
0.8,0.99,0.7,0.2,success_rate,3,0.03704285714285706,1.5971914125004665e-05,0.9975000000000002,0.0,0.99983,0.0,0.8511,0.00022360679775004278,0.9165319999999999,5.357238094388929e-05,50189.5576059569,28.827979905529624,26427.918170858444,11.528913829915114,32570.298603328854,49.94658409690137,98454.53330868299,62.8183532354071,362608.9421900656,221.45793403749147,0.5119146258659526,0.0003697228432542996,2.3952,0.0034749100707788796,37042.85714285714,15.971914124997511,5,22225.714285714283,True,True,True,True
0.8,0.99,0.7,0.25,amount,1,0.03704285714285706,1.5971914125004665e-05,0.9712,0.0004472135954999645,0.997882,4.472135955016465e-06,0.8542,0.0004472135954999645,0.923892,0.00016099689438000934,48867.723579240825,28.181983767396236,24514.745474662155,92.66521811312789,33037.80704338748,1.5066053192903774,103525.44219717325,201.67350771913814,401053.2691758204,180.36635078920102,0.16660419315410246,4.330639891104501e-05,2.4134,0.008049844718999126,37042.85714285714,15.971914124997511,5,22225.714285714283,True,True,True,True
