Year,<= 0,Lo 30,Med 40,Hi 30,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,2-Dec,3-Dec,4-Dec,5-Dec,6-Dec,7-Dec,8-Dec,9-Dec,Hi 10
1958,,0.6546772093895421,0.5919663862408036,0.4299196478421683,0.6521356949789678,0.6700201908783701,0.5938262819333764,0.5459746456948755,0.4215425917369988,0.6880098999711981,0.6353832225694847,0.6574725416198892,0.6783298563681568,0.6146611011245973,0.5807344707448403,0.5654075979464535,0.5337712150074776,0.4905460715575527,0.40806410550804206
1959,,0.1949252779628894,0.18747438717713671,0.12049408862539424,0.2155466503322614,0.19731246228321475,0.2032717569897824,0.14573110937425637,0.11940318730119026,0.1269242033367357,0.25791149025996285,0.1761804716403219,0.21166837391609206,0.17341758572474752,0.22352320697417571,0.16302167944295953,0.13455375648340206,0.0884742035857875,0.1254260179007458
1960,,-0.0398524908436938,-0.012788678479145221,0.014071758374901044,-0.04900737102491448,-0.025405937171554482,-0.014255469570332857,0.026223833562084575,0.010899339805504171,-0.035621686866638136,-0.05489459865146362,-0.031728349392897925,-0.02107140505044569,-0.029170404744557787,-0.0036490503378477923,-0.008523269700230318,0.04812329347862665,0.06865813230015849,-0.0006998894715529724
1961,,0.3201284344367812,0.29681221227474497,0.2658238269999631,0.2916440043783648,0.31893357868475514,0.2872440086459327,0.2957359848562069,0.2635816639676045,0.29452542773548696,0.2910297387580516,0.34497744784756246,0.30070522482774,0.26889773886008905,0.3001195005130497,0.30651094699771275,0.289683214325952,0.25574071622617955,0.264999595842379
1962,,-0.11735948878917679,-0.13376484757684715,-0.09171249948019766,-0.1149611748458631,-0.13819384696415682,-0.14500007937670256,-0.12663579053875174,-0.08790257700136728,-0.0979295730686971,-0.12280296058625961,-0.12027595054441376,-0.15042047251282342,-0.16327808775108255,-0.1324853023495688,-0.11669021107134925,-0.13259743786845768,-0.08031337100509162,-0.08960676986011207
1963,,0.19434087267855293,0.16330988320525153,0.21805499932648598,0.18187755515279846,0.1849523530084829,0.1648768949931707,0.16933147523585657,0.2224776550686578,0.1964496135165501,0.17336759549063485,0.22063245337530524,0.16023359524997738,0.20965037649287566,0.1337444445372855,0.1627359205694776,0.173199711421538,0.21308198849288962,0.22440652231906077
1964,,0.19439789801397933,0.17331085631883547,0.15891998303165034,0.1929175983120459,0.1700479844116134,0.17472587469553846,0.18296010175064814,0.15638243444445799,0.2324654902602854,0.14777784074519706,0.19632616555777238,0.14994223064138557,0.16282819994488018,0.1821202061110032,0.17989540325359887,0.18448792517476464,0.1377231749210237,0.16013927811703432
1965,,0.3682395036161128,0.31423613260193184,0.1166862528214423,0.3965515767616006,0.3744772016118436,0.3425015324849565,0.2481178320570434,0.10496655191951554,0.4522846753730807,0.3233338289694312,0.31420866665252833,0.42034111986949174,0.3890890357843282,0.3115891528380008,0.2469178222821089,0.24895746832872745,0.1977866772614596,0.0866851043164445
1966,,-0.059868320055721735,-0.06669898825924025,-0.09262777118990606,-0.06654291762222275,-0.0711918559468866,-0.05272337202298649,-0.04703158879274183,-0.09880179586882931,-0.0946664290280268,-0.0328351125156523,-0.04580601993566569,-0.0895017394255776,-0.05474465404447759,-0.05120656807181556,-0.07551750464261053,-0.029814514691346328,-0.044103394801989104,-0.1106766248297344
1967,,0.9408227255997252,0.5140389174330615,0.22395919502298778,1.0376247897290276,0.73879178866323,0.5181830125106324,0.3428142282601805,0.2174566779130862,1.1583736159547087,0.8980969814083066,0.751431677062967,0.7280310465997268,0.5078868665173812,0.525423625593445,0.43656510014230254,0.2864079282934404,0.21271699056374183,0.2184818725248674
1968,,0.4663460195496778,0.24361701094208033,0.10410773374093774,0.5046729602188857,0.32354771601864796,0.27584344090634016,0.1911621306518334,0.09436835869653692,0.6066182259746606,0.38537742971213107,0.38818957865346526,0.2728216920468194,0.34662057616769615,0.21883274159055777,0.19171344434097048,0.19014582652192136,0.17802793047926802,0.07585480350041163
1969,,-0.2858496778130938,-0.1863333050376068,-0.0755506454172924,-0.31713842695435135,-0.21756775139110474,-0.19124378563856015,-0.138787056202876,-0.07015649878514041,-0.329525014036557,-0.29955789406011235,-0.21881653733582307,-0.21697370300845853,-0.17806188185818872,-0.20236924895286534,-0.16732578559285038,-0.12079715882295461,-0.12716331706735562,-0.05690859870682119
1970,,-0.1489256432571464,-0.0575972269424988,0.028508722498877592,-0.17444737616688255,-0.10033813083054932,-0.06879415604993189,0.006670881442176979,0.02874497439905177,-0.18775092554401673,-0.15658794349998773,-0.09854507428330861,-0.10217821545035466,-0.06946822753288662,-0.06846458959986568,-0.026512683599147602,0.027881841759598514,0.041471524636756074,0.025668965097165986
1971,,0.1738683810500481,0.23021700078714713,0.14908768522269633,0.17291740207959294,0.2286549498828172,0.2099102961780983,0.22132402152795616,0.14198325491615815,0.1596634496784315,0.18846223698634845,0.17481491853579745,0.2714267284760381,0.21941311365326954,0.20243838285604432,0.23641135685176962,0.2107370904750121,0.1352636915113281,0.1436530678305188
1972,,0.01439719077309154,0.09048833568280612,0.18805280907946265,0.001530934194987843,0.05751118997874283,0.09205224720148553,0.08648173735302489,0.20107750487966847,0.0016252949941246708,0.001020571283970817,0.040878409971358165,0.07104290447665784,0.0797023809498707,0.10071316114906681,0.0943441667542011,0.07769314309952602,0.12015436489603837,0.21949279618739315
1973,,-0.3712709498749849,-0.30246034526732146,-0.15097760223855072,-0.38583717228404146,-0.3450845307623931,-0.3035568344027747,-0.2466389568937687,-0.14391710000963098,-0.3881072226530389,-0.37517341034091134,-0.33643483375531635,-0.35177163347129814,-0.320766843461874,-0.2903782149266636,-0.2843858665913417,-0.22244417646479064,-0.1991193366332018,-0.13296223436121635
1974,,-0.2758094385462998,-0.2903057945308797,-0.27596003954372683,-0.2738012657863672,-0.2747796104722472,-0.27952828107648775,-0.28492131809874244,-0.2764653906802831,-0.2689977642771224,-0.28286752748755606,-0.28418873393972677,-0.266210053191677,-0.29232861822165634,-0.26952611398615856,-0.3107489361450061,-0.2693547381313479,-0.2594284543387583,-0.2796620583935767
1975,,0.579497231245991,0.5040287878826368,0.3544239497931896,0.5990183172429071,0.5190418726211896,0.47469666560227464,0.49409530093603693,0.3428108173158111,0.5966904256103214,0.6029948871026323,0.5384280527277943,0.4994749794850808,0.479713708032552,0.4727138287583834,0.5434351979155607,0.4658639950977155,0.39665381259806565,0.33185818818466006
1976,,0.47865585205330397,0.4202915649596415,0.2336410949633485,0.48839987596699075,0.45950242347718606,0.44019105525510094,0.36070897192063756,0.22097167426683972,0.48642007371353135,0.493379979827403,0.45425391801857673,0.4634993612501199,0.47995499514733475,0.40898917583972727,0.3791690125749072,0.349499276759335,0.29414314171716205,0.20462803676243202
1977,,0.24449471966392022,0.09805274419135812,-0.07272129620141288,0.2710035587431632,0.17130755143271137,0.1252488038375914,0.020581479494661936,-0.08263651477808309,0.30285277657748066,0.2234941884192585,0.18318268017378592,0.1615432042024083,0.15652715616776258,0.1004432563155484,0.037961210275621715,0.009777413036142768,-0.039365830902700516,-0.09269547913028109
